subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
3,0.56875,0.5357142857142857,0.50375,0.4821428571428571,0.344,0,
5,0.6351185770750988,0.6432806324110671,0.4997766798418973,0.4896245059288537,0.048,1,*
6,0.46850649350649354,0.4632034632034632,0.49926839826839825,0.5086580086580086,0.618,0,
8,0.5798809523809524,0.5857142857142856,0.49774285714285715,0.4880952380952381,0.19,0,
10,0.8446753246753249,0.8474025974025974,0.49331168831168826,0.4935064935064935,0.002,1,**
12,0.6704166666666669,0.6631944444444444,0.49842361111111116,0.5,0.036,1,*
14,0.5757575757575758,0.5858585858585859,0.49438383838383837,0.5,0.244,0,
15,0.8595169082125605,0.857487922705314,0.5012222222222221,0.5048309178743962,0.0,1,***
19,0.3626923076923076,0.3846153846153846,0.4973846153846154,0.5,0.894,0,
22,0.5402307692307692,0.5358974358974359,0.4944410256410256,0.4923076923076923,0.302,0,
23,0.6533333333333333,0.65,0.49726666666666663,0.5333333333333333,0.124,0,
24,0.8213392857142858,0.8348214285714286,0.5004017857142856,0.5044642857142857,0.0,1,***
25,0.45952380952380956,0.4565217391304348,0.4991262939958592,0.4968944099378881,0.636,0,
28,0.5266666666666667,0.5277777777777778,0.499489898989899,0.5012626262626263,0.406,0,
29,0.5092916666666667,0.5041666666666667,0.49927499999999997,0.5,0.44,0,
30,0.7727651515151516,0.7784090909090908,0.5006818181818181,0.4981060606060605,0.0,1,***
31,0.47396153846153843,0.4788461538461538,0.5018961538461538,0.5038461538461538,0.634,0,
32,0.7280952380952381,0.7261904761904763,0.5024285714285714,0.5,0.0,1,***
35,0.6036742424242426,0.6136363636363636,0.5050681818181818,0.5189393939393939,0.198,0,
37,0.5575892857142857,0.5595238095238095,0.49980357142857146,0.5059523809523809,0.204,0,
38,0.4773684210526315,0.4736842105263158,0.5006842105263157,0.5,0.574,0,
40,0.4844848484848484,0.4848484848484848,0.5009818181818182,0.5060606060606061,0.562,0,
41,0.5603125,0.5625,0.497875,0.5,0.294,0,
42,0.5525490196078432,0.5490196078431372,0.5024509803921569,0.5024509803921569,0.294,0,
