metric,type,value
auc,true,0.6050527473057078
auc,true,0.6235055841278646
auc,true,0.6196520297506957
auc,true,0.610465269223987
auc,true,0.6232942287200841
auc,true,0.6181929465147477
auc,true,0.6127504899239172
auc,true,0.6206593903786378
auc,true,0.6276284166897318
auc,true,0.6280851174198901
auc,true,0.6303566295093321
auc,true,0.6327904150357667
auc,true,0.6230582127945988
auc,true,0.6268597371381813
auc,true,0.6077170816032459
auc,true,0.6223434640186815
auc,true,0.625895689637653
auc,true,0.6271230939796758
auc,true,0.6181739072064634
auc,true,0.6240752831016311
auc,true,0.6171986172496108
auc,true,0.6150862659566431
auc,true,0.6154619627612989
auc,true,0.611895128008055
auc,true,0.6247686206524355
auc,true,0.6369777569130298
auc,true,0.6188387980207558
auc,true,0.6177214402501995
auc,true,0.64360578741013
auc,true,0.6165758392066445
auc,true,0.6125587581111612
auc,true,0.6167346106259508
auc,true,0.6216255343480502
auc,true,0.6334090670799823
auc,true,0.6131176719837556
auc,true,0.6172207422630929
auc,true,0.6284850665126461
auc,true,0.6091729590265783
auc,true,0.6196156127895421
auc,true,0.619179487599702
auc,true,0.6144960018026951
auc,true,0.6288204452790638
auc,true,0.6262866672661852
auc,true,0.6190612318983783
auc,true,0.6201738825221257
auc,true,0.6170731786467952
auc,true,0.6039979313722241
auc,true,0.6165855836660353
auc,true,0.6210713662058337
auc,true,0.6093625024256438
auc,true,0.6358484145567699
auc,true,0.6222348544265773
auc,true,0.6056258701011745
auc,true,0.6169320381643788
auc,true,0.6204893406913736
auc,true,0.6180334714696548
auc,true,0.6224625958575607
auc,true,0.6251695254565129
auc,true,0.6302444278516229
auc,true,0.6124858660860445
auc,true,0.6197274167024499
auc,true,0.6186997406982315
auc,true,0.6272216402747647
auc,true,0.6173465571194701
auc,true,0.6143428236951262
auc,true,0.608797976454781
auc,true,0.6247301377431338
auc,true,0.6261898845960502
auc,true,0.6208211797369273
auc,true,0.6159219009163894
auc,true,0.6176562592962229
auc,true,0.6182280547452618
auc,true,0.6307463296931284
auc,true,0.6189364249164523
auc,true,0.6262604161948774
auc,true,0.614807143697973
auc,true,0.6162332611762339
auc,true,0.6381634065358092
auc,true,0.6044198168853966
auc,true,0.6246096545291056
auc,true,0.6128309657705854
auc,true,0.6269079529081566
auc,true,0.6274572294770886
auc,true,0.6179689923567626
auc,true,0.6124185624674302
auc,true,0.620455686460284
auc,true,0.6193550255422088
auc,true,0.6337402803061317
auc,true,0.6308324937049902
auc,true,0.6091404987041696
auc,true,0.6141419780435187
