predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01
Intercept,-3.4276544276319725,1.3178891123766174,-2.6008670952981063,0.009298847125202575,-6.010669623507603,-0.8446392317563425,True,True
inclusion_exclusion[T.inclusion],5.466737159893385,0.6879084693360623,7.946896140368251,1.9124261634182093e-15,4.118461335334627,6.815012984452143,True,True
probe_number,-0.22944689971098828,0.07850882119873501,-2.9225620281595224,0.003471644645193462,-0.3833213617292036,-0.07557243769277294,True,True
subject_id Var,0.33420142765551797,0.08281860861976828,4.035342216263051,5.452276999227591e-05,0.17187993751105365,0.49652291779998226,True,True
