Group,Inclusion_Exclusion,N,Mean_Raw,SD_Raw,SE_Raw,Mean_Normalized,SD_Normalized,SE_Normalized
Controls,exclusion,450,51.824444444444445,29.844852387906474,1.406899833800013,-3.6066666666666665,22.799714438358116,1.0747888458986574
Controls,inclusion,417,50.611510791366904,29.844028230608053,1.461468350214759,-2.5617905675459633,21.264139594246384,1.0413093960173627
Risk of Depression,exclusion,165,52.28484848484848,29.401925866200283,2.288936824315229,-8.23636363636364,20.596774623897133,1.6034567297836766
Risk of Depression,inclusion,180,60.15555555555556,27.9722173062919,2.0849259792754915,-3.688888888888887,23.622533403926326,1.7607196830646252
