Group,Inclusion_Exclusion,N,Mean_Raw,SD_Raw,SE_Raw,Mean_Normalized,SD_Normalized,SE_Normalized
Controls High BDI,exclusion,210,60.43809523809524,22.085490185578802,1.524043613826151,-1.0047619047619047,16.63532231450995,1.1479462997802654
Controls High BDI,inclusion,196,64.70918367346938,20.04385236903655,1.4317037406454678,2.4357142857142846,15.959106394879287,1.1399361710628062
Controls Low BDI,exclusion,225,62.29333333333334,21.325563131067437,1.421704208737829,-0.39999999999999925,15.524519776331708,1.0349679850887805
Controls Low BDI,inclusion,213,61.79342723004695,21.13756724525662,1.4483222429670075,-0.36807511737089194,13.414391310578518,0.9191389475216947
Risk of Depression,exclusion,165,49.03636363636364,15.58841459620124,1.213556430429474,-2.5454545454545463,15.679457281284469,1.2206440938505663
Risk of Depression,inclusion,180,50.422222222222224,17.118370528741337,1.2759280055431548,-2.622222222222222,15.92019981845285,1.1866216336480129
