Group,Inclusion_Exclusion,N,Mean_Raw,SD_Raw,SE_Raw,Mean_Normalized,SD_Normalized,SE_Normalized
Controls,inclusion,143,47.24475524475525,22.94028278839439,1.9183628189097994,1.4056600564481232,22.515305903436623,1.8828244664614358
Controls,exclusion,180,50.80555555555556,24.006074003783056,1.7893071115116483,5.617568540500257,23.54336900701934,1.7548191173018988
Risk of Depression,inclusion,117,54.35042735042735,29.203305268563366,2.699846527149561,1.0524048415352765,22.929539442766348,2.119836671376104
Risk of Depression,exclusion,111,47.55855855855856,29.824542878363754,2.830820334266221,-1.4911504672374225,19.525098887562905,1.8532403726988556
