cluster_id,cluster_type,n_electrodes,electrodes,cluster_stat,p_value
0,positive,1,T8,2.7084205627806863,0.09038192361527694
1,negative,1,AF3,-2.3538809993788004,0.21975604879024196
2,negative,1,CP1,-2.394498265103352,0.20615876824635074
3,negative,1,F6,-2.644264988211773,0.14497100579884023
