cluster_id,n_channels,channels,statistic,p_value,significant,marker_name,marker_type,correction_method,correction_alpha,analysis_timestamp,p_value_uncorrected,p_value_corrected,significant_uncorrected,significant_corrected,marker_p_value_uncorrected,marker_p_value_corrected,marker_rejected,correction_unit
1,1,T8,2.7084205627806863,0.16336732653469305,False,sleep/psd_relative_gamma,sleep,fdr_bh,0.05,2026-08-13T23:34:28.383082,0.09038192361527694,0.16336732653469305,False,False,0.09038192361527694,0.16336732653469305,False,marker
2,1,AF3,-2.3538809993788004,0.21975604879024196,False,sleep/psd_relative_gamma,sleep,fdr_bh,0.05,2026-08-13T23:34:28.383082,0.21975604879024196,0.21975604879024196,False,False,0.09038192361527694,0.16336732653469305,False,marker
3,1,CP1,-2.394498265103352,0.20615876824635074,False,sleep/psd_relative_gamma,sleep,fdr_bh,0.05,2026-08-13T23:34:28.383082,0.20615876824635074,0.20615876824635074,False,False,0.09038192361527694,0.16336732653469305,False,marker
4,1,F6,-2.644264988211773,0.16336732653469305,False,sleep/psd_relative_gamma,sleep,fdr_bh,0.05,2026-08-13T23:34:28.383082,0.14497100579884023,0.16336732653469305,False,False,0.09038192361527694,0.16336732653469305,False,marker
