analysis_label,dimension,group1,group2,n1,n2,mean1,mean2,sd1,sd2,t_statistic,p_value,p_bonferroni,significant_05,significant_bonferroni
overall,onoff,Controls Low BDI,Controls High BDI,15,14,71.35777777777777,60.98171583850932,28.92179031502813,22.695691768849567,1.0785185847876713,0.29061056620122805,0.8718316986036841,False,False
overall,onoff,Controls Low BDI,Risk of Depression,15,12,71.35777777777777,47.69398148148148,28.92179031502813,24.21563093277003,2.313417951109491,0.029237220568453147,0.08771166170535943,True,False
overall,onoff,Controls High BDI,Risk of Depression,14,12,60.98171583850932,47.69398148148148,22.695691768849567,24.21563093277003,1.4357036312542366,0.1646399414358504,0.4939198243075512,False,False
