cluster_id,n_channels,channels,statistic,p_value,significant,marker_name,marker_type,correction_method,correction_alpha,analysis_timestamp,p_value_uncorrected,p_value_corrected,significant_uncorrected,significant_corrected,marker_p_value_uncorrected,marker_p_value_corrected,marker_rejected,correction_unit
1,8,"C2, C4, C6, CP2, CP4, P4, T8, TP8",23.12997211535159,0.012483217642185851,True,sleep/PE_alpha,sleep,fdr_bh,0.05,2026-08-14T00:58:54.044515,0.0033993201359728054,0.012483217642185851,True,True,0.0033993201359728054,0.012483217642185851,True,marker
2,4,"F5, F7, FC3, FC5",14.041412676951348,0.012483217642185851,True,sleep/PE_alpha,sleep,fdr_bh,0.05,2026-08-14T00:58:54.044515,0.010597880423915218,0.012483217642185851,True,True,0.0033993201359728054,0.012483217642185851,True,marker
3,1,T7,3.4991936451732424,0.09498100379924015,False,sleep/PE_alpha,sleep,fdr_bh,0.05,2026-08-14T00:58:54.044515,0.09498100379924015,0.09498100379924015,False,False,0.0033993201359728054,0.012483217642185851,True,marker
