cluster_id,n_channels,channels,statistic,p_value,significant,marker_name,marker_type,correction_method,correction_alpha,analysis_timestamp,p_value_uncorrected,p_value_corrected,significant_uncorrected,significant_corrected,marker_p_value_uncorrected,marker_p_value_corrected,marker_rejected,correction_unit
1,1,Cz,2.5452896153112374,0.1869626074785043,False,sleep/wsmi_theta,sleep,fdr_bh,0.05,2026-08-13T23:21:20.845981,0.1869626074785043,0.1869626074785043,False,False,0.08058388322335533,0.1701215312493057,False,marker
2,1,F8,3.3547450208131524,0.1701215312493057,False,sleep/wsmi_theta,sleep,fdr_bh,0.05,2026-08-13T23:21:20.845981,0.08058388322335533,0.1701215312493057,False,False,0.08058388322335533,0.1701215312493057,False,marker
