feature_name,mean_abs_shap_value
N1_mean_occipitoparietal_lateral_trimmean,0.0012960844638803257
P1_mean_occipitoparietal_lateral_trimmean,0.002095788949952987
P3a_mean_frontocentral_midline_trimmean,0.000771984621410823
P3b_mean_centroparietal_midline_trimmean,0.002251454569081232
PE_alpha_mean_central_left_trimmean,0.003868650533914167
PE_alpha_mean_central_mid_trimmean,0.003603885488449808
PE_alpha_mean_central_right_trimmean,0.0057444604339212425
PE_alpha_mean_frontal_left_trimmean,0.0010796411456074795
PE_alpha_mean_frontal_mid_trimmean,0.0009175226175990727
PE_alpha_mean_frontal_right_trimmean,0.0009224734738684779
PE_alpha_mean_posterior_left_trimmean,0.004770158424764195
PE_alpha_mean_posterior_mid_trimmean,0.0024239577199121564
PE_alpha_mean_posterior_right_trimmean,0.005942185595074212
PE_beta_mean_central_left_trimmean,0.001028908971264094
PE_beta_mean_central_mid_trimmean,0.0013262220139947164
PE_beta_mean_central_right_trimmean,0.0008286288542994387
PE_beta_mean_frontal_left_trimmean,0.0033677965830166585
PE_beta_mean_frontal_mid_trimmean,0.0032824789560635392
PE_beta_mean_frontal_right_trimmean,0.005718815417314469
PE_beta_mean_posterior_left_trimmean,0.0009644021746148185
PE_beta_mean_posterior_mid_trimmean,0.001979545118658521
PE_beta_mean_posterior_right_trimmean,0.002466511647013309
PE_gamma_mean_central_left_trimmean,0.0008412943479635785
PE_gamma_mean_central_mid_trimmean,0.0016506548901535373
PE_gamma_mean_central_right_trimmean,0.0010310250922514071
PE_gamma_mean_frontal_left_trimmean,0.0040416941022223705
PE_gamma_mean_frontal_mid_trimmean,0.0030220562769954786
PE_gamma_mean_frontal_right_trimmean,0.008057457442813637
PE_gamma_mean_posterior_left_trimmean,0.0010015385054161065
PE_gamma_mean_posterior_mid_trimmean,0.0013557353627245265
PE_gamma_mean_posterior_right_trimmean,0.0020985064390716276
PE_theta_mean_central_left_trimmean,0.001747058521547711
PE_theta_mean_central_mid_trimmean,0.0008719548249830254
PE_theta_mean_central_right_trimmean,0.0018764085924539676
PE_theta_mean_frontal_left_trimmean,0.001472936125729885
PE_theta_mean_frontal_mid_trimmean,0.001950265544100533
PE_theta_mean_frontal_right_trimmean,0.0017298193922398804
PE_theta_mean_posterior_left_trimmean,0.002721085556460701
PE_theta_mean_posterior_mid_trimmean,0.0009479606014757333
PE_theta_mean_posterior_right_trimmean,0.0009333914171418622
kolmogorov_complexity_mean_central_left_trimmean,0.0012736496114862336
kolmogorov_complexity_mean_central_mid_trimmean,0.0017910453198033182
kolmogorov_complexity_mean_central_right_trimmean,0.0029429510011759258
kolmogorov_complexity_mean_frontal_left_trimmean,0.0012931247838113317
kolmogorov_complexity_mean_frontal_mid_trimmean,0.002197305033752168
kolmogorov_complexity_mean_frontal_right_trimmean,0.0009108816547322906
kolmogorov_complexity_mean_posterior_left_trimmean,0.0020265467981671324
kolmogorov_complexity_mean_posterior_mid_trimmean,0.005132674614130456
kolmogorov_complexity_mean_posterior_right_trimmean,0.002698524578761356
psd_relative_alpha_mean_central_left_trimmean,0.002561286586904857
psd_relative_alpha_mean_central_mid_trimmean,0.0022594279271636697
psd_relative_alpha_mean_central_right_trimmean,0.002511876799434859
psd_relative_alpha_mean_frontal_left_trimmean,0.0020602092505632797
psd_relative_alpha_mean_frontal_mid_trimmean,0.004471418482414213
psd_relative_alpha_mean_frontal_right_trimmean,0.0010866723018863502
psd_relative_alpha_mean_posterior_left_trimmean,0.0035182627647652454
psd_relative_alpha_mean_posterior_mid_trimmean,0.002853916720559857
psd_relative_alpha_mean_posterior_right_trimmean,0.004399284946934215
psd_relative_beta_mean_central_left_trimmean,0.0018668322783451535
psd_relative_beta_mean_central_mid_trimmean,0.0021470629896270174
psd_relative_beta_mean_central_right_trimmean,0.006169528799735503
psd_relative_beta_mean_frontal_left_trimmean,0.001122480110139284
psd_relative_beta_mean_frontal_mid_trimmean,0.0009399996783540522
psd_relative_beta_mean_frontal_right_trimmean,0.0012291861655440402
psd_relative_beta_mean_posterior_left_trimmean,0.0031934997856182213
psd_relative_beta_mean_posterior_mid_trimmean,0.0031791933305787222
psd_relative_beta_mean_posterior_right_trimmean,0.0033935975591084535
psd_relative_delta_mean_central_left_trimmean,0.0014155607547341647
psd_relative_delta_mean_central_mid_trimmean,0.003946902602315679
psd_relative_delta_mean_central_right_trimmean,0.0009633354369413084
psd_relative_delta_mean_frontal_left_trimmean,0.0021076484872169037
psd_relative_delta_mean_frontal_mid_trimmean,0.0015745173123522806
psd_relative_delta_mean_frontal_right_trimmean,0.0024022400547213966
psd_relative_delta_mean_posterior_left_trimmean,0.0020041619278453942
psd_relative_delta_mean_posterior_mid_trimmean,0.0011974304608988497
psd_relative_delta_mean_posterior_right_trimmean,0.001034856993677582
psd_relative_gamma_mean_central_left_trimmean,0.0011872136205798524
psd_relative_gamma_mean_central_mid_trimmean,0.00181470159729401
psd_relative_gamma_mean_central_right_trimmean,0.001094756284820841
psd_relative_gamma_mean_frontal_left_trimmean,0.0032337816798121825
psd_relative_gamma_mean_frontal_mid_trimmean,0.003676864759409522
psd_relative_gamma_mean_frontal_right_trimmean,0.0094185783521159
psd_relative_gamma_mean_posterior_left_trimmean,0.0009875754511700055
psd_relative_gamma_mean_posterior_mid_trimmean,0.0012425640891316544
psd_relative_gamma_mean_posterior_right_trimmean,0.001631623745871155
psd_relative_theta_mean_central_left_trimmean,0.0008852060886421078
psd_relative_theta_mean_central_mid_trimmean,0.001138913253558374
psd_relative_theta_mean_central_right_trimmean,0.0007366468386174256
psd_relative_theta_mean_frontal_left_trimmean,0.005285672189937874
psd_relative_theta_mean_frontal_mid_trimmean,0.004365304044921079
psd_relative_theta_mean_frontal_right_trimmean,0.005271730965287003
psd_relative_theta_mean_posterior_left_trimmean,0.0010460323061823752
psd_relative_theta_mean_posterior_mid_trimmean,0.0010478484086593727
psd_relative_theta_mean_posterior_right_trimmean,0.0014509680516699203
slowwaves_Density_mean_central_left_trimmean,0.0019929579057562145
slowwaves_Density_mean_central_mid_trimmean,0.003663693454215109
slowwaves_Density_mean_central_right_trimmean,0.0015108609537463757
slowwaves_Density_mean_frontal_left_trimmean,0.008083431014327253
slowwaves_Density_mean_frontal_mid_trimmean,0.005615046949914308
slowwaves_Density_mean_frontal_right_trimmean,0.007292571346561245
slowwaves_Density_mean_posterior_left_trimmean,0.0016873948104543287
slowwaves_Density_mean_posterior_mid_trimmean,0.001969254711673884
slowwaves_Density_mean_posterior_right_trimmean,0.00481286410266471
slowwaves_Duration_mean_central_left_trimmean,0.0008297953283980163
slowwaves_Duration_mean_central_mid_trimmean,0.0009723059661084992
slowwaves_Duration_mean_central_right_trimmean,0.0010031255402445773
slowwaves_Duration_mean_frontal_left_trimmean,0.0007165395290282736
slowwaves_Duration_mean_frontal_mid_trimmean,0.0017560199919879162
slowwaves_Duration_mean_frontal_right_trimmean,0.0007139011671520771
slowwaves_Duration_mean_posterior_left_trimmean,0.0008476160978531943
slowwaves_Duration_mean_posterior_mid_trimmean,0.001309053813212979
slowwaves_Duration_mean_posterior_right_trimmean,0.0010006565137806243
slowwaves_Frequency_mean_central_left_trimmean,0.0010263753148816806
slowwaves_Frequency_mean_central_mid_trimmean,0.0011449337996693944
slowwaves_Frequency_mean_central_right_trimmean,0.0012568746029524742
slowwaves_Frequency_mean_frontal_left_trimmean,0.000785342731449994
slowwaves_Frequency_mean_frontal_mid_trimmean,0.0009339237093039355
slowwaves_Frequency_mean_frontal_right_trimmean,0.0007397956949296833
slowwaves_Frequency_mean_posterior_left_trimmean,0.0008382685211488497
slowwaves_Frequency_mean_posterior_mid_trimmean,0.0014991978476247192
slowwaves_Frequency_mean_posterior_right_trimmean,0.0017007030910063151
slowwaves_PTP_mean_central_left_trimmean,0.001084039553083792
slowwaves_PTP_mean_central_mid_trimmean,0.001634069436683394
slowwaves_PTP_mean_central_right_trimmean,0.002672398452235966
slowwaves_PTP_mean_frontal_left_trimmean,0.0007921915702191534
slowwaves_PTP_mean_frontal_mid_trimmean,0.002376248386074169
slowwaves_PTP_mean_frontal_right_trimmean,0.0016859628867762879
slowwaves_PTP_mean_posterior_left_trimmean,0.0007471903091816447
slowwaves_PTP_mean_posterior_mid_trimmean,0.0007921438096292295
slowwaves_PTP_mean_posterior_right_trimmean,0.0006130896349129528
slowwaves_Slope_mean_central_left_trimmean,0.0010306533100277646
slowwaves_Slope_mean_central_mid_trimmean,0.0009001208769480548
slowwaves_Slope_mean_central_right_trimmean,0.0031441160738636337
slowwaves_Slope_mean_frontal_left_trimmean,0.0011964820210499194
slowwaves_Slope_mean_frontal_mid_trimmean,0.0007059732698064937
slowwaves_Slope_mean_frontal_right_trimmean,0.0009285079878896492
slowwaves_Slope_mean_posterior_left_trimmean,0.0010018371545579142
slowwaves_Slope_mean_posterior_mid_trimmean,0.001010967778759747
slowwaves_Slope_mean_posterior_right_trimmean,0.0010304572566806512
wsmi_alpha_mean_central_left_trimmean,0.0014043062598806404
wsmi_alpha_mean_central_mid_trimmean,0.0010194289857721154
wsmi_alpha_mean_central_right_trimmean,0.0017220322268553297
wsmi_alpha_mean_frontal_left_trimmean,0.0007477335035448709
wsmi_alpha_mean_frontal_mid_trimmean,0.0007524971591961722
wsmi_alpha_mean_frontal_right_trimmean,0.0008578131747847565
wsmi_alpha_mean_posterior_left_trimmean,0.0013206050756510315
wsmi_alpha_mean_posterior_mid_trimmean,0.0010159399640714654
wsmi_alpha_mean_posterior_right_trimmean,0.0016680086698856083
wsmi_beta_mean_central_left_trimmean,0.0018195965166041609
wsmi_beta_mean_central_mid_trimmean,0.0011941823448319618
wsmi_beta_mean_central_right_trimmean,0.0009659131597415588
wsmi_beta_mean_frontal_left_trimmean,0.0027830839209965555
wsmi_beta_mean_frontal_mid_trimmean,0.0009055598379792709
wsmi_beta_mean_frontal_right_trimmean,0.001114583479517638
wsmi_beta_mean_posterior_left_trimmean,0.0021579526528035177
wsmi_beta_mean_posterior_mid_trimmean,0.0022028251217810586
wsmi_beta_mean_posterior_right_trimmean,0.0008585016724949841
wsmi_gamma_mean_central_left_trimmean,0.0020612639884427506
wsmi_gamma_mean_central_mid_trimmean,0.0021844997383090926
wsmi_gamma_mean_central_right_trimmean,0.0013433257586476376
wsmi_gamma_mean_frontal_left_trimmean,0.0021689720486132197
wsmi_gamma_mean_frontal_mid_trimmean,0.001195844458603674
wsmi_gamma_mean_frontal_right_trimmean,0.0017520478502213864
wsmi_gamma_mean_posterior_left_trimmean,0.002641254782873438
wsmi_gamma_mean_posterior_mid_trimmean,0.004459069777042636
wsmi_gamma_mean_posterior_right_trimmean,0.0006951864733135475
wsmi_theta_mean_central_left_trimmean,0.0034394898073714384
wsmi_theta_mean_central_mid_trimmean,0.002024437085901358
wsmi_theta_mean_central_right_trimmean,0.0011896966647279986
wsmi_theta_mean_frontal_left_trimmean,0.002478146684932988
wsmi_theta_mean_frontal_mid_trimmean,0.0015209937820656048
wsmi_theta_mean_frontal_right_trimmean,0.0020919340030749124
wsmi_theta_mean_posterior_left_trimmean,0.0007503560152051746
wsmi_theta_mean_posterior_mid_trimmean,0.0028676795446327197
wsmi_theta_mean_posterior_right_trimmean,0.0030460124958762136
