subject,auc,label_std,label_mean
03,0.4761904761904762,19.074106491826512,45.30769230769231
05,0.49111111111111116,34.736231208674646,30.674418604651162
06,0.5614814814814815,33.9321032648415,31.153846153846153
10,0.5805860805860805,15.49044048860425,51.212765957446805
12,0.6210526315789473,34.32058906848916,37.69230769230769
14,0.7794117647058825,14.723460973232584,72.03030303030303
15,0.8083333333333333,17.456803831171385,74.5
17,0.7125,12.85931198633522,76.52380952380952
19,0.28,9.455018160799725,52.65
21,0.6716791979949874,18.68769991746251,81.475
22,0.6918767507002801,11.758112117554845,78.73684210526316
23,0.7037037037037037,14.632633396417752,75.03703703703704
24,0.7074829931972788,16.31484649109132,70.14285714285714
25,0.7305236270753511,28.36990700331292,58.80357142857143
27,0.5146871008939975,20.533501292392277,68.60714285714286
28,0.6659090909090909,23.69899315208906,66.66666666666667
29,0.4301994301994302,30.48670270937783,37.056603773584904
30,0.8561872909698998,27.43460065182597,52.734693877551024
31,0.48545454545454547,20.004856024721665,31.25531914893617
32,0.8131868131868132,36.14092302723683,43.148148148148145
34,0.6975308641975309,37.71811859820472,46.94117647058823
35,0.7472000000000001,32.382509766469774,39.16
37,0.842391304347826,24.399951328461885,46.8974358974359
38,0.4263157894736842,30.494131202360474,30.05128205128205
39,0.781578947368421,22.832725052724946,72.66666666666667
40,0.5833333333333334,25.32790493801807,62.2093023255814
41,0.6266666666666667,21.783389487998072,56.23255813953488
42,0.6728571428571429,24.641581669402058,41.84905660377358
43,0.3958333333333333,21.527063207846304,79.10416666666667
