feature_name,selected_row_frac,included
wsmi_alpha_mean_posterior_mid_trimmean,0.8975903614457831,True
wsmi_theta_mean_posterior_mid_trimmean,0.8930722891566265,True
wsmi_theta_mean_frontal_right_trimmean,0.8878012048192772,False
wsmi_beta_mean_central_left_trimmean,0.8862951807228916,False
wsmi_beta_mean_frontal_right_trimmean,0.884789156626506,False
psd_relative_delta_mean_central_left_trimmean,0.8810240963855421,True
psd_relative_theta_mean_central_right_trimmean,0.8802710843373494,True
N1_mean_occipitoparietal_lateral_trimmean,0.8757530120481928,True
psd_relative_delta_mean_frontal_mid_trimmean,0.875,False
wsmi_alpha_mean_frontal_mid_trimmean,0.875,False
PE_theta_mean_central_mid_trimmean,0.8734939759036144,True
wsmi_beta_mean_frontal_mid_trimmean,0.8689759036144579,False
wsmi_beta_mean_central_right_trimmean,0.8637048192771084,False
psd_relative_theta_mean_central_mid_trimmean,0.8637048192771084,True
wsmi_theta_mean_frontal_mid_trimmean,0.8621987951807228,False
PE_theta_mean_central_left_trimmean,0.8614457831325302,False
psd_relative_beta_mean_central_mid_trimmean,0.8599397590361446,False
psd_relative_gamma_mean_frontal_mid_trimmean,0.8599397590361446,False
PE_beta_mean_frontal_mid_trimmean,0.8576807228915663,False
psd_relative_delta_mean_frontal_left_trimmean,0.8569277108433735,False
PE_alpha_mean_posterior_right_trimmean,0.8561746987951807,False
PE_beta_mean_central_right_trimmean,0.8516566265060241,False
wsmi_alpha_mean_frontal_right_trimmean,0.8516566265060241,False
kolmogorov_complexity_mean_frontal_mid_trimmean,0.848644578313253,False
wsmi_gamma_mean_central_mid_trimmean,0.8478915662650602,False
wsmi_gamma_mean_central_right_trimmean,0.8463855421686747,False
psd_relative_alpha_mean_posterior_right_trimmean,0.8456325301204819,False
wsmi_gamma_mean_posterior_mid_trimmean,0.8448795180722891,False
wsmi_gamma_mean_central_left_trimmean,0.8418674698795181,False
psd_relative_gamma_mean_frontal_right_trimmean,0.8418674698795181,False
wsmi_alpha_mean_frontal_left_trimmean,0.8418674698795181,False
PE_alpha_mean_frontal_left_trimmean,0.8418674698795181,False
psd_relative_theta_mean_frontal_mid_trimmean,0.8411144578313253,False
wsmi_beta_mean_central_mid_trimmean,0.8403614457831325,False
