subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
3,0.5465833333333333,0.55,0.5011666666666666,0.5,0.344,0,
4,0.6385,0.6333333333333334,0.49820000000000003,0.5066666666666666,0.044,1,*
5,0.461,0.4566666666666666,0.4994599999999999,0.4966666666666667,0.682,0,
6,0.4168333333333334,0.41833333333333333,0.49202666666666667,0.49,0.806,0,
7,0.6678333333333335,0.6666666666666666,0.5025499999999999,0.5083333333333333,0.07,0,
8,0.6091333333333333,0.6074999999999999,0.50008,0.5,0.096,0,
10,0.58865,0.5941666666666667,0.50452,0.5050000000000001,0.182,0,
12,0.47124999999999995,0.475,0.50085,0.5083333333333333,0.61,0,
14,0.43249999999999994,0.4,0.5015999999999999,0.5,0.686,0,
17,0.5120833333333333,0.5083333333333333,0.4920999999999999,0.4999999999999999,0.448,0,
18,0.6005,0.6,0.49167999999999995,0.4933333333333333,0.096,0,
19,0.543,0.55,0.493,0.5,0.446,0,
20,0.48249999999999993,0.5,0.5044000000000001,0.5,0.576,0,
21,0.508,0.5166666666666666,0.5037333333333333,0.5166666666666666,0.504,0,
22,0.5271,0.525,0.49482,0.4975,0.35,0,
24,0.6955000000000002,0.6999999999999998,0.5017333333333333,0.5,0.072,0,
25,0.5149499999999999,0.515,0.50903,0.515,0.514,0,
26,0.4224500000000001,0.43,0.49601,0.495,0.778,0,
27,0.7140166666666665,0.7150000000000001,0.49863,0.5,0.006,1,**
28,0.49623333333333336,0.4933333333333333,0.5037333333333334,0.5066666666666666,0.526,0,
29,0.433,0.44,0.50836,0.5199999999999999,0.818,0,
30,0.5391333333333334,0.5433333333333333,0.5041,0.515,0.402,0,
31,0.7120166666666665,0.7166666666666666,0.50275,0.5083333333333333,0.026,1,*
32,0.5021999999999999,0.5033333333333333,0.5021266666666666,0.5033333333333333,0.514,0,
34,0.44489999999999996,0.4458333333333333,0.50073,0.5,0.698,0,
35,0.5111666666666665,0.5166666666666666,0.5031499999999999,0.5083333333333333,0.48,0,
36,0.5464999999999999,0.55,0.4969,0.5,0.434,0,
37,0.47850000000000004,0.475,0.5037833333333332,0.5041666666666667,0.588,0,
38,0.6163333333333333,0.6166666666666666,0.49853333333333333,0.5,0.182,0,
39,0.42766666666666664,0.42083333333333334,0.5041166666666667,0.5,0.754,0,
40,0.4394166666666666,0.45,0.5050999999999999,0.5083333333333333,0.748,0,
41,0.4761666666666665,0.4899999999999999,0.5058333333333332,0.5083333333333333,0.596,0,
42,0.63625,0.6391666666666667,0.4987,0.5,0.07,0,
43,0.5474999999999999,0.5425,0.5075,0.51,0.346,0,
