subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
3,0.6843789682539682,0.6857142857142855,0.623135476190476,0.6157539682539683,0.286,0,
4,0.8141778739778741,0.817892857142857,0.5973193015873015,0.5981385281385281,0.002,1,**
5,0.5654195406445407,0.5683476430976431,0.5866383631553631,0.582277417027417,0.584,0,
6,0.5273199591149591,0.5267825877825878,0.5904119937469938,0.5858976671476671,0.78,0,
7,0.7448388888888889,0.7503968253968254,0.6403352380952381,0.6350793650793651,0.162,0,
8,0.7172334126984127,0.7183849206349205,0.6087938095238095,0.6056746031746032,0.1,0,
10,0.7132756878306877,0.7111362433862433,0.6074266190476191,0.6047539682539682,0.114,0,
12,0.6373825396825397,0.6385912698412698,0.6294704761904761,0.6255555555555556,0.462,0,
14,0.6149999999999999,0.6,0.7070333333333333,0.7,0.768,0,
17,0.5505500000000001,0.5466666666666666,0.6385977777777778,0.6255555555555554,0.768,0,
18,0.7390459644059644,0.7381663059163058,0.5743532395382396,0.5723311688311689,0.028,1,*
19,0.6950000000000002,0.6833333333333333,0.6663666666666666,0.6666666666666666,0.432,0,
20,0.7463333333333334,0.75,0.6853666666666666,0.6666666666666667,0.314,0,
21,0.5826166666666667,0.5858333333333333,0.6536555555555554,0.6583333333333333,0.714,0,
22,0.622175119047619,0.6284722222222222,0.6140233650793651,0.6125436507936508,0.47,0,
24,0.8130111111111111,0.8155555555555555,0.6228277777777778,0.6216666666666667,0.062,0,
25,0.6651980158730159,0.6648214285714287,0.6186876666666666,0.6152043650793652,0.32,0,
26,0.5617085714285713,0.5610436507936508,0.6102574206349206,0.6079960317460317,0.692,0,
27,0.8887817724867726,0.8941984126984126,0.6126709603174603,0.6114841269841269,0.0,1,***
28,0.5795366233766235,0.5851782106782106,0.5981372323232323,0.594448051948052,0.566,0,
29,0.534665873015873,0.5382063492063491,0.6176189523809523,0.616079365079365,0.834,0,
30,0.5869970238095238,0.5966865079365079,0.605212857142857,0.600267857142857,0.574,0,
31,0.7640095238095236,0.7694444444444444,0.6302288095238096,0.6303769841269841,0.102,0,
32,0.6194416498316498,0.6198222703222703,0.5966722582972582,0.5926765271765272,0.38,0,
34,0.6524834126984128,0.6570992063492063,0.6207140158730158,0.6168095238095238,0.354,0,
35,0.634470634920635,0.6187698412698412,0.6295920634920635,0.628829365079365,0.468,0,
36,0.7461666666666668,0.75,0.6753999999999999,0.6666666666666666,0.296,0,
37,0.7631500000000001,0.7629166666666667,0.58516,0.5777777777777778,0.068,0,
38,0.7311944444444446,0.7344444444444445,0.6355555555555554,0.6338888888888888,0.184,0,
39,0.6636333333333334,0.6670833333333333,0.5864377777777777,0.5758333333333334,0.266,0,
40,0.5438452380952381,0.5458730158730158,0.6268352380952381,0.6253174603174603,0.794,0,
41,0.576487619047619,0.5711785714285715,0.618791746031746,0.613015873015873,0.672,0,
42,0.8131142857142858,0.8185,0.6246495238095238,0.622797619047619,0.016,1,*
43,0.6516568650793652,0.652079365079365,0.6067835952380952,0.5993690476190476,0.3,0,
