feature,true_rank,true_mean,true_std,perm_mean_same_feature,perm_std_same_feature,perm_mean_same_rank,perm_std_same_rank
wsmi_gamma_mean_central_mid_trimmean,1,0.008443913420215445,0.0016359579136991723,0.0065425149271711195,0.0016123820696065543,0.011675747701819351,0.0015337655746800057
wsmi_theta_mean_posterior_mid_trimmean,2,0.007936238269224162,0.0014049555861523932,0.006708201215636601,0.0017696199719251426,0.010587076947754518,0.000817046866770443
kolmogorov_complexity_mean_central_left_trimmean,3,0.007835498501939377,0.0016972506478417431,0.00641526637822696,0.001624820819875417,0.010085900097728662,0.0006476747689025557
slowwaves_PTP_mean_frontal_left_trimmean,4,0.007770179692643564,0.0016149224096010703,0.005852210464081248,0.001517744512267772,0.009736092852732222,0.0005468243094764211
PE_theta_mean_posterior_right_trimmean,5,0.0077405357751353186,0.0017380337923150494,0.0057920180977958195,0.001428216288912387,0.009460115041984402,0.00048401620111800656
psd_relative_theta_mean_central_right_trimmean,6,0.007580403995806784,0.0014195385941397666,0.0062396868040180305,0.001582240020882412,0.009239513295912912,0.00043811215099956707
psd_relative_beta_mean_central_left_trimmean,7,0.00748188473296997,0.0016287422559260443,0.006010593279407751,0.00144457691111172,0.00906172948250353,0.00039594441775602857
kolmogorov_complexity_mean_posterior_mid_trimmean,8,0.007397039378947867,0.0015244104196487603,0.006434350773597527,0.0016587191397126754,0.008895904675121215,0.00036380984035931635
wsmi_alpha_mean_posterior_mid_trimmean,9,0.007368307171802211,0.0013328081596630987,0.006662186487929877,0.001673516200792553,0.008748764208567654,0.00033504559837642395
psd_relative_theta_mean_posterior_right_trimmean,10,0.007348577611023885,0.001344964957827553,0.006024057121660962,0.0014147710393639557,0.008618955443672636,0.00031929198035756165
wsmi_gamma_mean_posterior_left_trimmean,11,0.007338003894930218,0.0015338755139508733,0.0065455445911953136,0.001678880542600045,0.008499602042370552,0.0002939776926102944
PE_alpha_mean_central_right_trimmean,12,0.007278093016371887,0.0015495817261756324,0.005802328179998985,0.0014794691160745475,0.008396026166733293,0.0002828543926814287
wsmi_beta_mean_central_left_trimmean,13,0.0072301292948824605,0.0014349880332101008,0.006516415285125468,0.0018460162732495482,0.008294242224988375,0.00027307212274568364
wsmi_beta_mean_central_mid_trimmean,14,0.007098133782685785,0.0013755181651766359,0.006482861545956697,0.0016255064674777985,0.008198096720124327,0.00024779637764522797
wsmi_theta_mean_central_right_trimmean,15,0.007097697332094564,0.0014998139581302802,0.006650252096218283,0.001784981252043494,0.008112643215964712,0.00023992740770268465
wsmi_alpha_mean_posterior_left_trimmean,16,0.007075872266211513,0.0012800830807760868,0.006713366981628392,0.0016103955869217277,0.008033568654230647,0.00022619039604363395
P3b_mean_centroparietal_midline_trimmean,17,0.0070564790398546665,0.0012066112889071933,0.006812246242212811,0.0018671148252431258,0.007960781524346488,0.0002180567828265357
psd_relative_theta_mean_central_left_trimmean,18,0.007011363423086705,0.0013462267009573515,0.006112327714824984,0.001543943627326397,0.007888773369449376,0.00020518277238395304
wsmi_theta_mean_central_mid_trimmean,19,0.007007985404399643,0.001308457349262876,0.006632946842860073,0.001697310579542041,0.00781584356279424,0.00019631208384095105
N1_mean_occipitoparietal_lateral_trimmean,20,0.007006112958293764,0.0014697321241708863,0.006903982238753624,0.0017888542627778397,0.007751251006207752,0.00018753142418924753
