metric,type,value
auc,true,0.5420428571428572
auc,true,0.5474349206349207
auc,true,0.5627698412698413
auc,true,0.5371968253968253
auc,true,0.5543380952380953
auc,true,0.5518825396825396
auc,true,0.5400095238095238
auc,true,0.5207142857142858
auc,true,0.542952380952381
auc,true,0.5079095238095238
auc,true,0.5679174603174604
auc,true,0.5538555555555555
auc,true,0.5431031746031745
auc,true,0.5478079365079365
auc,true,0.5449746031746032
auc,true,0.5516460317460318
auc,true,0.5393111111111111
auc,true,0.546815873015873
auc,true,0.5286095238095239
auc,true,0.5084587301587302
auc,true,0.5393476190476191
auc,true,0.5372396825396826
auc,true,0.5421317460317462
auc,true,0.5183904761904762
auc,true,0.5450222222222223
auc,true,0.5333301587301587
auc,true,0.5519809523809525
auc,true,0.5555412698412698
auc,true,0.549636507936508
auc,true,0.5310047619047619
auc,true,0.5480888888888888
auc,true,0.5721555555555555
auc,true,0.5466000000000001
auc,true,0.5690793650793651
auc,true,0.5437
auc,true,0.5329396825396825
auc,true,0.5423857142857142
auc,true,0.5382809523809524
auc,true,0.5510301587301587
auc,true,0.5455888888888889
auc,true,0.5215301587301587
auc,true,0.5347063492063493
auc,true,0.5461968253968255
auc,true,0.5549825396825395
auc,true,0.5436317460317461
auc,true,0.5279825396825396
auc,true,0.5329904761904762
auc,true,0.5235841269841272
auc,true,0.5270174603174603
auc,true,0.553484126984127
auc,true,0.5379428571428573
auc,true,0.5402936507936508
auc,true,0.5703761904761906
auc,true,0.5187380952380952
auc,true,0.5174000000000001
auc,true,0.5437841269841269
auc,true,0.5189761904761905
auc,true,0.5534158730158728
auc,true,0.540004761904762
auc,true,0.5291761904761905
auc,true,0.5578650793650795
auc,true,0.5480396825396826
auc,true,0.569031746031746
auc,true,0.5319460317460317
auc,true,0.5193285714285714
auc,true,0.5195444444444445
auc,true,0.5312777777777778
auc,true,0.548826984126984
auc,true,0.53824126984127
auc,true,0.5450904761904761
auc,true,0.5616428571428571
auc,true,0.5493539682539682
auc,true,0.5398047619047619
auc,true,0.5360285714285714
auc,true,0.5329079365079364
auc,true,0.530884126984127
auc,true,0.5326507936507937
auc,true,0.5494507936507937
auc,true,0.5432555555555555
auc,true,0.5401777777777779
auc,true,0.5565936507936509
auc,true,0.5553793650793651
auc,true,0.5325396825396825
auc,true,0.5528587301587302
auc,true,0.5339809523809523
auc,true,0.5380904761904762
auc,true,0.5506619047619048
auc,true,0.5092063492063492
auc,true,0.5453349206349206
auc,true,0.5406190476190477
auc,true,0.5238888888888888
auc,true,0.5496825396825397
auc,true,0.530473015873016
auc,true,0.554615873015873
auc,true,0.5353920634920636
auc,true,0.5202460317460318
auc,true,0.5423396825396825
auc,true,0.510752380952381
auc,true,0.5527730158730157
auc,true,0.5724158730158729
auc,permuted,0.4987285714285714
auc,permuted,0.4800253968253968
auc,permuted,0.5253380952380953
auc,permuted,0.5116634920634922
auc,permuted,0.5119714285714286
auc,permuted,0.4941539682539683
auc,permuted,0.4960507936507937
auc,permuted,0.4946301587301588
auc,permuted,0.5170079365079366
auc,permuted,0.535188888888889
auc,permuted,0.528895238095238
auc,permuted,0.5119619047619047
auc,permuted,0.4932746031746032
auc,permuted,0.4872063492063491
auc,permuted,0.4960634920634921
auc,permuted,0.4770222222222222
auc,permuted,0.5426873015873017
auc,permuted,0.5252095238095239
auc,permuted,0.518104761904762
auc,permuted,0.5124365079365081
auc,permuted,0.4839968253968253
auc,permuted,0.5252619047619048
auc,permuted,0.5708936507936507
auc,permuted,0.4745968253968254
auc,permuted,0.4763698412698412
auc,permuted,0.4918126984126984
auc,permuted,0.4985873015873016
auc,permuted,0.4901031746031746
auc,permuted,0.5315634920634922
auc,permuted,0.4892095238095238
auc,permuted,0.5227269841269842
auc,permuted,0.4990412698412698
auc,permuted,0.5090476190476192
auc,permuted,0.4817730158730159
auc,permuted,0.4551031746031746
auc,permuted,0.5318698412698414
auc,permuted,0.4819015873015873
