predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper
Intercept,-0.06507219688757297,0.1030922035729779,-0.6312038605471173,0.527907238064252,-0.2671292029774811,0.1369848092023352
group[T.Risk of Depression],0.04817618683964557,0.11931757779369305,0.4037643717755063,0.6863859982570537,-0.18568196835854894,0.28203434203784006
time_on_task,0.0008379360386793379,0.002929184386181027,0.28606462694272755,0.7748286235278006,-0.004903159862312541,0.006579031939671216
subject_id Var,0.06822620834592372,0.04530108849418668,1.5060611259855032,0.13205148275568793,-0.020562293563144013,0.15701471025499145
