predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper
Intercept,0.24589317292318108,0.29508412468637374,0.8332985489630301,0.40467637446566895,-0.33246108387163814,0.8242474297180002
group[T.Risk of Depression],0.04020013372179164,0.19596143179467074,0.2051430904215556,0.8374603309877429,-0.3438772149546652,0.42427748239824853
condition_type[T.inclusion],-0.34148491582442553,0.20246229054659695,-1.6866593522304951,0.09166887228847782,-0.7383037135232398,0.05533388187438876
time_on_task,-0.009641164292949969,0.00787672426105284,-1.2240068299231393,0.22094965103620523,-0.025079260160766406,0.00579693157486647
subject_id Var,0.14201228482576556,0.06767784585720793,2.098357047672503,0.03587361657183125,0.009366144394384712,0.2746584252571464
