predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper
Intercept,0.12066887144542988,0.1503709928538238,0.8024743945312148,0.42227859424291136,-0.17405285886759464,0.4153906017584544
group[T.Risk of Depression],-0.11109034234189835,0.20951208252408834,-0.5302335836842531,0.5959499889684563,-0.5217264784150952,0.29954579373129847
time_on_task,-0.0032523035279629154,0.0032485379279205326,-1.0011591676396998,0.31674986372431735,-0.009619320869099533,0.0031147138131737027
subject_id Var,0.28170133788934626,0.11482617100443296,2.453285130255462,0.014155808224513759,0.056646178238020206,0.5067564975406723
