predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper
Intercept,-0.0906707138250883,0.10071175286379482,-0.9002992326795635,0.36796102933212405,-0.2880621222580248,0.10672069460784818
condition_type[T.inclusion],-0.1244689871217197,0.09664202299358626,-1.2879385516379371,0.19776735424909553,-0.31388387158224057,0.06494589733880114
subject_id Var,0.11457288272552546,0.05459836415219323,2.098467316825701,0.03586388411825844,0.007562055372423979,0.22158371007862693
