channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,z_scored,fdr_alpha,fdr_method
AF3,0.20936743359274398,0.6473321085793806,0.3234312508493,0.3234312508493,0.746368665504048,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
AF4,0.7683550595752505,0.6351514663513964,1.2097194138416103,1.2097194138416103,0.22638657777303306,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
AF7,-0.004797993879718438,0.5554824428021236,-0.008637525707410344,-0.008637525707410344,0.9931083372888341,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
AF8,0.267497412283565,0.527934026346098,0.5066871975177474,0.5066871975177474,0.6123743148694636,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
AFz,0.27491077773218525,0.6231728829933137,0.44114688754057174,0.44114688754057174,0.6591066610858528,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
C1,0.2583733009265595,0.6709022914369485,0.3851131591355453,0.3851131591355453,0.7001535789470646,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
C2,0.09341588663464302,0.6692845665426309,0.13957573699511383,0.13957573699511383,0.8889952120108855,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
C3,0.4933625496154097,0.6322312970200761,0.7803513554941006,0.7803513554941006,0.4351840921338991,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
C4,0.25180951273174906,0.6929843870758512,0.36336967676039006,0.36336967676039006,0.7163287503901461,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
C5,-0.006610507196526481,0.5982469472037384,-0.011049796789477328,-0.011049796789477328,0.9911837171504626,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
C6,0.10695730364004148,0.6032762169642537,0.1772940829298084,0.1772940829298084,0.8592773983103038,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
CP1,0.07769951433019986,0.614537623180681,0.12643573216566975,0.12643573216566975,0.8993870189189108,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
CP2,-0.06225180903047584,0.643858591344707,-0.09668552981557973,-0.09668552981557973,0.9229761315221591,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
CP3,0.288282543408467,0.5769177769346363,0.4996943324232646,0.4996943324232646,0.6172903238072303,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
CP4,0.007851722823376374,0.6256123059115841,0.012550460963096902,0.012550460963096902,0.9899864438466075,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
CP5,0.3959601604249427,0.5370809473239158,0.737244846233835,0.737244846233835,0.4609734658376925,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
CP6,0.1800417263259095,0.5962782846156254,0.30194245031406525,0.30194245031406525,0.7626959344115627,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
CPz,-0.072097571739226,0.639816956272898,-0.11268468431848588,-0.11268468431848588,0.9102805440469154,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
Cz,0.3393627834393723,0.6745219650712316,0.5031159858575318,0.5031159858575318,0.6148827281186717,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
F1,0.1580500840499459,0.7320916800192897,0.2158883762287552,0.2158883762287552,0.8290747578848543,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
F2,0.16826695239633946,0.6421840608081489,0.2620229349582204,0.2620229349582204,0.7933037602106254,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
F3,0.579135351901573,1.018302299456395,0.5687263519003496,0.5687263519003496,0.5695418615776651,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
F4,0.04625102605840262,0.8500574175960371,0.05440929647929024,0.05440929647929024,0.9566090723084433,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
F5,0.6510768860927276,0.7443544452787154,0.8746866364839656,0.8746866364839656,0.3817444333015986,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
F6,1.0917744130745344,0.725017082720235,1.5058602605310216,1.5058602605310216,0.13210304992147034,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
F7,0.41702379758828095,0.5170538593543275,0.8065384099618571,0.8065384099618571,0.41993247016929125,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
F8,0.008994142967740829,0.5178689054570994,0.017367605726013046,0.017367605726013046,0.9861433521419978,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
FC1,0.27651138095607547,0.7124809913075606,0.38809650268509727,0.38809650268509727,0.6979446199724526,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
FC2,0.44696284981547,0.67824169930912,0.6590023147659035,0.6590023147659035,0.5098942822318863,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
FC3,0.09000712046981638,0.7881786381632678,0.11419634599532472,0.11419634599532472,0.9090821484350143,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
FC4,0.21459915001436172,0.7112073285224738,0.30173922765980116,0.30173922765980116,0.7628508618544259,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
FC5,-0.12824140302369846,0.7025835622216502,-0.18252832818659231,-0.18252832818659231,0.8551681250802459,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
FC6,-0.2275325096063498,0.6671260289601245,-0.341063756665309,-0.341063756665309,0.7330555850978766,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
FT10,0.3459797894694265,0.6857032350793186,0.5045619909163843,0.5045619909163843,0.6138665116954178,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
FT7,0.2898616778373448,0.4386000408470061,0.6608792768864682,0.6608792768864682,0.5086897368563293,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
FT8,0.7327062142493623,0.5137433946033299,1.4262104816259438,1.4262104816259438,0.15380759498166777,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
FT9,0.15360655006332014,0.9133561467618702,0.16817815329529762,0.16817815329529762,0.8664431272864669,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
Fp1,-0.28387898317612537,0.6210335864109252,-0.4571072956242474,-0.4571072956242474,0.6475939266716884,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
Fp2,0.4873284598074928,0.6052472071003393,0.8051725874824274,0.8051725874824274,0.42072009285731893,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
Fz,0.26188449594389296,0.7081016475842742,0.36984025787445296,0.36984025787445296,0.7115015172366849,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
Iz,0.5081623683466273,0.4948275280393309,1.0269484609316977,1.0269484609316977,0.3044447333472682,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
O1,0.22616829084593795,0.5066253997730337,0.4464211445917645,0.4464211445917645,0.6552930618819236,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
O2,0.05544836475579511,0.5758378139963054,0.09629163526268678,0.09629163526268678,0.9232889543105398,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
Oz,0.10823157765353521,0.5275308955039053,0.205166329737239,0.205166329737239,0.8374421748275859,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
P1,-0.09983564195718832,0.6246484120717696,-0.1598269362857479,-0.1598269362857479,0.8730174047471133,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
P2,-0.027875700346973526,0.6311594565877016,-0.04416586023709543,-0.04416586023709543,0.9647721950700442,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
P3,-0.1667770718768592,0.6225516140055721,-0.267892762824588,-0.267892762824588,0.7887818645910565,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
P4,-0.22708926689489103,0.633813488059675,-0.35829036644532575,-0.35829036644532575,0.7201260266944798,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
P5,0.252509632777311,0.5432927193601866,0.4647763972885209,0.4647763972885209,0.6420915918801342,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
P6,0.012030756693538687,0.6144315500304672,0.019580304255115366,0.019580304255115366,0.9843781757495439,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
P7,0.18957746920316865,0.468772311976853,0.4044126847076446,0.4044126847076446,0.6859092739442983,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
P8,0.25080813470890845,0.5207337959677545,0.48164366640117073,0.48164366640117073,0.6300591007438112,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
PO3,0.052243577442798096,0.5552180671169556,0.09409560051617176,0.09409560051617176,0.9250332151565226,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
PO4,-0.13188103080084973,0.5663151091574976,-0.23287570588933795,-0.23287570588933795,0.8158579237415257,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
PO7,0.22535253909798916,0.49766039006385043,0.4528239409792613,0.4528239409792613,0.6506755227880576,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
PO8,-0.2401001314482307,0.5846504842910107,-0.410672936907584,-0.410672936907584,0.6813123738391851,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
POz,-0.018501319395146473,0.5974292006085009,-0.03096822079721293,-0.03096822079721293,0.9752948836409744,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
Pz,-0.2022580796389781,0.6317165115511949,-0.32017222273061785,-0.32017222273061785,0.7488377788070718,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
T7,0.10154778132967855,0.4583359157312369,0.22155754730167174,0.22155754730167174,0.8246583334511014,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
T8,0.4284563691122533,0.4430590318385117,0.9670412706278363,0.9670412706278363,0.3335234026541469,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
TP10,0.09130940491766329,0.2662951614410373,0.3428879609511076,0.3428879609511076,0.7316827491089943,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
TP7,0.2232113099741053,0.5136149977667508,0.43458876969062493,0.43458876969062493,0.6638609480505497,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
TP8,0.15891790155818905,0.5143429991046058,0.3089726152292174,0.3089726152292174,0.7573423581785981,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
TP9,0.2492441446638802,0.280135835644664,0.8897260291254986,0.8897260291254986,0.37361301398628366,0.9931083372888341,False,True,lbfgs,p3a_amp,mean ~ onoff_label,False,0.05,indep
