channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,z_scored,fdr_alpha,fdr_method
AF3,-0.00021231081216568784,0.0019621615137377967,-0.10820251578640376,-0.10820251578640376,0.913835049365729,0.9770212402678358,False,True,lbfgs,a_n,mean ~ onoff_label,False,0.05,indep
AF4,0.0011060043498544395,0.0022555684510236246,0.49034395269738384,0.49034395269738384,0.6238905299100675,0.9770212402678358,False,True,lbfgs,a_n,mean ~ onoff_label,False,0.05,indep
AF7,-0.00031628165867026375,0.0025260950281334794,-0.12520576429144192,-0.12520576429144192,0.900360653913464,0.9770212402678358,False,True,lbfgs,a_n,mean ~ onoff_label,False,0.05,indep
AF8,-0.0004983765433235919,0.002062072825205889,-0.2416871689649618,-0.2416871689649618,0.8090225725501234,0.9770212402678358,False,True,lbfgs,a_n,mean ~ onoff_label,False,0.05,indep
AFz,0.00041504238166358384,0.002237823099194914,0.18546702007540308,0.18546702007540308,0.8528627456511486,0.9770212402678358,False,True,lbfgs,a_n,mean ~ onoff_label,False,0.05,indep
C1,0.0031490695383285063,0.0016773848263267593,1.8773685614078988,1.8773685614078988,0.06046759728398353,0.644987704362491,False,True,lbfgs,a_n,mean ~ onoff_label,False,0.05,indep
C2,0.003364596760044483,0.0015632285611259285,2.152338336001937,2.152338336001937,0.03137071654216446,0.644987704362491,False,True,lbfgs,a_n,mean ~ onoff_label,False,0.05,indep
C3,0.003119964707425243,0.00120121808400633,2.5973341135686745,2.5973341135686745,0.009395048835930616,0.6012831254995594,False,True,lbfgs,a_n,mean ~ onoff_label,False,0.05,indep
C4,0.002702189394859237,0.0013549219285889566,1.9943506248167024,1.9943506248167024,0.04611375038377753,0.644987704362491,False,True,lbfgs,a_n,mean ~ onoff_label,False,0.05,indep
C5,0.0012604256644246747,0.0012925964900142755,0.9751114707194931,0.9751114707194931,0.3295049693140324,0.9770212402678358,False,True,lbfgs,a_n,mean ~ onoff_label,False,0.05,indep
C6,0.0012931241917736624,0.0013377812513784026,0.966618563716058,0.966618563716058,0.3337347509917642,0.9770212402678358,False,True,lbfgs,a_n,mean ~ onoff_label,False,0.05,indep
CP1,0.0013272741938786473,0.0015903763969250917,0.8345660791023192,0.8345660791023192,0.4039620676466953,0.9770212402678358,False,True,nm,a_n,mean ~ onoff_label,False,0.05,indep
CP2,0.00132954385521919,0.001628026874942945,0.816659648364702,0.816659648364702,0.41412295728362125,0.9770212402678358,False,True,lbfgs,a_n,mean ~ onoff_label,False,0.05,indep
CP3,0.003349263725373186,0.001751548440391872,1.9121730510769424,1.9121730510769424,0.05585400147297375,0.644987704362491,False,True,lbfgs,a_n,mean ~ onoff_label,False,0.05,indep
CP4,0.0021144459274392412,0.0016948386508088477,1.2475794828198776,1.2475794828198776,0.2121850959708671,0.9770212402678358,False,True,lbfgs,a_n,mean ~ onoff_label,False,0.05,indep
CP5,0.003394224540354077,0.0015770586722837763,2.152250008199644,2.152250008199644,0.031377668883368265,0.644987704362491,False,True,nm,a_n,mean ~ onoff_label,False,0.05,indep
CP6,0.0015920517427972525,0.00178635472645484,0.8912293394027081,0.8912293394027081,0.3728061475228027,0.9770212402678358,False,True,lbfgs,a_n,mean ~ onoff_label,False,0.05,indep
CPz,0.0009527204098120388,0.002822529203902649,0.33754138256381305,0.33754138256381305,0.7357088218112051,0.9770212402678358,False,True,lbfgs,a_n,mean ~ onoff_label,False,0.05,indep
