channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,z_scored,fdr_alpha,fdr_method
AF3,0.002173986660062833,0.003599516486859819,0.6039663015849656,0.6039663015849656,0.5458660466670175,0.7594658040584592,False,True,lbfgs,b_n,mean ~ onoff_label,False,0.05,indep
AF4,0.009776778299880844,0.004498374060569926,2.173402693559496,2.173402693559496,0.029750022290234563,0.23147703727602198,False,True,lbfgs,b_n,mean ~ onoff_label,False,0.05,indep
AF7,0.006276929620987694,0.005558397961808925,1.1292695600631177,1.1292695600631177,0.2587841377927854,0.5416763084135796,False,True,lbfgs,b_n,mean ~ onoff_label,False,0.05,indep
AF8,0.004338560606417433,0.00535259931821223,0.8105520978668198,0.8105520978668198,0.41762293518943927,0.6853299449262593,False,True,lbfgs,b_n,mean ~ onoff_label,False,0.05,indep
AFz,0.0012317784394955261,0.0020213412174065882,0.6093866927999008,0.6093866927999008,0.5422681562431331,0.7594658040584592,False,True,lbfgs,b_n,mean ~ onoff_label,False,0.05,indep
C1,0.0042078659304315025,0.0019331661344237291,2.176670621061678,2.176670621061678,0.02950515182712788,0.23147703727602198,False,True,lbfgs,b_n,mean ~ onoff_label,False,0.05,indep
C2,0.002133180594907679,0.0014153527772019661,1.5071723666835897,1.5071723666835897,0.1317664813482476,0.4321903329066557,False,True,lbfgs,b_n,mean ~ onoff_label,False,0.05,indep
C3,0.005982448273846869,0.0023848792764311244,2.5084910305394414,2.5084910305394414,0.01212480463615027,0.1452810589569731,False,True,lbfgs,b_n,mean ~ onoff_label,False,0.05,indep
C4,0.0038137482487701335,0.0021384492742794973,1.7834176824489283,1.7834176824489283,0.07451833694131905,0.29794944288445485,False,True,lbfgs,b_n,mean ~ onoff_label,False,0.05,indep
C5,0.0005035631098826095,0.002178786032231298,0.23112095563000729,0.23112095563000729,0.8172208355649935,0.9509478813847196,False,True,lbfgs,b_n,mean ~ onoff_label,False,0.05,indep
C6,0.0014150661907209635,0.0025658162681773135,0.5515072175164702,0.5515072175164702,0.5812860203655099,0.7748218086625467,False,True,lbfgs,b_n,mean ~ onoff_label,False,0.05,indep
CP1,0.0028613517062350954,0.0011597897112432868,2.467129755072362,2.467129755072362,0.01362009927721623,0.1452810589569731,False,True,lbfgs,b_n,mean ~ onoff_label,False,0.05,indep
CP2,0.0003373749138777853,0.0011423333697750193,0.29533840366077263,0.29533840366077263,0.7677353823009082,0.927076688061474,False,True,lbfgs,b_n,mean ~ onoff_label,False,0.05,indep
