channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,z_scored,fdr_alpha,fdr_method
FC2,0.0002633498223310574,0.002158924919758503,0.12198192717165711,0.12198192717165711,0.9029133314019151,0.9807506875572527,False,False,nm,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
FC3,0.0006165246752412167,0.0014354944711584949,0.4294859281092594,0.4294859281092594,0.6675696323849327,0.9807506875572527,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
FC4,0.00020759241123606502,0.001505774364608742,0.1378642219679477,0.1378642219679477,0.8903477270759562,0.9807506875572527,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
FC5,0.0014544382882556391,0.0012280709742699832,1.1843275500589192,1.1843275500589192,0.23628342719443596,0.7834661006973404,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
FC6,0.0005979091773346336,0.0014602816987674128,0.40944783314021793,0.40944783314021793,0.6822110427343073,0.9807506875572527,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
FCz,-0.0003752129125884196,0.0023110452731433394,-0.16235636616416363,-0.16235636616416363,0.871025229639977,0.9807506875572527,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
FT10,0.0026815678504736027,0.0017188814346631859,1.5600656312859966,1.5600656312859966,0.1187443723530961,0.7018594459592231,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
FT7,0.0028616312159269394,0.002777721396944746,1.0302081479713865,1.0302081479713865,0.3029123056632038,0.8383462262762782,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
FT8,0.001996727579906896,0.0020611685653987,0.9687357033414981,0.9687357033414981,0.332677073919158,0.8383462262762782,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
FT9,0.003700352518777303,0.002759544953410294,1.3409285158425641,1.3409285158425641,0.17994366280119978,0.7557633837650392,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
Fp1,-0.0015297968075784379,0.005309152608760476,-0.2881433103004358,-0.2881433103004358,0.7732370409869695,0.9807506875572527,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
Fp2,-0.0014849659104972227,0.005445330444240356,-0.2727044622366129,-0.2727044622366129,0.7850804043075139,0.9807506875572527,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
Fz,-0.0006040440525954741,0.0021342086620513073,-0.28302951971663987,-0.28302951971663987,0.777154208317512,0.9807506875572527,False,False,nm,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
Iz,0.0009711149904104996,0.002711512337926862,0.35814514904733347,0.35814514904733347,0.7202346928709529,0.9807506875572527,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
O1,-0.0005881870830898282,0.001731473709619297,-0.3397031556541244,-0.3397031556541244,0.7340800850609596,0.9807506875572527,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
O2,0.0016564533478333997,0.002034612292405526,0.814137098265032,0.814137098265032,0.41556641530572824,0.9234759038212484,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
Oz,-0.0006540279277539956,0.0020112779833712647,-0.32518027500988544,-0.32518027500988544,0.7450446364131537,0.9807506875572527,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
P1,0.0020249430519039486,0.0012272297393464313,1.650011393125418,1.650011393125418,0.09894060585497587,0.7018594459592231,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
P2,0.001993875843425087,0.0013295006712243868,1.4997178163053144,1.4997178163053144,0.1336875135160425,0.7018594459592231,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
P3,0.42739367485046387,,,,,,False,False,nm,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
P4,0.002051324349308453,0.0026100638378188123,0.7859288035739046,0.7859288035739046,0.43190919882058587,0.9234759038212484,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
P5,0.002034796946533048,0.0015102576674175929,1.347317739503598,1.347317739503598,0.1778779211883953,0.7557633837650392,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
P6,0.003159775745603796,0.002028031102992725,1.558050929761865,1.558050929761865,0.11922117557101015,0.7018594459592231,False,False,nm,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
P7,-0.00016093707724176306,0.0024752160582564,-0.06501940576255429,-0.06501940576255429,0.9481585493821578,0.9955664768512658,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
P8,0.0016063849831348613,0.0020791539973259625,0.7726147198335775,0.7726147198335775,0.43975043039107065,0.9234759038212484,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
PO3,0.0008534682159520375,0.0017712533973859063,0.4818442224086195,0.4818442224086195,0.6299166119183641,0.9807506875572527,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
PO4,0.0034332476449930056,0.003499035009706699,0.9811984262714741,0.9811984262714741,0.32649490009042714,0.8383462262762782,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
PO7,-0.0010474498717119884,0.002789057455987324,-0.3755569357179815,-0.3755569357179815,0.7072463111584633,0.9807506875572527,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
PO8,0.0030452578643359656,0.002026677133730536,1.5025865805919034,1.5025865805919034,0.13294568599138515,0.7018594459592231,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
POz,0.000810135903886946,0.0017827762110061572,0.45442377954422236,0.45442377954422236,0.6495238402074819,0.9807506875572527,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
Pz,0.002041082935456249,0.0012670539960650154,1.6108886770374988,1.6108886770374988,0.10720398837707107,0.7018594459592231,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
T7,0.0011141730818435992,0.0018453661485631856,0.6037680287519643,0.6037680287519643,0.5459978782071452,0.9807506875572527,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
T8,0.0016929280922463367,0.0015837712795583642,1.0689220811722326,1.0689220811722326,0.2851047812127887,0.8383462262762782,False,False,nm,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
TP10,0.0007882316726287517,0.003825747046501504,0.20603340028702594,0.20603340028702594,0.8367648213156159,0.9807506875572527,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
TP7,0.0017376603926828724,0.0016385615688270722,1.0604791579035615,1.0604791579035615,0.28892666694115365,0.8383462262762782,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
TP8,-0.014718025922775269,,,,,,False,False,nm,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
TP9,0.0022905126428573413,0.002787999314714797,0.8215614081281268,0.8215614081281268,0.41132656094812925,0.9234759038212484,False,True,lbfgs,theta_alpha_ratio,mean ~ onoff_label,False,0.05,indep
