channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,z_scored,fdr_alpha,fdr_method
AF3,8.847287807241657e-13,7.11696510940666e-13,1.2431264831617608,1.2431264831617608,0.21382122814501692,0.5701899417200451,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
AF4,2.6666889441337987e-12,1.2147321440090098e-12,2.195289683644051,2.195289683644051,0.02814282445894356,0.30019012756206465,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
AF7,7.193268732933241e-12,5.431217978424065e-12,1.3244301299467374,1.3244301299467374,0.1853602335462724,0.5701899417200451,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
AF8,2.369588992910671e-12,2.3485201606613886e-12,1.0089711098087184,1.0089711098087184,0.3129884897220543,0.5745411097233173,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
AFz,2.317997582235246e-13,3.3014462384470736e-13,0.7021158046558348,0.7021158046558348,0.4826069467875601,0.7919703742154832,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
C1,6.119954614388344e-13,2.7658364156039754e-13,2.2126957978647956,2.2126957978647956,0.026918625303536704,0.30019012756206465,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
C2,1.7743866313281744e-13,5.27934113684135e-13,0.33610001425098224,0.33610001425098224,0.7367954476766128,0.9447946770019015,False,False,nm,b,mean ~ onoff_label,False,0.05,indep
C3,9.51755379058771e-13,5.474813320614116e-13,1.7384252636983273,1.7384252636983273,0.08213590833460352,0.44211866757163065,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
C4,2.3934205493467917e-13,1.0440029544119775e-12,0.2292541931258095,0.2292541931258095,0.8186713539499946,0.9532989498122856,False,False,nm,b,mean ~ onoff_label,False,0.05,indep
C5,-2.670293564458054e-13,5.471400457008641e-13,-0.4880457179911802,-0.4880457179911802,0.6255174585960606,0.8896248300032862,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
C6,1.4086113782114976e-14,4.809196563638119e-13,0.029289952273148394,0.029289952273148394,0.9766333403903217,0.9766333403903217,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
CP1,3.414576729931146e-13,1.790155663761786e-13,1.907418890464444,1.907418890464444,0.0564663650875474,0.4015385961781148,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
CP2,6.560584545253071e-14,2.638105584461637e-13,0.2486854424589644,0.2486854424589644,0.8036041103838082,0.9532989498122856,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
CP3,8.087041237850554e-13,3.7926584228497997e-13,2.1322883150056944,2.1322883150056944,0.03298315205785355,0.3015602473860896,False,False,nm,b,mean ~ onoff_label,False,0.05,indep
CP4,-1.1220362437917288e-13,6.722787637505831e-13,-0.16690044432342158,-0.16690044432342158,0.8674483835337232,0.9571844232096256,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
CP5,6.106749697740165e-13,4.090653880824121e-13,1.4928541684660626,1.4928541684660626,0.13547536435349009,0.5164855882292688,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
CP6,4.3133276755298446e-13,4.1299705001038234e-13,1.044396727633142,1.044396727633142,0.29630187699721455,0.5745411097233173,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
CPz,2.3449392994451274e-13,1.5333113380418256e-13,1.5293301766357656,1.5293301766357656,0.1261826123182422,0.5164855882292688,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
Cz,7.983443802077045e-13,2.831587543688517e-13,2.819423266595372,2.819423266595372,0.004811003215680091,0.22404500808322544,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
F1,1.0172900826083617e-12,9.446726669306825e-13,1.0768704528242772,1.0768704528242772,0.2815381449465051,0.5745411097233173,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
F2,9.008714385731526e-13,4.972587866827384e-13,1.8116752538109047,1.8116752538109047,0.07003638946423567,0.44211866757163065,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
F3,7.455055911367859e-12,5.850400065280856e-12,1.2742813872866265,1.2742813872866265,0.2025637104204322,0.5701899417200451,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
F4,1.2776684836686483e-12,2.4230207097926963e-12,0.5273039881602829,0.5273039881602829,0.5979825051876383,0.8896248300032862,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
F5,2.029658501427109e-12,9.173249411412622e-13,2.2125840151058913,2.2125840151058913,0.0269263380805543,0.30019012756206465,False,False,nm,b,mean ~ onoff_label,False,0.05,indep
F6,3.5817708261598305e-12,1.3281670509292408e-12,2.6967773546662483,2.6967773546662483,0.007001406502600795,0.22404500808322544,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
F7,6.611066058976531e-12,4.3455383969495384e-12,1.521345678044713,1.521345678044713,0.1281731131094229,0.5164855882292688,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
F8,2.240897943778792e-12,2.1194773403707047e-12,1.0572879931742276,1.0572879931742276,0.29038017132139493,0.5745411097233173,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
FC1,8.10132503135518e-13,8.049456550135785e-13,1.0064437246038083,1.0064437246038083,0.31420216937993917,0.5745411097233173,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
FC2,8.767361634607509e-13,5.821617794531181e-13,1.5060008994138288,1.5060008994138288,0.13206694277955283,0.5164855882292688,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
FC3,1.4851257213306594e-12,1.1306048967332839e-12,1.3135673882376693,1.3135673882376693,0.18899182933621816,0.5701899417200451,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
FC4,7.34526224566292e-13,1.4814387027195373e-12,0.4958195187002286,0.4958195187002286,0.6200217524603205,0.8896248300032862,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
FC5,-1.373942816226274e-13,7.21783660151492e-13,-0.1903538265105507,-0.1903538265105507,0.8490318771765668,0.9532989498122856,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
FC6,-1.0193004386766136e-13,9.22734090195459e-13,-0.11046524123333291,-0.11046524123333291,0.9120404146060046,0.962695685342375,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
FT10,5.41524552196555e-12,9.527470565260891e-12,0.5683822883390104,0.5683822883390104,0.5697754143478755,0.8784678793589816,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
FT7,3.279740352410394e-12,3.508814221955141e-12,0.9347147340798495,0.9347147340798495,0.3499353315803593,0.6221072561428609,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
FT8,1.6234965185287192e-12,1.104351160179299e-12,1.4700908343910584,1.4700908343910584,0.14153715439146802,0.5164855882292688,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
FT9,2.1090436740573414e-11,2.0295935340567315e-11,1.0391458381530245,1.0391458381530245,0.29873691540454594,0.5745411097233173,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
Fp1,9.218502059175731e-12,5.315961837605082e-12,1.7341174261192214,1.7341174261192214,0.08289725016968075,0.44211866757163065,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
Fp2,4.821300015905074e-12,2.1851117918731137e-12,2.2064317413125014,2.2064317413125014,0.02735378463108797,0.30019012756206465,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
Fz,2.5167607065630724e-13,6.145615752766684e-13,0.40952132508936245,0.40952132508936245,0.6821571203490996,0.9288948021774973,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
Iz,1.69553268173994e-13,4.679030737860858e-13,0.36236835719422894,0.36236835719422894,0.7170767822905166,0.9447946770019015,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
O1,8.082388607340839e-13,6.448446735889797e-13,1.2533853404350994,1.2533853404350994,0.21006550390214584,0.5701899417200451,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
O2,3.5979992879496583e-14,3.7233082480560176e-13,0.09663447257766572,0.09663447257766572,0.9230166794381134,0.962695685342375,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
Oz,3.6782067666488817e-13,2.8996908055964886e-13,1.2684824049342895,1.2684824049342895,0.20462573023272712,0.5701899417200451,False,False,nm,b,mean ~ onoff_label,False,0.05,indep
P1,1.3073423339020858e-14,2.561766261699889e-13,0.051032850008516546,0.051032850008516546,0.9592993441216723,0.9745263178378893,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
P2,1.4166341467378014e-13,2.2861678388558403e-13,0.6196544814692105,0.6196544814692105,0.535485289617521,0.8567764633880335,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
P3,-4.676788154800521e-13,1.0390863902278126e-12,-0.4500865566890128,-0.4500865566890128,0.6526480297510515,0.9080320413927673,False,True,lbfgs,b,mean ~ onoff_label,False,0.05,indep
P4,5.294868720655394e-14,4.101491118594223e-13,0.1290961888628982,0.1290961888628982,0.8972815376218946,0.962695685342375,False,False,nm,b,mean ~ onoff_label,False,0.05,indep
