channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,z_scored,fdr_alpha,fdr_method
F1,0.00042673583135016007,0.00033169121840891775,1.2865454605556328,1.2865454605556328,0.1982527638472077,0.8305033924295122,False,True,lbfgs,n1_lat,mean ~ onoff_label,False,0.05,indep
F2,,,,,,,False,False,,n1_lat,mean ~ onoff_label,False,0.05,indep
F3,0.0001654631533464984,0.00031691801098827053,0.5221008198004321,0.5221008198004321,0.6016001357238454,0.8804899474544409,False,False,nm,n1_lat,mean ~ onoff_label,False,0.05,indep
F4,,,,,,,False,False,,n1_lat,mean ~ onoff_label,False,0.05,indep
F5,,,,,,,False,False,,n1_lat,mean ~ onoff_label,False,0.05,indep
F6,,,,,,,False,False,,n1_lat,mean ~ onoff_label,False,0.05,indep
F7,,,,,,,False,False,,n1_lat,mean ~ onoff_label,False,0.05,indep
F8,4.513405674952278e-06,0.00035052450068373786,0.012876148931525094,0.012876148931525094,0.9897266034457143,0.9897266034457143,False,False,nm,n1_lat,mean ~ onoff_label,False,0.05,indep
FC1,,,,,,,False,False,,n1_lat,mean ~ onoff_label,False,0.05,indep
FC2,0.00022561472484924596,0.00037206771534119607,0.6063808160360036,0.6063808160360036,0.5442619044224182,0.8804899474544409,False,True,lbfgs,n1_lat,mean ~ onoff_label,False,0.05,indep
FC3,,,,,,,False,False,,n1_lat,mean ~ onoff_label,False,0.05,indep
FC4,,,,,,,False,False,,n1_lat,mean ~ onoff_label,False,0.05,indep
FC5,0.00013619851251578822,0.0003125956564471742,0.43570187143276734,0.43570187143276734,0.6630530477664587,0.8804899474544409,False,True,lbfgs,n1_lat,mean ~ onoff_label,False,0.05,indep
FC6,0.0003477548842471115,0.00030751090675959654,1.1308700816877906,1.1308700816877906,0.25810977741887287,0.8305033924295122,False,True,lbfgs,n1_lat,mean ~ onoff_label,False,0.05,indep
FT10,,,,,,,False,False,,n1_lat,mean ~ onoff_label,False,0.05,indep
FT7,9.696845799319642e-05,0.00031754205468026095,0.3053720178602352,0.3053720178602352,0.760082831113936,0.8804899474544409,False,True,lbfgs,n1_lat,mean ~ onoff_label,False,0.05,indep
FT8,0.000341293894467032,0.00029904455921427985,1.1412810698303943,1.1412810698303943,0.2537529771541783,0.8305033924295122,False,False,nm,n1_lat,mean ~ onoff_label,False,0.05,indep
FT9,,,,,,,False,False,,n1_lat,mean ~ onoff_label,False,0.05,indep
Fp1,,,,,,,False,False,,n1_lat,mean ~ onoff_label,False,0.05,indep
Fp2,,,,,,,False,False,,n1_lat,mean ~ onoff_label,False,0.05,indep
Fz,,,,,,,False,False,,n1_lat,mean ~ onoff_label,False,0.05,indep
Iz,9.111015441081049e-05,0.00033377890548996406,0.27296558563839485,0.27296558563839485,0.7848796699822441,0.8804899474544409,False,True,lbfgs,n1_lat,mean ~ onoff_label,False,0.05,indep
O1,0.00033279459326129233,0.0003210124611914511,1.0367030364681526,1.0367030364681526,0.2998742764538058,0.8305033924295122,False,False,nm,n1_lat,mean ~ onoff_label,False,0.05,indep
O2,0.0002284007619615805,0.0003491402984160916,0.6541804626900487,0.6541804626900487,0.5129955471697139,0.8804899474544409,False,True,lbfgs,n1_lat,mean ~ onoff_label,False,0.05,indep
Oz,,,,,,,False,False,,n1_lat,mean ~ onoff_label,False,0.05,indep
P1,,,,,,,False,False,,n1_lat,mean ~ onoff_label,False,0.05,indep
P2,,,,,,,False,False,,n1_lat,mean ~ onoff_label,False,0.05,indep
P3,,,,,,,False,False,,n1_lat,mean ~ onoff_label,False,0.05,indep
P4,,,,,,,False,False,,n1_lat,mean ~ onoff_label,False,0.05,indep
P5,0.000546326137391765,0.00031470494845948886,1.7359947470355463,1.7359947470355463,0.08256476338108183,0.7283488609552073,False,True,lbfgs,n1_lat,mean ~ onoff_label,False,0.05,indep
P6,,,,,,,False,False,,n1_lat,mean ~ onoff_label,False,0.05,indep
P7,0.0003144451218106522,0.0003106527768378027,1.0122076648129548,1.0122076648129548,0.3114387721610671,0.8305033924295122,False,False,nm,n1_lat,mean ~ onoff_label,False,0.05,indep
P8,,,,,,,False,False,,n1_lat,mean ~ onoff_label,False,0.05,indep
PO3,,,,,,,False,False,,n1_lat,mean ~ onoff_label,False,0.05,indep
PO4,,,,,,,False,False,,n1_lat,mean ~ onoff_label,False,0.05,indep
PO7,0.000521269510782891,0.00030845842995286645,1.6899181872336666,1.6899181872336666,0.09104360761940092,0.7283488609552073,False,True,lbfgs,n1_lat,mean ~ onoff_label,False,0.05,indep
PO8,,,,,,,False,False,,n1_lat,mean ~ onoff_label,False,0.05,indep
POz,,,,,,,False,False,,n1_lat,mean ~ onoff_label,False,0.05,indep
Pz,,,,,,,False,False,,n1_lat,mean ~ onoff_label,False,0.05,indep
T7,0.00037951250081522326,0.00033896597742448954,1.1196182687678917,1.1196182687678917,0.2628764671562579,0.8305033924295122,False,True,lbfgs,n1_lat,mean ~ onoff_label,False,0.05,indep
T8,-4.5211455847214676e-05,,,,,,False,True,lbfgs,n1_lat,mean ~ onoff_label,False,0.05,indep
TP10,-0.0005367253907224922,0.0002946499422742647,-1.8215696449140992,-1.8215696449140992,0.06852031029344181,0.7283488609552073,False,True,lbfgs,n1_lat,mean ~ onoff_label,False,0.05,indep
TP7,,,,,,,False,False,,n1_lat,mean ~ onoff_label,False,0.05,indep
TP8,-0.00021586576845075112,0.00032936300124084206,-0.6554038177861463,-0.6554038177861463,0.5122077940978098,0.8804899474544409,False,False,nm,n1_lat,mean ~ onoff_label,False,0.05,indep
TP9,-7.140755828555388e-05,0.0003387670119246771,-0.21078663438880213,-0.21078663438880213,0.8330537684445714,0.8804899474544409,False,True,lbfgs,n1_lat,mean ~ onoff_label,False,0.05,indep
