channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,z_scored,fdr_alpha,fdr_method
AFz,-1.382740044953984,0.39340414468449664,-3.514808025377866,-3.514808025377866,0.00044007198847289186,0.003667266570607432,True,True,lbfgs,n1_amp,mean ~ onoff_label,False,0.05,indep
C3,-1.06154445425637,0.3837732330963154,-2.766072155923273,-2.766072155923273,0.005673597947431396,0.01418399486857849,True,True,lbfgs,n1_amp,mean ~ onoff_label,False,0.05,indep
C4,-1.1565213154406926,0.38027245004224436,-3.041296615918968,-3.041296615918968,0.0023556164788730675,0.007361301496478336,True,True,lbfgs,n1_amp,mean ~ onoff_label,False,0.05,indep
CP4,-0.9752649758287868,0.3134420491359616,-3.111468223606931,-3.111468223606931,0.0018615950810615088,0.006648553860933959,True,True,lbfgs,n1_amp,mean ~ onoff_label,False,0.05,indep
CP6,-0.7003902673142,0.27647233449803477,-2.5333104977242433,-2.5333104977242433,0.011299081654628543,0.0235397534471428,True,False,nm,n1_amp,mean ~ onoff_label,False,0.05,indep
F1,-1.5051265246136905,0.4775284693068357,-3.1519095119050844,-3.1519095119050844,0.0016220653222968702,0.006648553860933959,True,True,lbfgs,n1_amp,mean ~ onoff_label,False,0.05,indep
F3,-1.722159042757095,0.6427718681154411,-2.6792694705297793,-2.6792694705297793,0.007378298928075755,0.01676886120017217,True,True,lbfgs,n1_amp,mean ~ onoff_label,False,0.05,indep
F8,-1.1807036801183461,0.35123446821941107,-3.3615826092010357,-3.3615826092010357,0.0007749717128920666,0.004843573205575416,True,True,lbfgs,n1_amp,mean ~ onoff_label,False,0.05,indep
FC2,-1.4972730934600285,0.45998300168512396,-3.2550617913593456,-3.2550617913593456,0.001133676972968305,0.005668384864841525,True,True,lbfgs,n1_amp,mean ~ onoff_label,False,0.05,indep
FC5,-1.0729007560846568,0.43098909382840567,-2.489391892853378,-2.489391892853378,0.01279618283325763,0.024608043910110823,True,True,lbfgs,n1_amp,mean ~ onoff_label,False,0.05,indep
FC6,-1.1710440950311665,0.3925628478584377,-2.9830741788725184,-2.9830741788725184,0.002853688218560945,0.007926911718224848,True,True,lbfgs,n1_amp,mean ~ onoff_label,False,0.05,indep
FT8,-1.3015250245721857,0.33705243188983897,-3.861491273848965,-3.861491273848965,0.00011269703807722404,0.002817425951930601,True,True,lbfgs,n1_amp,mean ~ onoff_label,False,0.05,indep
T8,-1.0656242081442524,0.2942775126663075,-3.621154054515217,-3.621154054515217,0.00029329179712775155,0.0036661474640968944,True,False,nm,n1_amp,mean ~ onoff_label,False,0.05,indep
