channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,z_scored,fdr_alpha,fdr_method
AF3,-0.00025245033811075265,0.01607010832988012,-0.015709311532228848,-0.015709311532228848,0.9874662983860171,0.9982992098551834,False,False,nm,skew,mean ~ onoff_label,False,0.05,indep
AF4,0.01684642958774652,0.015924376560951883,1.0579019858809169,1.0579019858809169,0.2901001297341542,0.732000074404332,False,True,lbfgs,skew,mean ~ onoff_label,False,0.05,indep
AF7,-0.00038103806563386785,0.016377212615055953,-0.02326635640570305,-0.02326635640570305,0.9814378081441432,0.9982992098551834,False,False,nm,skew,mean ~ onoff_label,False,0.05,indep
AF8,0.018098199445026993,0.017203628753368626,1.0519989535046903,1.0519989535046903,0.2928000297617328,0.732000074404332,False,True,lbfgs,skew,mean ~ onoff_label,False,0.05,indep
AFz,0.01311320829912729,0.01650950533367727,0.7942823260959873,0.7942823260959873,0.42703109071246603,0.8136739355809476,False,True,lbfgs,skew,mean ~ onoff_label,False,0.05,indep
C1,0.019140050834231107,0.013893055745196241,1.3776703401517052,1.3776703401517052,0.16830509272669725,0.643519472190313,False,True,lbfgs,skew,mean ~ onoff_label,False,0.05,indep
C2,0.038581765684630724,0.022005743715652695,1.7532588847332389,1.7532588847332389,0.07955757951423956,0.5107887321087557,False,True,lbfgs,skew,mean ~ onoff_label,False,0.05,indep
C3,0.009453222937553211,0.012885371991136358,0.7336398936760175,0.7336398936760175,0.4631682402537701,0.8136739355809476,False,True,lbfgs,skew,mean ~ onoff_label,False,0.05,indep
C4,0.014411189488384366,0.014047332918627194,1.025902181707012,1.025902181707012,0.3049376941848251,0.7341092637782826,False,True,lbfgs,skew,mean ~ onoff_label,False,0.05,indep
C5,0.02648452106854769,0.012958330029285708,2.0438220826829467,2.0438220826829467,0.04097112678868975,0.46365501846464785,False,True,lbfgs,skew,mean ~ onoff_label,False,0.05,indep
C6,0.014804413969494274,0.022493694111801223,0.6581584107933254,0.6581584107933254,0.5104363458087186,0.8150975403674553,False,True,lbfgs,skew,mean ~ onoff_label,False,0.05,indep
CP1,0.01856075971108235,0.026569126966613253,0.6985837259314461,0.6985837259314461,0.4848122170227297,0.8150975403674553,False,True,lbfgs,skew,mean ~ onoff_label,False,0.05,indep
CP2,0.01664332661476362,0.015042642577661554,1.106409763366916,1.106409763366916,0.2685492015273958,0.727320754136697,False,False,nm,skew,mean ~ onoff_label,False,0.05,indep
CP3,0.011682543386445535,0.0184533690063685,0.6330845810547514,0.6330845810547514,0.5266784106989711,0.8150975403674553,False,True,lbfgs,skew,mean ~ onoff_label,False,0.05,indep
