channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,z_scored,fdr_alpha,fdr_method
CP1,3.968684842442005e-13,3.6121663970964976e-13,1.0986993416560435,1.0986993416560435,0.2718992298273173,0.8578835591192224,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
CP2,3.191118451414056e-13,2.9978247235378346e-13,1.0644779951137733,1.0644779951137733,0.28711221766627393,0.8578835591192224,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
CP3,4.8879476849155e-12,3.4479926372308077e-12,1.4176212652359856,1.4176212652359856,0.15630136822235352,0.8578835591192224,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
CP4,2.8628565381475716e-13,3.7349438900466694e-13,0.766505902746453,0.766505902746453,0.44337534100082154,0.8748298956875918,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
CP5,1.142297353370179e-13,4.5286645504453046e-13,0.2522371309789012,0.2522371309789012,0.8008577793359426,0.99057796102718,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
CP6,1.7034481532268516e-13,9.767162193677954e-13,0.1744056379374402,0.1744056379374402,0.8615466837919716,0.99057796102718,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
CPz,2.0070036545860127e-13,4.442387262297415e-13,0.45178493816139637,0.45178493816139637,0.651423921341655,0.99057796102718,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
Cz,6.077665650553179e-13,3.251866421577599e-13,1.8689776462603533,1.8689776462603533,0.06162592444211991,0.8578835591192224,False,False,nm,d,mean ~ onoff_label,False,0.05,indep
F1,-2.3013417779839446e-13,5.717732305029065e-13,-0.40249204670876004,-0.40249204670876004,0.687321940418454,0.99057796102718,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
F2,1.274400859342684e-12,7.576961598782886e-13,1.6819418215705295,1.6819418215705295,0.09258012193332023,0.8578835591192224,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
F3,-2.4261988574220776e-12,3.017081101285249e-12,-0.8041543385719857,-0.8041543385719857,0.4213078457824627,0.8697968429057295,False,False,nm,d,mean ~ onoff_label,False,0.05,indep
F4,4.011104594406626e-12,1.966564818308617e-12,2.0396503370056505,2.0396503370056505,0.04138516465106405,0.8578835591192224,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
F5,4.100261652926113e-12,4.577421777057953e-12,0.8957578856894142,0.8957578856894142,0.3703820869972526,0.8578835591192224,False,False,nm,d,mean ~ onoff_label,False,0.05,indep
F6,-1.2414822017715797e-12,3.850535457935114e-12,-0.32241806765164455,-0.32241806765164455,0.747135998434685,0.99057796102718,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
F7,3.855467059289566e-12,4.5510914448817115e-12,0.8471521844777554,0.8471521844777554,0.3969103012972959,0.8578835591192224,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
F8,-4.8026665208177354e-12,8.24296385551684e-12,-0.5826383088654954,-0.5826383088654954,0.5601368107543547,0.99057796102718,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
FC1,3.992539930269204e-13,3.657656773333907e-13,1.091556747307937,1.091556747307937,0.27502797624419784,0.8578835591192224,False,False,nm,d,mean ~ onoff_label,False,0.05,indep
FC2,2.7686662144457416e-12,1.8104837125142463e-12,1.5292411609717564,1.5292411609717564,0.12620467006073555,0.8578835591192224,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
FC3,2.081413123950899e-12,1.4190907073112844e-12,1.4667231017913578,1.4667231017913578,0.14245139579990776,0.8578835591192224,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
FC4,1.7109555572156203e-12,9.95141021254877e-13,1.7193096462429998,1.7193096462429998,0.08555800443998644,0.8578835591192224,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
FC5,6.03890114920332e-13,6.080762577071211e-13,0.9931157601801889,0.9931157601801889,0.32065354442610094,0.8578835591192224,False,False,nm,d,mean ~ onoff_label,False,0.05,indep
FC6,-1.2877988851100597e-13,1.1615551450984055e-12,-0.11086851025062258,-0.11086851025062258,0.911720616800621,0.99057796102718,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
FT10,-1.4895259168249052e-12,5.70937845453074e-12,-0.26089108099724506,-0.26089108099724506,0.7941765030618123,0.99057796102718,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
FT7,5.073704434910054e-13,9.609469985371944e-13,0.5279900392668401,0.5279900392668401,0.5975062494032953,0.99057796102718,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
FT8,3.1938432559050206e-11,3.812096650557368e-11,0.8378180168747945,0.8378180168747945,0.4021329183371355,0.8578835591192224,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
FT9,-5.758605714270444e-12,4.539505811672276e-12,-1.2685534402144698,-1.2685534402144698,0.20460037927663222,0.8578835591192224,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
Fp1,-1.3078489103773081e-11,1.3988213931383743e-11,-0.9349649045923142,-0.9349649045923142,0.3498063862345939,0.8578835591192224,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
Fp2,6.172807529736869e-12,1.2728156655384871e-11,0.48497262383436757,0.48497262383436757,0.6276957649718276,0.99057796102718,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
Fz,6.672442172827548e-13,6.836650711538412e-13,0.9759811425741373,0.9759811425741373,0.3290738092887483,0.8578835591192224,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
Iz,-2.2564072524607045e-12,2.1593005016813458e-12,-1.0449713926819109,-1.0449713926819109,0.29603619141098036,0.8578835591192224,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
O1,1.405688502380966e-13,1.1029286377117752e-12,0.12745053980077267,0.12745053980077267,0.8985838173705316,0.99057796102718,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
O2,-7.43731381204551e-13,8.711525975850364e-13,-0.8537326104132436,-0.8537326104132436,0.39325316105502783,0.8578835591192224,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
Oz,2.8390921389009974e-13,7.611984587588579e-13,0.3729766010732821,0.3729766010732821,0.7091658590777321,0.99057796102718,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
P1,-2.8270156256361397e-14,3.5685650935319973e-13,-0.07921995400224276,-0.07921995400224276,0.9368576734713179,0.99057796102718,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
P2,1.828279273658608e-13,2.7966971206101084e-13,0.6537280208804889,0.6537280208804889,0.5132870470877211,0.9661873827533574,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
P3,2.5182237454413886e-12,1.6820043831042564e-12,1.497156470421219,1.497156470421219,0.13435254885914003,0.8578835591192224,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
P4,-6.363693019451652e-13,1.131446123096947e-12,-0.5624388903320662,-0.5624388903320662,0.5738170282933033,0.99057796102718,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
P5,3.733461039977104e-13,3.6117962582603503e-13,1.033685394473318,1.033685394473318,0.3012832632652581,0.8578835591192224,False,False,nm,d,mean ~ onoff_label,False,0.05,indep
P6,-8.659246857476996e-14,3.6022111586122377e-13,-0.24038698666440741,-0.24038698666440741,0.8100302656213008,0.99057796102718,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
P7,2.328718546922119e-14,9.55165064619746e-13,0.024380273454088153,0.024380273454088153,0.9805492831522529,0.99057796102718,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
P8,8.417664292538842e-13,7.575953180444319e-13,1.1111029981372136,1.1111029981372136,0.26652401752238686,0.8578835591192224,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
PO3,-1.580587975368295e-13,6.693554398129057e-13,-0.23613582281636372,-0.23613582281636372,0.813327277215381,0.99057796102718,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
PO4,-3.7149390549529614e-13,1.124023878705396e-12,-0.3305035707276676,-0.3305035707276676,0.7410194950251563,0.99057796102718,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
PO7,6.405671283731006e-13,1.0640482580897075e-12,0.602009470438037,0.602009470438037,0.5471678334296328,0.99057796102718,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
PO8,2.4902178712591545e-13,1.0710667195881548e-12,0.23249885611390203,0.23249885611390203,0.8161505755662166,0.99057796102718,False,False,nm,d,mean ~ onoff_label,False,0.05,indep
POz,3.7741112653042534e-13,5.008051017769391e-13,0.7536087895097482,0.7536087895097482,0.45108416496391457,0.8748298956875918,False,False,nm,d,mean ~ onoff_label,False,0.05,indep
Pz,9.848925758411543e-14,6.753157853607065e-13,0.14584178205091022,0.14584178205091022,0.8840462912104139,0.99057796102718,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
T7,3.220497882405768e-12,3.1978512032846987e-12,1.0070818426754213,1.0070818426754213,0.3138954459911327,0.8578835591192224,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
T8,1.9117895274247148e-13,2.292764492939928e-12,0.08338359798015264,0.08338359798015264,0.9335465300061538,0.99057796102718,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
TP10,7.539922655307434e-14,5.486071275033838e-12,0.013743756282606679,0.013743756282606679,0.9890344142722014,0.99057796102718,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
TP7,-6.07890299955195e-14,1.631204273947913e-12,-0.03726635036848891,-0.03726635036848891,0.9702726353619398,0.99057796102718,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
TP8,9.299939129802646e-13,9.241764626498126e-13,1.006294739766226,1.006294739766226,0.3142738101030773,0.8578835591192224,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
TP9,9.556847265681866e-12,6.944786071191675e-12,1.3761183091478555,1.3761183091478555,0.16878500792778361,0.8578835591192224,False,True,lbfgs,d,mean ~ onoff_label,False,0.05,indep
