channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,z_scored,fdr_alpha,fdr_method
AF3,-0.0019997113303118754,0.2519730613331003,-0.007936210798615178,-0.007936210798615178,0.9936678864022959,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
AF4,0.01878779763134573,0.23878031091788923,0.07868235684560441,0.07868235684560441,0.9372852791644093,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
AF7,0.11380765655444536,0.22288722256405338,0.5106064638664484,0.5106064638664484,0.609626648786922,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
AF8,-0.04563386857556345,0.23342953228473445,-0.19549312432284627,-0.19549312432284627,0.8450069198373665,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
AFz,0.04787989911447968,0.3178992767317376,0.15061342575775533,0.15061342575775533,0.8802806699900829,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
C1,-0.18891801559685445,0.30431317023645277,-0.6208013128385612,-0.6208013128385612,0.5347303593539305,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
C2,0.02028356921885423,0.29072335010967926,0.06976931578148775,0.06976931578148775,0.9443772701026436,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
C3,-0.06974869311174285,0.28325253976400766,-0.24624207489844255,-0.24624207489844255,0.8054948469929673,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
C4,0.1614950335941542,0.2803937902852998,0.5759579533834666,0.5759579533834666,0.564643602120403,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
C5,-0.17722411452817394,0.18867872349186504,-0.9392904046004691,-0.9392904046004691,0.3475816637664333,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
C6,0.18052761416837468,0.19782870898661598,0.9125450754500359,0.9125450754500359,0.3614818523998853,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
CP1,-0.0427311256494821,0.33031267833375144,-0.12936568425116918,-0.12936568425116918,0.8970682994743069,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
CP2,0.11158512684812547,0.30290792776164893,0.36837968445622576,0.36837968445622576,0.7125901435038071,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
CP3,-0.04792721233960189,0.27347955684333747,-0.17524970748382832,-0.17524970748382832,0.8608834277164933,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
CP4,0.013360987536674501,0.2730014472568817,0.04894108683644608,0.04894108683644608,0.9609662455157906,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
CP5,-0.001493539542829916,0.19764145717336035,-0.007556813050208714,-0.007556813050208714,0.9939705929237269,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
CP6,0.04280801556121938,0.20430165830651323,0.20953337293520463,0.20953337293520463,0.8340318857102951,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
CPz,0.012994755769976754,0.34639951231504307,0.037513781942505445,0.037513781942505445,0.970075351481003,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
Cz,-0.09263225680532931,0.33625163666316643,-0.2754849246968034,-0.2754849246968034,0.7829437062676663,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
F1,0.04402483422542343,0.30107025515781904,0.1462277773084754,0.1462277773084754,0.8837415781201785,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
F2,0.06884999709832071,0.27516479335137256,0.25021368562366364,0.25021368562366364,0.8024221022139177,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
F3,0.12587212059910666,0.26873541648438554,0.46838679562885327,0.46838679562885327,0.6395080090247043,0.9999994799688463,False,True,nm,rms,mean ~ onoff_label,False,0.05,indep
F4,-0.06093346547622565,0.342006821385498,-0.17816447411598146,-0.17816447411598146,0.858593808860089,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
F5,0.07225127005585061,0.2221064240556648,0.3253002265154782,0.3253002265154782,0.7449538594469274,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
F6,0.13941368644223234,0.19320604449691225,0.7215803563767923,0.7215803563767923,0.4705525199320647,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
F7,0.06780762000919667,0.24811924441023486,0.27328641988400165,0.27328641988400165,0.7846330535169761,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
F8,0.033660577305901086,0.30886971035640626,0.10897985842334615,0.10897985842334615,0.9132184658216896,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
FC1,-0.11814481108724438,0.3213269870809455,-0.3676778354675903,-0.3676778354675903,0.7131134693539658,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
FC2,0.0587764854327004,0.30250573687567495,0.1942987463304096,0.1942987463304096,0.8459419672136281,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
FC3,-0.16654771825582382,0.2738055011467429,-0.6082701682701565,-0.6082701682701565,0.5430083031039017,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
FC4,0.09729290330397068,0.21591760293096332,0.45060199809220164,0.45060199809220164,0.652276426304579,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
FC5,-0.059614429154914675,0.17987789628126025,-0.3314160905112016,-0.3314160905112016,0.740330212541678,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
FC6,0.14935101813275156,0.19111567310861094,0.7814692311910779,0.7814692311910779,0.4345265665671634,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
FCz,-0.16240617795031137,0.34099712280486605,-0.47626846999306655,-0.47626846999306655,0.6338831251456927,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
FT10,28.12158203125,,,,,,False,False,nm,rms,mean ~ onoff_label,False,0.05,indep
FT7,0.11854110777101749,0.1702616356656705,0.6962291141369475,0.6962291141369475,0.4862853575604841,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
FT8,0.04095688473223897,0.1528635569108739,0.2679309938870428,0.2679309938870428,0.7887524359437394,0.9999994799688463,False,True,lbfgs,rms,mean ~ onoff_label,False,0.05,indep
