channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,z_scored,fdr_alpha,fdr_method
AF3,0.002441879288410638,0.006994476889379665,0.3491153558772008,0.3491153558772008,0.7270027086892858,0.9806267427558224,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
AF4,0.006180271453011126,0.006861851200853665,0.9006711559472835,0.9006711559472835,0.367763189175061,0.9329120215565198,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
AF7,-0.0002564326831688042,0.009963435726228593,-0.0257373751600313,-0.0257373751600313,0.9794668126558349,0.9999999229983957,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
AF8,0.0016134327352488097,0.006885256142592493,0.23433154872308162,0.23433154872308162,0.8147275953114174,0.9806267427558224,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
AFz,0.0020383233052188605,0.0025290610008436147,0.805960514411847,0.805960514411847,0.4202656167874548,0.9329120215565198,False,False,nm,d_n,mean ~ onoff_label,False,0.05,indep
C1,0.001473561662534156,0.0017453492835225778,0.8442789511793981,0.8442789511793981,0.39851354536522754,0.9329120215565198,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
C2,0.0003133179392636081,0.0015883860947977571,0.19725552892321285,0.19725552892321285,0.8436275783370031,0.9806267427558224,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
C3,0.0008967054680765162,0.0013174697976707798,0.6806269636403401,0.6806269636403401,0.4961075610615119,0.9329120215565198,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
C4,0.0026687884100733165,0.001757461364939725,1.518547413510195,1.518547413510195,0.12887645634640968,0.929634519631241,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
C5,0.0014955645429261337,0.0018348924519331145,0.8150693199214545,0.8150693199214545,0.4150326319497484,0.9329120215565198,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
C6,0.0009627981754514061,0.00424261446619134,0.22693510879288653,0.22693510879288653,0.820474201295528,0.9806267427558224,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
CP1,0.0017589164824920675,0.0018333383493467834,0.959406365507364,0.959406365507364,0.33735406958654846,0.9329120215565198,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
CP2,0.0017462049408222304,0.0014991985281820577,1.1647589748768596,1.1647589748768596,0.24411656943839322,0.9329120215565198,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
CP3,0.011270952449939245,0.006292481916242493,1.7911775671291252,1.7911775671291252,0.07326480486632027,0.929634519631241,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
CP4,0.0020027355820229566,0.0018936956292089336,1.0575805061447878,1.0575805061447878,0.29024673370695064,0.9329120215565198,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
CP5,0.0011288164718098901,0.001472979686260335,0.766348974354004,0.766348974354004,0.4434686851078141,0.9329120215565198,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
CP6,0.0008508169097331554,0.0022736264761442997,0.3742113837344128,0.3742113837344128,0.7082470552766638,0.9806267427558224,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
CPz,0.0005004655102163929,0.0019330079083876698,0.2589050505405502,0.2589050505405502,0.7957085012566562,0.9806267427558224,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
Cz,0.002553185039436907,0.0015644257334832441,1.6320270018520846,1.6320270018520846,0.10267379806807402,0.929634519631241,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
F1,-0.0007407677831895988,0.002156848354455291,-0.34344917279855713,-0.34344917279855713,0.7312605720648006,0.9806267427558224,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
F2,0.0032617114325833377,0.0022484240217754874,1.4506656222288976,1.4506656222288976,0.14687299260928469,0.929634519631241,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
F3,-0.0008202128453786188,0.002688018878226599,-0.30513656433832353,-0.30513656433832353,0.7602621439716997,0.9806267427558224,False,False,nm,d_n,mean ~ onoff_label,False,0.05,indep
F4,0.011706642438738736,0.00468394554682181,2.4993122404426806,2.4993122404426806,0.01244346190170412,0.7839380998073596,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
F5,0.003924243475290695,0.007884834059228357,0.49769512532705573,0.49769512532705573,0.6186989444471194,0.9506837439065492,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
F6,0.0008052573554758715,0.008197717744244055,0.09822945612408707,0.09822945612408707,0.9217500929604096,0.9999999229983957,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
F7,0.009600092234752779,0.007124356865169762,1.3475029980160915,1.3475029980160915,0.17781828852234005,0.9329120215565198,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
F8,-0.008628918408402464,0.008536646532666798,-1.0108089137089808,-1.0108089137089808,0.31210789602341527,0.9329120215565198,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
FC1,0.0009884595415718912,0.001750758747458935,0.5645892348140765,0.5645892348140765,0.5723531891715219,0.9329120215565198,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
FC2,0.004688722369273141,0.003237620031828092,1.448200320970246,1.448200320970246,0.14756103486210173,0.929634519631241,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
FC3,0.005368692043573412,0.003294314600264476,1.6296840754499886,1.6296840754499886,0.10316828472076663,0.929634519631241,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
FC4,0.004164721609362911,0.0022100721507375774,1.8844278943440829,1.8844278943440829,0.05950711965964666,0.929634519631241,False,False,nm,d_n,mean ~ onoff_label,False,0.05,indep
FC5,0.0016525026567545378,0.0019259839750695737,0.8580043645975005,0.8580043645975005,0.3908900533690519,0.9329120215565198,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
FC6,-0.0011481113629657426,0.003166583529093892,-0.3625710019701489,-0.3625710019701489,0.7169253753646456,0.9806267427558224,False,False,nm,d_n,mean ~ onoff_label,False,0.05,indep
FT10,-0.007126176697728318,0.007575334152120802,-0.940707902070995,-0.940707902070995,0.3468545683726285,0.9329120215565198,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
FT7,0.0004193559806117087,0.0025959906566164746,0.16153986515432336,0.16153986515432336,0.8716682157829532,0.9806267427558224,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
FT8,0.0033732134326656285,0.00522014033671276,0.6461920973545736,0.6461920973545736,0.518154956815188,0.9329120215565198,False,True,lbfgs,d_n,mean ~ onoff_label,False,0.05,indep
