channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,z_scored,fdr_alpha,fdr_method
AF3,-0.4789520174285466,0.29498221399274327,-1.623664053997266,-1.623664053997266,0.10444752670081663,0.2880934286061357,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
AF4,-0.24851077045560283,0.29998641478057475,-0.8284067484768475,-0.8284067484768475,0.40744018597844145,0.48289207227074543,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
AF7,-0.4026644321346869,0.3133948293858374,-1.2848470822693274,-1.2848470822693274,0.19884572589712923,0.2892301467594607,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
AF8,-0.25714481083771584,0.3557562471688454,-0.7228117928612857,-0.7228117928612857,0.46979552112880885,0.536909167004353,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
AFz,-0.4583256833837205,0.35154857349406377,-1.3037335888705,-1.3037335888705,0.19232443285075362,0.2892301467594607,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
C1,-0.5258820191263602,0.36667838900904914,-1.434177837825567,-1.434177837825567,0.15152151977408304,0.2880934286061357,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
C2,-0.5485652133242224,0.38392291850498744,-1.4288420588704607,-1.4288420588704607,0.15304963394700957,0.2880934286061357,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
C3,-0.44021484451218346,0.35070492907476025,-1.2552285640055612,-1.2552285640055612,0.20939579909996842,0.29780735871995506,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
C4,-0.49728160413953976,0.3528481744028032,-1.4093359133321028,-1.4093359133321028,0.1587358642508645,0.2892301467594607,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
C5,-0.41156465185153707,0.3033604309817137,-1.356685347919834,-1.356685347919834,0.17488121001249335,0.2892301467594607,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
C6,-0.40911934261378213,0.3367228080539827,-1.2150033583355986,-1.2150033583355986,0.22436481051178347,0.3055180398458328,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
CP1,-0.5232701078246916,0.3380535410761759,-1.547891219121351,-1.547891219121351,0.12164848909793517,0.2880934286061357,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
CP2,-0.5521865408145004,0.3611941086800821,-1.5287805851329226,-1.5287805851329226,0.1263188469680803,0.2880934286061357,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
CP3,-0.4122664823256987,0.3102049266184239,-1.3290133294137472,-1.3290133294137472,0.1838435723058891,0.2892301467594607,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
CP4,-0.5061135655723044,0.33575508990456665,-1.5073891082817525,-1.5073891082817525,0.13171094893397797,0.2880934286061357,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
CP5,-0.2745959906117615,0.27307222124964065,-1.00558009655888,-1.00558009655888,0.314617602167396,0.3948142458571244,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
CP6,-0.3461007978115338,0.31083095108829745,-1.1134695454225125,-1.1134695454225125,0.265506820956227,0.3540090946083027,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
CPz,-0.5524889413639665,0.34395956659487736,-1.6062613022614352,-1.6062613022614352,0.10821650913286424,0.2880934286061357,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
Cz,-0.5437435123496595,0.3592358561703267,-1.513611470041707,-1.513611470041707,0.13012441028647667,0.2880934286061357,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
F1,-0.6196931031227868,0.34299623023793463,-1.8067052885476584,-1.8067052885476584,0.07080824268081948,0.2880934286061357,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
F2,-0.6901284366319882,0.4239816389583297,-1.627731895012124,-1.627731895012124,0.10358174698849586,0.2880934286061357,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
F3,-0.6646721685007535,0.3953336074861712,-1.6812943699050524,-1.6812943699050524,0.0927057509324531,0.2880934286061357,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
F4,-0.4721852029051716,0.3533080444437001,-1.3364688699592138,-1.3364688699592138,0.18139606891951987,0.2892301467594607,False,False,nm,p3a,mean ~ onoff_label,False,0.05,indep
F5,-0.3451036359256938,0.39750781806312024,-0.8681681724078565,-0.8681681724078565,0.3853022751468479,0.46527067187543897,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
F6,-0.013226534441847005,0.297321112246551,-0.04448568869498582,-0.04448568869498582,0.964517259451005,0.977496392572451,False,False,nm,p3a,mean ~ onoff_label,False,0.05,indep
F7,-0.3557146516029058,0.32681978236495346,-1.0884122406203856,-1.0884122406203856,0.2764131597804945,0.3610294331826867,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
F8,-0.5541435052996488,0.2980288229520661,-1.8593621241418494,-1.8593621241418494,0.06297582669176528,0.2880934286061357,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
FC1,-0.6142578258702415,0.36524505239264793,-1.6817690529860987,-1.6817690529860987,0.09261363189742124,0.2880934286061357,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
FC2,-0.47846007751013153,0.3714530921478487,-1.2880767117687395,-1.2880767117687395,0.1977192610777675,0.2892301467594607,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
FC3,-0.6171921919903228,0.35395846086645605,-1.7436853761865052,-1.7436853761865052,0.08121396674779818,0.2880934286061357,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
FC4,-0.41626339979814575,0.32171566683939723,-1.2938860077521417,-1.2938860077521417,0.19570479831798915,0.2892301467594607,False,True,lbfgs,p3a,mean ~ onoff_label,False,0.05,indep
