channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,z_scored,fdr_alpha,fdr_method
AF3,0.026580095291137695,,,,,,False,False,nm,se,mean ~ onoff_label,False,0.05,indep
AF4,0.0034123019200602974,0.004800707007075336,0.7107915386277913,0.7107915386277913,0.477213424747412,0.74674424377834,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
AF7,4.7430413528390165e-05,0.007230079671142916,0.006560150881559022,0.006560150881559022,0.9947657944379387,0.9999999938713224,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
AF8,0.11064553260803223,,,,,,False,False,nm,se,mean ~ onoff_label,False,0.05,indep
AFz,0.07599210739135742,152239.6558912977,4.991610559446967e-07,4.991610559446967e-07,0.9999996017271001,0.9999999938713224,False,False,nm,se,mean ~ onoff_label,False,0.05,indep
C1,0.004182166376051212,0.0055591304424593615,0.752305854186976,0.752305854186976,0.4518671481258342,0.74674424377834,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
C2,0.006415518119662267,0.0031536357146368017,2.034324411626322,2.034324411626322,0.04191889745340379,0.3482176394880821,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
C3,0.003257246612854106,0.005624494927082884,0.5791180639473811,0.5791180639473811,0.5625095121554486,0.74674424377834,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
C4,0.010059462428509941,0.004067440129629609,2.4731679159161906,2.4731679159161906,0.013392120279099102,0.3452348935128486,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
C5,0.0022010166380947898,0.003828730374743224,0.5748685393503067,0.5748685393503067,0.5653802084954349,0.74674424377834,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
C6,0.010231897830985577,0.0042862090393546385,2.387167246636707,2.387167246636707,0.016978765254730258,0.3452348935128486,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
CP1,0.0007495880126953125,97587.88922837199,7.68115817057126e-09,7.68115817057126e-09,0.9999999938713224,0.9999999938713224,False,False,nm,se,mean ~ onoff_label,False,0.05,indep
CP2,0.009290069401776482,0.004406388559159955,2.108318246801994,2.108318246801994,0.03500347066008098,0.3482176394880821,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
CP3,0.0055829264955683565,0.003966654446383809,1.4074647971057872,1.4074647971057872,0.15928960878727572,0.6477777424015879,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
CP4,0.011433008491057632,0.005569292615048947,2.0528654680783283,2.0528654680783283,0.0400856269280025,0.3482176394880821,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
CP5,0.006492476172041462,0.002543610745544323,2.5524645165988624,2.5524645165988624,0.010696380423555715,0.3452348935128486,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
CP6,0.009089988856201386,0.004983194466069409,1.8241288631409345,1.8241288631409345,0.06813259290633407,0.4617875741429309,False,False,nm,se,mean ~ onoff_label,False,0.05,indep
CPz,0.005472596224899413,0.0046589074496886235,1.1746522728768034,1.1746522728768034,0.24013386106412637,0.6964727461022473,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
Cz,0.007708220238392158,0.0067259410337619,1.1460433863008246,1.1460433863008246,0.25177720063422315,0.6964727461022473,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
F1,0.003415416502839295,0.005572237184167834,0.6129345162376391,0.6129345162376391,0.5399196394527734,0.74674424377834,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
F2,0.0026578857277411404,0.004874830482537733,0.5452262878190385,0.5452262878190385,0.585597893711348,0.74674424377834,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
F3,0.0036978423571194814,0.004329108167178975,0.8541810955786646,0.8541810955786646,0.39300465602257173,0.74674424377834,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
F4,0.00485300502690609,0.004990780836334711,0.9723939371519658,0.9723939371519658,0.3308546069781777,0.74674424377834,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
F5,0.006006075866437322,0.0034761207272190607,1.7278099173621786,1.7278099173621786,0.08402230877727186,0.5125360835413584,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
F6,0.007660407932984776,0.007003180124268092,1.0938470519184842,1.0938470519184842,0.27402206404022844,0.6964727461022473,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
F7,0.002935078050139689,0.004649421530145624,0.631278113010278,0.631278113010278,0.5278586952097133,0.74674424377834,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
F8,0.0033064264522699167,0.004917559053409585,0.6723714786866481,0.6723714786866481,0.5013472353170811,0.74674424377834,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
FC1,0.0021274371075334884,0.003969053134262713,0.5360062048977026,0.5360062048977026,0.5919542621163165,0.74674424377834,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
FC2,0.0041746951523038535,0.005164745096945388,0.8083061359161589,0.8083061359161589,0.4189143711441582,0.74674424377834,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
FC3,0.0012143820381417308,0.005351273749787712,0.22693326765238014,0.22693326765238014,0.820475632969407,0.9268335853913672,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
FC4,0.009708126989329725,0.00485782812367506,1.9984500773125957,1.9984500773125957,0.045667887145977984,0.3482176394880821,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
FC5,0.00342495119583033,0.0042627865787733706,0.8034535936856285,0.8034535936856285,0.421712608950088,0.74674424377834,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
FC6,0.008488016131958478,0.005514891369325566,1.5391084907256307,1.5391084907256307,0.12377781254732927,0.6477777424015879,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
FCz,-0.0009173940503388504,0.005513329830016525,-0.1663956408601262,-0.1663956408601262,0.8678456042251024,0.962519670140568,False,False,nm,se,mean ~ onoff_label,False,0.05,indep
FT10,0.0020878226709011532,0.007698287942726014,0.2712061027639142,0.2712061027639142,0.7862325194963911,0.9223112247938434,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
FT7,0.0042562271227516235,0.004592442830420942,0.9267893537090585,0.9267893537090585,0.3540359136373604,0.74674424377834,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
FT8,0.005955118495428316,0.005364146918628745,1.1101706544888301,1.1101706544888301,0.26692549564549306,0.6964727461022473,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
FT9,0.00574451209644574,0.0059143688821513924,0.9712806574817724,0.9712806574817724,0.3314085381131825,0.74674424377834,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
Fp1,-0.01029825210571289,,,,,,False,False,nm,se,mean ~ onoff_label,False,0.05,indep
Fp2,0.007734956347691657,0.009091356402729987,0.8508033350632889,0.8508033350632889,0.39487860873376834,0.74674424377834,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
Fz,0.005063562221167727,0.0070516130557104675,0.7180714796974295,0.7180714796974295,0.47271321438477565,0.74674424377834,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
Iz,0.002730968909612185,0.007445631592679714,0.36678807910630157,0.36678807910630157,0.7137771003527271,0.8686122092842674,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
O1,-0.0010648185912715733,0.00447269740780752,-0.23807078686182323,-0.23807078686182323,0.8118261921002053,0.9268335853913672,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
O2,0.005914601860419621,0.007090365652305433,0.8341744488870596,0.8341744488870596,0.4041826872227323,0.74674424377834,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
Oz,5.854276163513567e-05,0.004316840358929607,0.013561484040992377,0.013561484040992377,0.9891798329262306,0.9999999938713224,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
P1,0.003359091610844244,0.0059142259936504436,0.567968084826415,0.567968084826415,0.5700566392044142,0.74674424377834,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
P2,0.004721281362899515,0.00402956452534882,1.1716604444969934,1.1716604444969934,0.24133340995939978,0.6964727461022473,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
P3,0.004934880455022569,0.0033926405848004647,1.4545839241361342,1.4545839241361342,0.14578448415921885,0.6477777424015879,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
P4,0.007036733946139964,0.005963569799381663,1.1799533136795972,1.1799533136795972,0.23801878379648456,0.6964727461022473,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
P5,0.010743493655541097,0.007982220379397631,1.3459279680213292,1.3459279680213292,0.178325748086255,0.6798669145788472,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
P6,0.008037049927373316,0.008109458459805536,0.9910711013822795,0.9910711013822795,0.3216508629132946,0.74674424377834,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
P7,0.0022593652430138197,0.004022914809495308,0.5616239343873322,0.5616239343873322,0.5743722697245559,0.74674424377834,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
P8,0.00476967396152563,0.009091583082740527,0.5246252405238847,0.5246252405238847,0.5998437368055518,0.74674424377834,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
PO3,0.005289854450495855,0.003746111571734009,1.412092071792532,1.412092071792532,0.15792285287382735,0.6477777424015879,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
PO4,0.008287806420827576,0.006707703995443379,1.2355653180965616,1.2355653180965616,0.21662018299850372,0.6964727461022473,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
PO7,0.0005935113788426177,0.005338096976939733,0.1111840757870365,0.1111840757870365,0.911470379015278,0.9928516628559279,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
PO8,0.007876993314145469,0.011026321417325763,0.7143808905994954,0.7143808905994954,0.47499168512342105,0.74674424377834,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
POz,-0.5528326034545898,,,,,,False,False,nm,se,mean ~ onoff_label,False,0.05,indep
Pz,0.0019376777154686135,0.0028109999761519134,0.6893197196398327,0.6893197196398327,0.49062209109715127,0.74674424377834,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
T7,0.0001467074099839991,0.003026290848954829,0.04847763063972074,0.04847763063972074,0.9613355916408607,0.9999999938713224,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
T8,0.007441917677627331,0.0052400078770083605,1.4202111623305596,1.4202111623305596,0.15554621494744258,0.6477777424015879,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
TP10,-0.002575463827831587,0.007355053712975561,-0.35016247716696247,-0.35016247716696247,0.7262167651393056,0.8686122092842674,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
TP7,0.010138884435256464,0.0050012203941686515,2.0272820704079053,2.0272820704079053,0.04263357406911287,0.3482176394880821,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
TP8,0.007874117582015346,0.006020439337082038,1.3078975040103535,1.3078975040103535,0.19090807624019435,0.685023097097168,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
TP9,0.004670633657482868,0.0068947446525531135,0.6774193814057116,0.6774193814057116,0.4981399047172217,0.74674424377834,False,True,lbfgs,se,mean ~ onoff_label,False,0.05,indep
