channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,z_scored,fdr_alpha,fdr_method
AF3,-0.03428017185233592,0.04863420346423706,-0.7048572693812841,-0.7048572693812841,0.4808990644837824,0.9699487132589143,False,False,nm,kurtosis,mean ~ onoff_label,False,0.05,indep
AF4,0.06047315258429607,0.060895231785344964,0.993068764356843,0.993068764356843,0.3206764447546926,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
AF7,-0.02402415633886501,0.06337635542398098,-0.37907128262813466,-0.37907128262813466,0.7046349308255848,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
AF8,0.005392623545241835,0.060990982038361945,0.08841673580284373,0.08841673580284373,0.9295454601415315,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
AFz,0.006390113794199893,0.035260288486362354,0.18122692889116326,0.18122692889116326,0.8561894583591559,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
C1,0.005772343888718335,0.0401263369609182,0.14385424451627415,0.14385424451627415,0.885615567365699,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
C2,-0.008378916179444237,0.02786470803334025,-0.3006999452288833,-0.3006999452288833,0.7636433105534237,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
C3,0.0083713107447261,0.025773630719314652,0.3248013768759663,0.3248013768759663,0.745331402402934,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
C4,0.011576528851021775,0.04092018174017109,0.28290511817686204,0.28290511817686204,0.7772495710591051,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
C5,-0.008588813332083832,0.026977772650779268,-0.31836628780529586,-0.31836628780529586,0.7502071073684136,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
C6,0.017088815158513897,0.04761820668853992,0.35887145583385843,0.35887145583385843,0.7196912541108664,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
CP1,0.0026322088646971737,0.04049286240962186,0.06500426761808055,0.06500426761808055,0.9481706023757566,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
CP2,0.002284169542617704,0.04029328672792762,0.05668858830110096,0.05668858830110096,0.9547932646142437,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
CP3,0.0234445988695046,0.03394115082234244,0.6907426030490317,0.6907426030490317,0.48972731120006796,0.9699487132589143,False,False,nm,kurtosis,mean ~ onoff_label,False,0.05,indep
CP4,0.026734288765028775,0.04109801947999403,0.6505006592359681,0.6505006592359681,0.5153688760513631,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
CP5,0.035301597961564284,0.037503388823253964,0.9412908824835461,0.9412908824835461,0.34655581383085954,0.9699487132589143,False,False,nm,kurtosis,mean ~ onoff_label,False,0.05,indep
CP6,0.04264977540280848,0.0467462703822295,0.9123674478001075,0.9123674478001075,0.3615753195405159,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
CPz,0.02438596256737638,0.0377285778002037,0.6463525526065474,0.6463525526065474,0.5180510608786995,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
Cz,-0.001224087436630117,0.03685021262914943,-0.03321792058431255,-0.03321792058431255,0.9735008074484998,0.9735008074484998,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
F1,0.009007019306364338,0.03526615908672839,0.25540119875866846,0.25540119875866846,0.7984132450108162,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
F2,0.011454304609672365,0.041148917499087695,0.27836223419307,0.27836223419307,0.7807343070104771,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
F3,0.008699075180587218,0.03288534670759161,0.2645273975043428,0.2645273975043428,0.7913735562882116,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
F4,0.04593620285938897,0.046017027221144785,0.998243598801648,0.998243598801648,0.31816124966997095,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
F5,-0.015484903998062438,0.05077398737806493,-0.3049771112668636,-0.3049771112668636,0.7603835849616477,0.9699487132589143,False,False,nm,kurtosis,mean ~ onoff_label,False,0.05,indep
F6,-0.06945403590669487,0.05473119747482819,-1.2690026732676178,-1.2690026732676178,0.20444011060955147,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
F7,0.012881102790889788,0.05277204077433722,0.24408953305352943,0.24408953305352943,0.8071614788328149,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
F8,-0.10278073682288266,0.06860642455650544,-1.4981211670377994,-1.4981211670377994,0.1341017725495783,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
FC1,0.021251365900424,0.028114786547916246,0.7558786144154122,0.7558786144154122,0.44972197697605787,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
FC2,0.019985303054779222,0.040810009076676715,0.4897157218766952,0.4897157218766952,0.6243350750766716,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
FC3,-0.007502119551861987,0.026190038283196382,-0.2864493541681981,-0.2864493541681981,0.774533978396558,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
FC4,0.019288822146033995,0.04049161126964387,0.4763658827401275,0.4763658827401275,0.6338137362606917,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
FC5,-0.003951042057652204,0.02727357470670396,-0.1448670407213258,-0.1448670407213258,0.884815849568181,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
FC6,0.014678733401341683,0.03693744776394296,0.39739435965228076,0.39739435965228076,0.691076674154097,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
FT10,-0.08222342025160279,0.058875964226273406,-1.3965532680806707,-1.3965532680806707,0.1625479515558904,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
FT7,-0.0018615272814627504,0.028467625952679036,-0.06539102644376166,-0.06539102644376166,0.9478626686499485,0.9699487132589143,False,False,nm,kurtosis,mean ~ onoff_label,False,0.05,indep
FT8,-0.04584576137547904,0.03908701623391875,-1.1729153512540367,-1.1729153512540367,0.24082975281587948,0.9699487132589143,False,False,nm,kurtosis,mean ~ onoff_label,False,0.05,indep
FT9,-0.0729303453293765,0.057313450331823675,-1.2724821993290718,-1.2724821993290718,0.2032018447715206,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
Fp1,-0.043239609155878926,0.06269922366683285,-0.6896354791511106,-0.6896354791511106,0.49042344996340426,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
Fp2,-0.013287519025751775,0.07092201115761057,-0.18735395131735352,-0.18735395131735352,0.8513831247641459,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
Fz,0.00811382350076497,0.03243237456875434,0.2501766709546425,0.2501766709546425,0.8024507256014,0.9699487132589143,False,True,nm,kurtosis,mean ~ onoff_label,False,0.05,indep
Iz,-0.028284076132399694,0.03330388468509497,-0.8492725818576391,-0.8492725818576391,0.3957296337627342,0.9699487132589143,False,False,nm,kurtosis,mean ~ onoff_label,False,0.05,indep
O1,-0.04194041627315033,0.04583004379643552,-0.9151293081769275,-0.9151293081769275,0.36012375052947854,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
O2,0.006406407155349502,0.03383414038497199,0.1893474189814208,0.1893474189814208,0.8498205324774405,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
Oz,0.0024735890705326626,0.031962658901088535,0.07738996552781849,0.07738996552781849,0.9383133231914776,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
P1,0.031300218389008004,0.043063896726519696,0.7268320047250308,0.7268320047250308,0.4673288746212222,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
P2,0.028933424061193085,0.0433111349120603,0.6680366173719535,0.6680366173719535,0.5041102188907245,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
P3,0.03344967685234528,0.04275529429309053,0.7823516924721745,0.7823516924721745,0.43400791538389294,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
P4,-0.016973005673560738,0.05198834192613136,-0.32647714939009137,-0.32647714939009137,0.7440633751618033,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
P5,0.019437619010960472,0.04312652785660765,0.45071142929913216,0.45071142929913216,0.652197543835243,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
P6,0.021041593099660756,0.04498008440611585,0.4677979905435609,0.4677979905435609,0.6399290577634297,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
P7,-0.004673634836442971,0.039826406334724104,-0.11735015198617335,-0.11735015198617335,0.9065825840006648,0.9699487132589143,False,True,nm,kurtosis,mean ~ onoff_label,False,0.05,indep
