channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,z_scored,fdr_alpha,fdr_method
AF3,2.699230314605539,1.316097568507719,2.050934808477847,2.050934808477847,0.040273295790975286,0.3797235109128282,False,True,lbfgs,p2p_amp,mean ~ onoff_label,False,0.05,indep
AF4,3.799585096921445,1.4653423953705493,2.5929674244909995,2.5929674244909995,0.009515178272487788,0.3797235109128282,False,False,nm,p2p_amp,mean ~ onoff_label,False,0.05,indep
AF7,2.166511720398589,1.5083564870611188,1.4363393130093667,1.4363393130093667,0.15090581259765407,0.4053208183710333,False,True,lbfgs,p2p_amp,mean ~ onoff_label,False,0.05,indep
AF8,1.4246826209747547,1.551691636998956,0.918148030835661,0.918148030835661,0.35854137195373836,0.5099255067786501,False,True,lbfgs,p2p_amp,mean ~ onoff_label,False,0.05,indep
AFz,1.8072238339928066,1.558396194188111,1.1596690499711655,1.1596690499711655,0.24618357588141704,0.4298904385571214,False,True,lbfgs,p2p_amp,mean ~ onoff_label,False,0.05,indep
C1,2.3411820170727746,1.3242039784453077,1.767991982490083,1.767991982490083,0.07706224401063842,0.3797235109128282,False,True,lbfgs,p2p_amp,mean ~ onoff_label,False,0.05,indep
C2,1.7069931143351935,1.5010266742723577,1.1372170419041225,1.1372170419041225,0.2554475644511667,0.4298904385571214,False,True,lbfgs,p2p_amp,mean ~ onoff_label,False,0.05,indep
C3,2.531580043462536,1.264018016660429,2.0028037655278377,2.0028037655278377,0.04519835554236507,0.3797235109128282,False,True,lbfgs,p2p_amp,mean ~ onoff_label,False,0.05,indep
C4,2.0761885964686155,1.6296505253180462,1.2740084847721704,1.2740084847721704,0.20266040918551664,0.4053208183710333,False,True,lbfgs,p2p_amp,mean ~ onoff_label,False,0.05,indep
C5,1.1990827937377608,1.5877846395398987,0.7551923377248604,0.7551923377248604,0.45013358545204984,0.5606107547334122,False,True,lbfgs,p2p_amp,mean ~ onoff_label,False,0.05,indep
C6,1.773693082516568,1.3556154656687702,1.3084042838368963,1.3084042838368963,0.19073622041212412,0.4053208183710333,False,True,lbfgs,p2p_amp,mean ~ onoff_label,False,0.05,indep
