channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,z_scored,fdr_alpha,fdr_method
AF3,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
AF4,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
AF7,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
AF8,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
AFz,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
C1,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
C2,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
C3,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
C4,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
C5,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
C6,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
CP1,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
CP2,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
CP3,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
CP4,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
CP5,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
CP6,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
CPz,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
Cz,-0.00038221894103602713,0.0003371170050598328,-1.1337871875320837,-1.1337871875320837,0.25688382668216647,0.647755864188616,False,True,lbfgs,p1_lat,mean ~ onoff_label,False,0.05,indep
F1,-0.0005616066406918061,0.00032187678542630637,-1.7447876520451515,-1.7447876520451515,0.08102183899575274,0.647755864188616,False,False,nm,p1_lat,mean ~ onoff_label,False,0.05,indep
F2,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
F3,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
F4,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
F5,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
F6,-7.110831710543722e-05,0.00032553705571993603,-0.21843386445877508,-0.21843386445877508,0.8270910824889838,0.9686856428698511,False,True,lbfgs,p1_lat,mean ~ onoff_label,False,0.05,indep
F7,0.00021669027752281548,0.00031503556377020643,0.6878279865598728,0.6878279865598728,0.4915611098845982,0.8490600988915787,False,True,lbfgs,p1_lat,mean ~ onoff_label,False,0.05,indep
F8,-5.977463874166545e-05,0.0005481975402440815,-0.10903850227976428,-0.10903850227976428,0.9131719519787358,0.9686856428698511,False,True,lbfgs,p1_lat,mean ~ onoff_label,False,0.05,indep
FC1,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
FC2,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
FC3,-0.00040764517138171756,0.0003210300236553724,-1.2698038854438332,-1.2698038854438332,0.20415449636016292,0.647755864188616,False,True,lbfgs,p1_lat,mean ~ onoff_label,False,0.05,indep
FC4,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
FC5,-0.0005520991652912064,0.0002952304945573805,-1.8700614451055675,-1.8700614451055675,0.06147528567481527,0.647755864188616,False,False,nm,p1_lat,mean ~ onoff_label,False,0.05,indep
FC6,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
FT10,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
FT7,-0.0004540343561107589,0.0003267836304412908,-1.389403610877411,-1.389403610877411,0.16471005290546148,0.647755864188616,False,True,lbfgs,p1_lat,mean ~ onoff_label,False,0.05,indep
FT8,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
FT9,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
Fp1,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
Fp2,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
Fz,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
Iz,0.000412353485410472,0.00031585806567427306,1.3055024715933938,1.3055024715933938,0.19172180609108191,0.647755864188616,False,True,lbfgs,p1_lat,mean ~ onoff_label,False,0.05,indep
O1,0.00020496764934013038,0.00034177536204412954,0.5997145262731526,0.5997145262731526,0.5486965055307558,0.8687694670903634,False,True,lbfgs,p1_lat,mean ~ onoff_label,False,0.05,indep
O2,0.00013194771005420797,0.00032971752460319036,0.40018409762418566,0.40018409762418566,0.6890209264567734,0.9686856428698511,False,True,lbfgs,p1_lat,mean ~ onoff_label,False,0.05,indep
Oz,0.0003630598442089619,0.0003534078936756233,1.0273110779528816,1.0273110779528816,0.30427400765917145,0.647755864188616,False,False,nm,p1_lat,mean ~ onoff_label,False,0.05,indep
P1,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
P2,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
P3,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
P4,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
P5,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
P6,-9.514979000719946e-05,0.00032268905909290974,-0.2948652497691395,-0.2948652497691395,0.7680968189503463,0.9686856428698511,False,True,lbfgs,p1_lat,mean ~ onoff_label,False,0.05,indep
P7,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
P8,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
PO3,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
PO4,1.3992754933305526e-05,0.00035644149161964043,0.03925680725249918,0.03925680725249918,0.9686856428698511,0.9686856428698511,False,True,lbfgs,p1_lat,mean ~ onoff_label,False,0.05,indep
PO7,0.00039776228818651465,0.0003892407870306516,1.02189262132797,1.02189262132797,0.306831725141976,0.647755864188616,False,False,nm,p1_lat,mean ~ onoff_label,False,0.05,indep
PO8,7.83093914862913e-05,0.000330979929494907,0.23659861069459892,0.23659861069459892,0.8129681981108507,0.9686856428698511,False,True,lbfgs,p1_lat,mean ~ onoff_label,False,0.05,indep
POz,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
Pz,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
T7,-0.00029680667783605176,0.00028913631872840104,-1.0265285217069386,-1.0265285217069386,0.304642526673933,0.647755864188616,False,True,nm,p1_lat,mean ~ onoff_label,False,0.05,indep
T8,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
TP10,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
TP7,,,,,,,False,False,,p1_lat,mean ~ onoff_label,False,0.05,indep
TP8,0.00027854259540511785,0.0003276471805872511,0.8501296879951119,0.8501296879951119,0.3952529876144414,0.7509806764674387,False,True,lbfgs,p1_lat,mean ~ onoff_label,False,0.05,indep
TP9,-2.2158151344221887e-05,0.00036437027131434234,-0.060812182246081335,-0.060812182246081335,0.9515087882496781,0.9686856428698511,False,True,lbfgs,p1_lat,mean ~ onoff_label,False,0.05,indep
