Group,Inclusion_Exclusion,N,Mean_Raw,SD_Raw,SE_Raw,Mean_Normalized,SD_Normalized,SE_Normalized
Controls Low BDI,inclusion,47,82.82978723404256,15.676511297973336,2.286654187195529,-2.4652482269503566,12.699427423371823,1.8524018731382599
Controls Low BDI,exclusion,58,82.22413793103448,16.792900654791417,2.20501588234836,-1.860919540229888,8.773478415433825,1.1520141545023865
Controls High BDI,inclusion,66,71.53030303030303,19.85502819242885,2.4439850236427527,-1.7333333333333325,19.960408676425303,2.456956464538
Controls High BDI,exclusion,86,68.19767441860465,17.85485254024592,1.9253382645531743,-3.598449612403101,19.720369288841447,2.1265021090116916
Risk of Depression,inclusion,106,58.9622641509434,26.742484312526955,2.5974596937068353,-11.179874213836476,23.82556746793688,2.314143684424625
Risk of Depression,exclusion,106,73.54716981132076,22.86529167411424,2.220873454174242,0.38553459119496913,21.244523486703553,2.063450531515201
