predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01
Intercept,-0.27236565783207206,0.04756504010229392,-5.726173198767821,1.027213516394886e-08,-0.3655914233557715,-0.17913989230837263,True,True
group[T.Risk of Depression],-0.02921445366896924,0.08876237835229277,-0.32913103739760957,0.7420566455041772,-0.2031855184215808,0.14475661108364232,False,False
time_on_task,0.008967382155102701,0.0013576757851079598,6.604951088812143,3.9764860885988916e-11,0.006306386513608958,0.011628377796596444,True,True
group[T.Risk of Depression]:time_on_task,0.0010782499522119732,0.0025565394394974758,0.4217615169762132,0.6731990974703925,-0.003932475274259296,0.006088975178683243,False,False
subject Var,3.839882442741132e-05,,,,,,False,False
