predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01
Intercept,-0.10538485966404586,0.09885615312154097,-1.0660424903898296,0.286404434692594,-0.299139359432443,0.08836964010435129,False,False
group[T.Risk of Depression],-0.3848850380840143,0.1908504971044847,-2.016683445541678,0.04372855859189341,-0.7589451388403702,-0.010824937327658435,True,False
inclusion_exclusion[T.inclusion],0.15223353198547585,0.14246272112826877,1.068585035999767,0.28525669429471046,-0.12698827056550438,0.43145533453645607,False,False
group[T.Risk of Depression]:inclusion_exclusion[T.inclusion],0.05460687548588525,0.26686405317034584,0.20462432027526894,0.837865652608491,-0.46843705749637454,0.5776508084681451,False,False
probe_number,0.007375086943217944,0.010854626772217997,0.6794417807247134,0.49685798450839835,-0.013899590595953588,0.028649764482389477,False,False
group[T.Risk of Depression]:probe_number,0.04171945403104996,0.020956100905833552,1.9908023070950431,0.046502625637711376,0.0006462509992289922,0.08279265706287092,True,False
inclusion_exclusion[T.inclusion]:probe_number,-0.006721574633012578,0.015765424320084934,-0.4263491103407464,0.6698534774334328,-0.03762123850137092,0.024178089235345764,False,False
group[T.Risk of Depression]:inclusion_exclusion[T.inclusion]:probe_number,0.004215603048259603,0.029401380115804645,0.14338112808498793,0.8859891865786093,-0.053410043074489585,0.06184124917100879,False,False
subject Var,0.000985460716548883,,,,,,False,False
