predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01
Intercept,-0.12711466165413537,,,,,,False,False
group[T.Risk of Depression],0.4735432330827068,,,,,,False,False
subject Var,9.38117840105236e-34,,,,,,False,False
