subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
2,0.6319254389316096,0.6358204800377747,0.554080602638072,0.5508608617301902,0.164,0,
4,0.5376897915915113,0.5377805751722855,0.5320019344747697,0.5290317989210161,0.44,0,
6,0.753092745025953,0.7553521494751975,0.7188456420240839,0.7196954656157457,0.33,0,
8,0.6335627673951314,0.6369547971958254,0.5125001010646737,0.5104722473457042,0.034,1,*
13,0.533955858955859,0.5435846560846561,0.47701709956709953,0.45963827838827837,0.302,0,
14,0.7655454711718005,0.7700928210060614,0.576249603653769,0.571632008443125,0.004,1,**
18,0.6872815111529453,0.6890982434554511,0.5301754570208458,0.5263526498251869,0.028,1,*
24,0.788294031210891,0.7891964989556642,0.5542373052699291,0.5501017257019511,0.002,1,**
26,0.6514217413460418,0.652731713264679,0.4940690347799307,0.4821878991595683,0.022,1,*
27,0.5584567548170078,0.5539823340279063,0.4922962848111093,0.4814093515951685,0.214,0,
34,0.5160900315106481,0.5175669234719176,0.5336211779187936,0.5260502006222487,0.556,0,
35,0.565771723636647,0.5657491420234342,0.531869588420971,0.5270272435815553,0.27,0,
40,0.6383213399156342,0.638918526246716,0.49386990194472025,0.4900359518684966,0.048,1,*
43,0.4893703568024082,0.48885383486214157,0.5008591609861216,0.49662982684699897,0.54,0,
