subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
2,0.5577368421052631,0.5552631578947368,0.5012473684210527,0.5,0.27,0,
4,0.5054555555555555,0.5055555555555555,0.49839999999999995,0.4938888888888888,0.438,0,
6,0.4755303030303032,0.4715909090909091,0.5037651515151516,0.5056818181818181,0.614,0,
8,0.6186206896551724,0.6181353767560663,0.49481226053639843,0.49553001277139197,0.054,0,
13,0.4815,0.4833333333333333,0.5012333333333333,0.5,0.572,0,
14,0.6967809523809525,0.6971428571428572,0.49952380952380954,0.4990476190476191,0.008,1,**
18,0.6880978260869565,0.6884057971014493,0.5012644927536232,0.4981884057971014,0.028,1,*
24,0.7535256410256411,0.7516025641025641,0.4982788461538462,0.4983974358974359,0.0,1,***
26,0.6096551724137932,0.6124137931034483,0.4936662068965517,0.4924137931034483,0.078,0,
27,0.5456875,0.5453125,0.49533124999999995,0.49374999999999997,0.294,0,
34,0.4197041420118343,0.4193786982248521,0.49947337278106513,0.5,0.838,0,
35,0.5611111111111111,0.5624142661179699,0.4964334705075446,0.49519890260631,0.218,0,
40,0.5436111111111113,0.5454545454545454,0.4964343434343434,0.4949494949494949,0.302,0,
43,0.5372571428571429,0.54,0.4903685714285714,0.4928571428571429,0.268,0,
