subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
2,0.5526315789473685,0.5611842105263158,0.5002447368421052,0.4881578947368421,0.258,0,
4,0.49099999999999994,0.5,0.49699999999999994,0.5,0.502,0,
6,0.4925189393939393,0.5056818181818181,0.5001325757575757,0.5018939393939393,0.54,0,
8,0.6133141762452108,0.6066411238825031,0.49701532567049805,0.4993614303959132,0.044,1,*
13,0.4605,0.45,0.5028,0.5,0.634,0,
14,0.6540857142857142,0.6533333333333333,0.49944190476190475,0.5019047619047619,0.016,1,*
18,0.6446286231884057,0.6394927536231885,0.4994945652173914,0.4923007246376811,0.03,1,*
24,0.6832692307692309,0.6762820512820513,0.49974679487179485,0.49919871794871795,0.006,1,**
26,0.5634413793103448,0.5586206896551724,0.4963172413793103,0.49724137931034484,0.134,0,
27,0.5200625,0.51875,0.4948125,0.49375,0.368,0,
34,0.42807692307692313,0.4230769230769231,0.5015384615384616,0.5,0.846,0,
35,0.5318518518518518,0.537037037037037,0.4974074074074074,0.5,0.35,0,
40,0.5450757575757578,0.5404040404040404,0.4973939393939394,0.4949494949494949,0.294,0,
43,0.5246357142857142,0.5257142857142857,0.49401285714285714,0.49,0.344,0,
