cluster_id,n_channels,channels,statistic,p_value,significant,marker_name,marker_type,correction_method,correction_alpha,analysis_timestamp,p_value_uncorrected,p_value_corrected,significant_uncorrected,significant_corrected,marker_p_value_uncorrected,marker_p_value_corrected,marker_rejected,correction_unit
1,1,O1,2.4650374438938805,0.3039392121575685,False,sleep/slowwaves_Frequency,sleep,fdr_bh,0.05,2026-08-14T01:24:27.357146,0.2529494101179764,0.3039392121575685,False,False,0.2529494101179764,0.3039392121575685,False,marker
