subject,auc,label_std,label_mean
05,0.79,21.838410235549695,78.35555555555555
06,0.43,25.644105658781704,58.372093023255815
08,0.6888888888888889,12.53468095329854,81.24137931034483
10,0.7833333333333333,8.513925540229673,79.61111111111111
12,0.8666666666666668,24.11329468140255,60.05882352941177
14,0.18333333333333332,18.644245619945103,76.65
15,0.9,15.505332069344563,76.1875
19,0.888888888888889,9.19130023446084,61.0
22,0.5222222222222223,11.213181963004507,80.42857142857143
23,0.5,7.713035011648079,86.9090909090909
24,0.9333333333333333,9.01974119502863,73.08695652173913
25,0.6275000000000001,22.08952570512501,72.77272727272727
28,0.615,14.643358801492477,78.19354838709677
29,0.58,26.478041482728646,68.27272727272727
30,0.932,30.269202792296323,65.32608695652173
31,0.5333333333333334,23.341705748996308,44.09090909090909
32,0.75,20.330886545726226,74.14285714285714
35,0.5333333333333333,12.043892060641335,75.65217391304348
37,0.64,34.884484699179275,55.6
38,0.3333333333333333,20.12247351237033,55.71052631578947
40,0.8,12.238401102205366,76.53846153846153
41,0.22777777777777777,19.6448045745992,66.21875
42,0.42777777777777776,12.849450353390079,71.41379310344827
