channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,random_formula,z_scored_pc1,z_scored_markers,fdr_alpha,fdr_method
AF3,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF4,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF7,-0.14717511462812236,0.2684803895164358,-0.5481782669237099,-0.5481782669237099,0.5835695033945902,0.8429337271255193,False,True,lbfgs,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF8,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AFz,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C1,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C2,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C3,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C4,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C5,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C6,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP1,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP2,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP3,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP4,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP5,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP6,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CPz,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Cz,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F1,0.5419917609791951,0.2946609125600235,1.8393744737649564,1.8393744737649564,0.06586012595684837,0.3266771875571833,False,True,lbfgs,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F2,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F3,0.3001739691708699,0.26644052231506044,1.1266077943501416,1.1266077943501416,0.2599083422118158,0.5631347414589342,False,True,lbfgs,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F4,0.45919677241957985,0.2795962116028659,1.6423569181681752,1.6423569181681752,0.10051605770990255,0.3266771875571833,False,True,lbfgs,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F5,0.045550387806770364,0.23813689962654802,0.19127815923615185,0.19127815923615185,0.8483076715686169,0.9999999886450667,False,False,nm,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F6,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F7,0.06477616651101542,0.22437898532643458,0.28869087903564916,0.28869087903564916,0.772817943137659,0.9999999886450667,False,True,lbfgs,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F8,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC1,0.3204695157161153,0.2787654580215215,1.1496026731237776,1.1496026731237776,0.2503075566919033,0.5631347414589342,False,True,lbfgs,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC2,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC3,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC4,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC5,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC6,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FCz,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT10,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT7,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT8,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT9,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp1,-0.2079611398668497,0.29454912302538444,-0.7060321135260262,-0.7060321135260262,0.48016816694279163,0.7802732712820364,False,True,lbfgs,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp2,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fz,0.2890625,20311744.554843947,1.4231298509071903e-08,1.4231298509071903e-08,0.9999999886450667,0.9999999886450667,False,False,nm,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Iz,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O1,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O2,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Oz,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P1,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P2,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P3,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P4,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P5,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P6,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P7,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P8,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO3,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO4,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO7,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO8,0.1461646624540456,0.17399333262241354,0.840058985313193,0.840058985313193,0.4008753150052652,0.744482727866921,False,True,lbfgs,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
POz,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Pz,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T7,0.32453752155448057,0.1874516594855597,1.7313131419862478,1.7313131419862478,0.08339592874470245,0.3266771875571833,False,True,lbfgs,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T8,-0.0020999548305348954,0.18658191531903348,-0.011254868013034467,-0.011254868013034467,0.9910201041625677,0.9999999886450667,False,False,nm,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP10,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP7,0.35543509658835865,0.2131317108727029,1.667678146686718,1.667678146686718,0.09537963583168842,0.3266771875571833,False,True,lbfgs,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP8,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP9,,,,,,,False,False,,n1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
