channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,random_formula,z_scored_pc1,z_scored_markers,fdr_alpha,fdr_method
CP6,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CPz,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Cz,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F1,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F2,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F3,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F4,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F5,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F6,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F7,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F8,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC1,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC2,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC3,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC4,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC5,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC6,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FCz,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT10,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT7,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT8,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT9,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp1,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp2,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fz,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Iz,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O1,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O2,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Oz,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P1,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P2,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P3,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P4,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P5,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P6,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P7,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P8,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO3,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO4,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO7,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO8,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
POz,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Pz,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T7,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T8,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP10,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP7,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP8,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP9,-8.262364653083312e-17,,,,,,False,True,lbfgs,sef95,mean ~ PC1,~1 + PC1,True,False,0.05,indep
