channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,random_formula,z_scored_pc1,z_scored_markers,fdr_alpha,fdr_method
AF3,-0.1493234467680539,0.2239162794433122,-0.6668717751978253,-0.6668717751978253,0.5048540410313149,0.8732610439460583,False,False,nm,p3b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF4,-0.07489086914013873,0.24510584153985596,-0.30554501952969954,-0.30554501952969954,0.7599510875365899,0.966679243118436,False,True,lbfgs,p3b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF7,-0.19513362436610907,0.2251445544455379,-0.8667037266198306,-0.8667037266198306,0.3861043630527107,0.8572326134859769,False,True,lbfgs,p3b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF8,-0.09465466323637621,0.27721890458839255,-0.3414437531845709,-0.3414437531845709,0.7327695416622082,0.966679243118436,False,True,nm,p3b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AFz,-0.11088263119468024,0.2606546144725744,-0.4254006069259407,-0.4254006069259407,0.6705446636725767,0.966679243118436,False,True,nm,p3b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C1,0.006342033111590951,33390680.992639657,1.899342248512072e-10,1.899342248512072e-10,0.9999999998484544,0.9999999999626948,False,False,nm,p3b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C2,0.007590629195880505,,,,,,False,False,nm,p3b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C3,0.21463795599307192,0.20405212697760852,1.0518780625924327,1.0518780625924327,0.2928554979638882,0.8572326134859769,False,True,nm,p3b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C4,0.2728708668514371,0.22788835132176474,1.1973883933460017,1.1973883933460017,0.23115520546862667,0.8572326134859769,False,True,lbfgs,p3b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C5,0.23870913369440222,0.18387404067446603,1.2982209604944575,1.2982209604944575,0.19421141747539572,0.8572326134859769,False,True,lbfgs,p3b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C6,0.12294025283377963,0.1535565437126101,0.8006187809480095,0.8006187809480095,0.4233523746836936,0.8572326134859769,False,True,nm,p3b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP1,0.2967056925159766,0.21264209153067243,1.3953290732807644,1.3953290732807644,0.16291662874365664,0.8572326134859769,False,True,lbfgs,p3b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
