channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,random_formula,z_scored_pc1,z_scored_markers,fdr_alpha,fdr_method
AF3,-0.13977371762115126,0.37212625332445276,-0.3756083221015963,-0.3756083221015963,0.7072081029368154,0.9631070013859447,False,True,lbfgs,p3b_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF4,0.05075459405423023,0.38096256268446876,0.13322724862145469,0.13322724862145469,0.8940136616483718,0.9631070013859447,False,True,lbfgs,p3b_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF7,-0.18938059147574834,0.3322642694284311,-0.5699697767729444,-0.5699697767729444,0.5686981971314518,0.9373192578356909,False,False,nm,p3b_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF8,0.000862070248351209,0.33018103169004254,0.002610901795111227,0.002610901795111227,0.9979168041346996,0.9979168041346996,False,False,nm,p3b_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AFz,-0.0958137609480263,0.3634801162438972,-0.2636011068174489,-0.2636011068174489,0.7920873055677593,0.9631070013859447,False,True,lbfgs,p3b_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C1,0.3202525535919801,0.2655901144887128,1.2058150364839366,1.2058150364839366,0.22788881641983527,0.8595495126411422,False,True,lbfgs,p3b_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C2,0.2722143163116243,0.2633451784460237,1.0336787554567606,1.0336787554567606,0.3012863679841429,0.8595495126411422,False,False,nm,p3b_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C3,0.26093301883627895,0.246596657809431,1.0581368829334543,1.0581368829334543,0.28999304146607696,0.8595495126411422,False,True,lbfgs,p3b_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C4,0.26163997612344,0.23408498822422563,1.1177136052518666,1.1177136052518666,0.26368933015815466,0.8595495126411422,False,True,lbfgs,p3b_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C5,0.33211793628950964,0.1919472282993367,1.7302564836809229,1.7302564836809229,0.08358446067258976,0.8595495126411422,False,True,lbfgs,p3b_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
