channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,random_formula,z_scored_pc1,z_scored_markers,fdr_alpha,fdr_method
AF3,-0.00030396614391534267,0.0022342419384322612,-0.1360488936702315,-0.1360488936702315,0.8917826287038929,0.9542653892456893,False,True,lbfgs,t_b_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF4,-0.00042992073697570364,0.0023526371978563124,-0.18273992155162766,-0.18273992155162766,0.855002090284869,0.9542653892456893,False,True,lbfgs,t_b_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF7,0.0003533809554826701,0.0023859555838379207,0.14810877364038788,0.14810877364038788,0.8822569254500678,0.9542653892456893,False,False,nm,t_b_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF8,0.0005923235681925846,0.002867659436264129,0.20655296814611987,0.20655296814611987,0.8363589940465088,0.9542653892456893,False,False,nm,t_b_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AFz,-0.00033984670586400753,0.0021036574722005205,-0.16155039988925218,-0.16155039988925218,0.8716599192466208,0.9542653892456893,False,True,lbfgs,t_b_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C1,0.00011218914733830996,0.0011902214762667539,0.09425905142478373,0.09425905142478373,0.9249033772688988,0.9542653892456893,False,False,nm,t_b_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C2,-0.00015083126487369132,0.0011829841318561688,-0.12750066616449754,-0.12750066616449754,0.8985441459626268,0.9542653892456893,False,True,lbfgs,t_b_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C3,-5.2704741080991755e-05,0.0007329014900141088,-0.07191244907958524,-0.07191244907958524,0.9426715827688648,0.9574008262496282,False,False,nm,t_b_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C4,-0.0002349515530300817,0.00027811025420820313,-0.8448144197307759,-0.8448144197307759,0.3982144623276306,0.9542653892456893,False,True,lbfgs,t_b_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C5,-0.0005246828591214229,0.0013496247139885896,-0.38876204153879984,-0.38876204153879984,0.697452182742399,0.9542653892456893,False,True,lbfgs,t_b_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C6,-0.0010931915841836783,0.00100092232127265,-1.0921842394260026,-1.0921842394260026,0.27475212846927155,0.9542653892456893,False,False,nm,t_b_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP1,0.0006017580768829362,0.0009098900610095079,0.6613525113301003,0.6613525113301003,0.5083862730201215,0.9542653892456893,False,True,lbfgs,t_b_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP2,0.0005881187260668528,0.0009705236389035486,0.6059808360065102,0.6059808360065102,0.5445274789919612,0.9542653892456893,False,False,nm,t_b_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP3,0.00022794095436421853,0.0008402194240432232,0.27128741355126373,0.27128741355126373,0.7861699861511284,0.9542653892456893,False,True,lbfgs,t_b_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP4,0.00017492611602170155,0.0005831379954257221,0.2999737924708475,0.2999737924708475,0.7641971461652619,0.9542653892456893,False,False,nm,t_b_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP5,-0.0008013769313723135,0.001269131618709376,-0.63143721230999,-0.63143721230999,0.5277546910462754,0.9542653892456893,False,False,nm,t_b_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP6,-0.0003022885672519777,0.0011625802516001256,-0.26001522633463,-0.26001522633463,0.7948520285316468,0.9542653892456893,False,True,lbfgs,t_b_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
