channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,random_formula,z_scored_pc1,z_scored_markers,fdr_alpha,fdr_method
AF3,-0.00027167412691464965,0.002091224443163236,-0.12991151083893648,-0.12991151083893648,0.8966364371375091,0.9561813938731628,False,False,nm,theta_alpha_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF4,-0.00048427757213696224,0.0022820934268090996,-0.2122076013400098,-0.2122076013400098,0.8319450767762162,0.9561813938731628,False,False,nm,theta_alpha_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF7,0.0005302217081333638,0.003380622371248628,0.15684144808446238,0.15684144808446238,0.8753698062255142,0.9561813938731628,False,True,lbfgs,theta_alpha_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF8,0.00029082932719430647,0.0028318129982707325,0.10270075297058935,0.10270075297058935,0.9182004760222015,0.9561813938731628,False,True,nm,theta_alpha_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AFz,-0.00050251152412179,0.002011452226702637,-0.24982523445041221,-0.24982523445041221,0.8027225041178906,0.9561813938731628,False,True,lbfgs,theta_alpha_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C1,0.00030728955705316486,0.0011524897059215643,0.2666310644462088,0.2666310644462088,0.7897532352574334,0.9561813938731628,False,True,lbfgs,theta_alpha_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C2,0.00010790223057647722,0.0009930737575559261,0.10865480006443588,0.10865480006443588,0.9134762938406623,0.9561813938731628,False,False,nm,theta_alpha_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C3,-3.438191448344532e-05,0.0007278163272294302,-0.04723982301183946,-0.04723982301183946,0.9623220887613391,0.9623220887613391,False,True,lbfgs,theta_alpha_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C4,-0.00010263484898628672,0.0006115487782307755,-0.167827739404879,-0.167827739404879,0.8667187991194285,0.9561813938731628,False,False,nm,theta_alpha_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C5,-0.0004631882906626561,0.0007951746970181914,-0.5824987797015625,-0.5824987797015625,0.5602307632446666,0.9561813938731628,False,False,nm,theta_alpha_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C6,-0.0009302018756950896,0.0008188641461522345,-1.135966057454122,-1.135966057454122,0.255970770086676,0.9561813938731628,False,True,lbfgs,theta_alpha_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
