channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,random_formula,z_scored_pc1,z_scored_markers,fdr_alpha,fdr_method
AF3,0.17040029829271608,0.19900351370648195,0.8562677870303643,0.8562677870303643,0.3918496749571009,0.4917329254363619,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF4,0.22010710840384556,0.1954614302486866,1.126089725854365,1.126089725854365,0.26012754238615443,0.379114255296153,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF7,0.09494100402672215,0.1876376092964557,0.5059806740381204,0.5059806740381204,0.6128702167273221,0.6648083706872646,False,False,nm,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF8,0.15498619525925503,0.1876062430744079,0.8261249344340039,0.8261249344340039,0.40873322457806216,0.49506813140846023,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AFz,0.2196102735201645,0.20406794387097413,1.0761625238847767,1.0761625238847767,0.2818545769869968,0.400859842825951,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C1,0.3932554901216064,0.1867295743280558,2.1060161012883563,2.1060161012883563,0.03520295374721526,0.19531215646922667,False,False,nm,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C2,0.3424917391898479,0.19255125443758572,1.7787042737800725,1.7787042737800725,0.07528825815394666,0.2170695950573158,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C3,0.35221913751845335,0.16870064157324577,2.087835198691454,2.087835198691454,0.03681270324879246,0.19531215646922667,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C4,0.3112289098542804,0.18044124901961198,1.7248213008127276,1.7248213008127276,0.08455968178103739,0.21715562341292874,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C5,0.2921476684977968,0.15005566350124672,1.9469286375543533,1.9469286375543533,0.05154329077823297,0.20617316311293188,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C6,0.16430021867105568,0.1383127433191828,1.1878892336905058,1.1878892336905058,0.2348770519199881,0.37580328307198096,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP1,0.43810520759180266,0.17654872548959988,2.4814974244467742,2.4814974244467742,0.013083165582795025,0.19531215646922667,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP2,0.402564237344144,0.18888145121621927,2.131306355134441,2.131306355134441,0.03306391185600465,0.19531215646922667,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP3,0.37832346233045133,0.16149959067571554,2.3425660755395294,2.3425660755395294,0.01915164246435374,0.19531215646922667,False,False,nm,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP4,0.3097107870618258,0.16560996598714217,1.8701216754423553,1.8701216754423553,0.06146692312330953,0.2130715574306871,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP5,0.25461885471694673,0.14328409672245274,1.7770210410032738,1.7770210410032738,0.07556477799698134,0.2170695950573158,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP6,0.08780329122050674,0.1324633001444534,0.6628499450395379,0.6628499450395379,0.5074266623615374,0.5697422173883929,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CPz,0.5125858839967699,0.18928547999276132,2.708004248484206,2.708004248484206,0.006768915589923125,0.19531215646922667,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Cz,0.3854724615810923,0.20235200581450177,1.9049599238193813,1.9049599238193813,0.05678528077353207,0.2130715574306871,False,False,nm,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F1,0.37669115232422745,0.20280665509566512,1.857390489215159,1.857390489215159,0.06325561861223523,0.2130715574306871,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F2,0.43545976567032507,0.20094244210071374,2.167087057954982,2.167087057954982,0.03022821656499987,0.19531215646922667,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F3,0.251423003301482,0.18796188296547087,1.3376276047823437,1.3376276047823437,0.18101786114370766,0.3218095309221469,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F4,0.41084119501626815,0.18641892788583786,2.203859874507301,2.203859874507301,0.02753420021557344,0.19531215646922667,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F5,0.20403095985051933,0.17775646955809918,1.1478117244212729,1.1478117244212729,0.2510462961772868,0.379114255296153,False,True,nm,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F6,0.24869077932325154,0.17797073199654606,1.3973689748496285,1.3973689748496285,0.1623026438352846,0.2967819772988061,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F7,0.1394249375835519,0.17104425126506215,0.8151395709142498,0.8151395709142498,0.4149924231665514,0.49506813140846023,False,False,nm,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F8,0.17073131213197376,0.16226793083243954,1.0521568325676973,1.0521568325676973,0.2927276009612588,0.40727318394609924,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC1,0.34030247969488747,0.19224097879852828,1.7701869904206537,1.7701869904206537,0.0766959958244733,0.2170695950573158,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC2,0.4118386925157234,0.20019966348633667,2.057139784072768,2.057139784072768,0.03967278178281167,0.19531215646922667,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC3,0.28704766318766844,0.18160995937196006,1.5805722559507802,1.5805722559507802,0.11397587360444651,0.237649156914961,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC4,0.3947338754851732,0.18674731347225895,2.1137325520016668,2.1137325520016668,0.03453811657383125,0.19531215646922667,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC5,0.2683041107045104,0.1652088545666169,1.6240298463925402,1.6240298463925402,0.10436943879856553,0.237649156914961,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC6,0.2604590394798678,0.14779036144258811,1.76235470931606,1.76235470931606,0.07800938572372286,0.2170695950573158,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FCz,0.4052548799018255,0.20693712009353313,1.9583479257788796,1.9583479257788796,0.050189200732548025,0.20617316311293188,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT10,0.13763933078380608,0.14188363133830983,0.9700860450605217,0.9700860450605217,0.3320036043000424,0.4426714724000565,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT7,0.12725964652150268,0.15960205753194345,0.7973559269186262,0.7973559269186262,0.425244348010383,0.49506813140846023,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT8,0.22988877075797412,0.1521372469181935,1.5110617249541054,1.5110617249541054,0.1307727252748845,0.25361983083613965,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT9,0.04056235110383871,0.17040180165822524,0.23803944975414396,0.23803944975414396,0.8118504969636442,0.8380392226721488,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp1,0.12130714656807431,0.21212440445127462,0.571867941748017,0.571867941748017,0.5674114441312963,0.6261091797310856,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp2,0.21458454934773824,0.20724503644218178,1.035414661945856,1.035414661945856,0.30047530133029066,0.40915785713060854,False,False,nm,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fz,0.3138092215041594,0.1991644007797728,1.5756290796725054,1.5756290796725054,0.11511131038068423,0.237649156914961,False,True,nm,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Iz,0.2435891352308616,0.1528864828267284,1.5932679640941814,1.5932679640941814,0.11110009021295207,0.237649156914961,False,False,nm,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O1,0.0015730053067530261,25157555.37887581,6.252615896351521e-11,6.252615896351521e-11,0.9999999999501114,0.9999999999501114,False,False,nm,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O2,0.19202787268663363,0.15375800128549152,1.2488967798825907,1.2488967798825907,0.21170282954703468,0.3474097715643646,False,False,nm,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Oz,,,,,,,False,False,,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P1,0.3136943660348017,0.18450255477110886,1.7002169234131543,1.7002169234131543,0.0890901301461816,0.21929878189829316,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P2,0.28279541035099026,0.1716541764708547,1.647471772404013,1.647471772404013,0.099461113581489,0.23575967663760355,False,False,nm,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P3,0.4520232197649411,0.16880933588635702,2.6777145789451158,2.6777145789451158,0.007412635485741805,0.19531215646922667,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P4,0.2701559838220761,0.15676269698126497,1.7233435570093758,1.7233435570093758,0.08482641539567529,0.21715562341292874,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P5,0.13422035313366076,0.16880328244637938,0.7951288102249793,0.7951288102249793,0.42653857733690437,0.49506813140846023,False,True,lbfgs,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P6,0.21408121301721256,0.15293640654834884,1.3998054344864812,1.3998054344864812,0.16157159000563504,0.2967819772988061,False,True,nm,p2,mean ~ PC1,~1 + PC1,True,False,0.05,indep
