channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,random_formula,z_scored_pc1,z_scored_markers,fdr_alpha,fdr_method
CP3,-0.001901202787384629,0.002342446845516915,-0.8116311330706353,-0.8116311330706353,0.41700332136666973,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP4,-0.002621569668251957,0.0036338786505458803,-0.7214246595323555,-0.7214246595323555,0.47064827911454776,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP5,-0.003890585352523097,0.0048676535538626975,-0.7992732657474659,-0.7992732657474659,0.424131977100338,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP6,-0.0023122328296931063,0.0028043123661222065,-0.8245275589218521,-0.8245275589218521,0.4096398634038324,0.9967792514281202,False,False,nm,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CPz,0.0001559385242956165,0.0025885452334908745,0.06024176138707844,0.06024176138707844,0.9519630853155612,0.9967792514281202,False,False,nm,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Cz,-0.001174492328466822,0.0022575868977551604,-0.5202423568433545,-0.5202423568433545,0.6028946666485502,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F1,-0.0015726265276016242,0.0034578341403474285,-0.45480102971150993,-0.45480102971150993,0.6492523893919997,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F2,-0.000864969738228802,0.0035346753756499575,-0.24470980961575603,-0.24470980961575603,0.8066811319673575,0.9967792514281202,False,False,nm,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F3,-0.00020439963543971682,0.0034525773137276273,-0.05920204440520802,-0.05920204440520802,0.9527911813008386,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F4,-0.0004022774577076317,0.003741529776357974,-0.10751683983635454,-0.10751683983635454,0.9143789665024471,0.9967792514281202,False,False,nm,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F5,-0.0010850150751812602,0.003743639543118661,-0.28982893857280445,-0.28982893857280445,0.7719471078244344,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F6,-0.0005371125728338131,0.0039874171418921075,-0.13470187685930013,-0.13470187685930013,0.8928475891975298,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F7,6.71827314510503e-05,0.0037587706501432585,0.01787359158199497,0.01787359158199497,0.9857396965133042,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F8,0.00028677041532913837,0.004277388733546978,0.06704333723050164,0.06704333723050164,0.946547202668356,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC1,-0.0013182381731719765,0.0024162940662746484,-0.5455619792190223,-0.5455619792190223,0.5853670655486873,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC2,-0.0017364173086566656,0.002739117701604934,-0.6339330754714355,-0.6339330754714355,0.5261244989278908,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC3,-0.0010133065300336128,0.0020355026430210334,-0.49781636663939327,-0.49781636663939327,0.6186134790884577,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC4,-0.0014334300303964673,0.0025951469955902374,-0.5523502263387009,-0.5523502263387009,0.5807084250987098,0.9967792514281202,False,True,nm,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC5,-0.00117585934764093,0.0025742135654876763,-0.4567839138933942,-0.4567839138933942,0.6478263690724633,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC6,0.00010100703679766689,0.0024802511528925924,0.040724519643854394,0.040724519643854394,0.9675155139584064,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FCz,-0.0013257575183858602,0.0028093617476447333,-0.4719070157117812,-0.4719070157117812,0.6369931601808161,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT10,0.00030998960823825657,0.00409474657622698,0.07570422307401747,0.07570422307401747,0.9396544161108165,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT7,-0.0025377115878112352,0.00397778956608233,-0.6379702962292679,-0.6379702962292679,0.5234930161175329,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT8,-0.00023092858240717645,0.004909275376874673,-0.047039239944651354,-0.047039239944651354,0.9624819531746405,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT9,-0.002426062471707585,0.0052466004787455715,-0.4624065585965183,-0.4624065585965183,0.6437897969038118,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp1,0.002338059664993951,0.007258466509518753,0.32211482438168165,0.32211482438168165,0.7473657080955323,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp2,0.0023717658868022164,0.007929630456125105,0.2991016920555468,0.2991016920555468,0.7648624552763956,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fz,-0.0011625401230053985,0.0038301184093580934,-0.30352589626602006,-0.30352589626602006,0.7614891153575889,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Iz,8.956962212594635e-06,0.0022189259091380475,0.004036620680171341,0.004036620680171341,0.9967792514281202,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O1,-0.0010361932171652566,0.005096445621577885,-0.20331683963782704,-0.20331683963782704,0.8388873942760419,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O2,0.00204128950876028,0.00424869470849654,0.4804509734903073,0.4804509734903073,0.6309067562576545,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Oz,0.0011400177642180958,0.003422540897409755,0.3330910567294852,0.3330910567294852,0.7390655499993207,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P1,-0.0011443628296366464,0.005625162109233248,-0.20343641790487557,-0.20343641790487557,0.8387939375289251,0.9967792514281202,False,True,nm,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P2,0.00035271914651371455,0.0054384010845978745,0.06485714110212511,0.06485714110212511,0.9482877451539987,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P3,-0.0018699555143534086,0.0066684247077020645,-0.2804193788367439,-0.2804193788367439,0.7791557710670345,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P4,-0.00023606248307345124,0.004471140085763903,-0.052796932895275074,-0.052796932895275074,0.9578937052891734,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P5,-0.0035396930456494317,0.006090649261078638,-0.581168426208565,-0.581168426208565,0.5611269451376398,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P6,-5.05673041056581e-05,0.0037554193241553734,-0.013465155217262223,-0.013465155217262223,0.9892566851901066,0.9967792514281202,False,True,nm,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P7,-0.004079607493614066,0.0060301279084314825,-0.6765374724323595,-0.6765374724323595,0.4986994629377116,0.9967792514281202,False,False,nm,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P8,-0.00047360129809383974,0.005217475536044444,-0.09077211667251897,-0.09077211667251897,0.9276736662338637,0.9967792514281202,False,True,nm,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO3,-0.0025803219068139837,0.009181032274796573,-0.28104921424766005,-0.28104921424766005,0.7786726528921419,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO4,0.0034582164454844432,0.005668413489157987,0.6100854237431685,0.6100854237431685,0.5418052218448425,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO7,-0.004294287702839646,0.008329496958499183,-0.5155518663654564,-0.5155518663654564,0.6061674356758848,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO8,0.002464046264704552,0.005097026613996669,0.48342817318986875,0.48342817318986875,0.6287917481450676,0.9967792514281202,False,False,nm,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
POz,0.0016368637613547788,0.0067644232800787565,0.24198127372888487,0.24198127372888487,0.8087946734945067,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Pz,0.0013770865745945098,0.0055030699629633195,0.2502396996335786,0.2502396996335786,0.8024019857780809,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T7,-0.005632379495545107,0.005148094541560156,-1.0940707188019485,-1.0940707188019485,0.2739239634440379,0.9967792514281202,False,False,nm,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T8,0.0027203640787313455,0.005237825970333801,0.5193689317169085,0.5193689317169085,0.6035034923848227,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP10,0.0008219339702672012,0.004819317740979206,0.17054986088138643,0.17054986088138643,0.8645777253742168,0.9967792514281202,False,False,nm,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP7,-0.0050492303825639216,0.008292863183729947,-0.6088645466224717,-0.6088645466224717,0.5426142256012609,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP8,7.880171862435355e-05,0.006676965286563619,0.01180202610652029,0.01180202610652029,0.990583564183059,0.9967792514281202,False,True,lbfgs,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP9,-0.00763985374042329,0.008714921130582469,-0.8766406059159223,-0.8766406059159223,0.38068187644638196,0.9967792514281202,False,False,nm,alpha_beta_ratio,mean ~ PC1,~1 + PC1,True,False,0.05,indep
