channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,random_formula,z_scored_pc1,z_scored_markers,fdr_alpha,fdr_method
AF3,0.0015548165585791691,0.0009737216353528501,1.5967772535071034,1.5967772535071034,0.11031536804584138,0.7586195603200109,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF4,7.493552309334446e-05,0.0009162668867282922,0.0817835110913112,0.0817835110913112,0.9348188683879464,0.9999999999071667,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF7,0.001324365486143774,0.0009141055870450668,1.4488101866053695,1.4488101866053695,0.14739059822600337,0.7586195603200109,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF8,-7.129917259230599e-05,0.0008653378450760046,-0.08239460806899486,-0.08239460806899486,0.9343329236102823,0.9999999999071667,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AFz,0.0014766520443786858,0.0014751298724377424,1.0010318901199038,1.0010318901199038,0.3168113911127486,0.9086677616837285,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C1,0.002174428323597481,0.0014084788567731439,1.543813251538006,1.543813251538006,0.12263358012037609,0.7586195603200109,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C2,0.0006384756845974242,0.000744362518812954,0.85774829933083,0.85774829933083,0.3910314636000819,0.9086677616837285,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C3,0.0006562218149130265,0.0009985555791926332,0.6571710464465128,0.6571710464465128,0.5110709403604106,0.975680886142602,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C4,0.0001874993099976712,0.0009426839669173229,0.19889943669118926,0.19889943669118926,0.8423414101665716,0.9999999999071667,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C5,-0.0005777096106436829,0.000667891697277516,-0.8649749847146827,-0.8649749847146827,0.3870525189352094,0.9086677616837285,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C6,-0.00021319286256597976,0.0013489828756577571,-0.1580397100756583,-0.1580397100756583,0.8744255077798126,0.9999999999071667,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP1,0.0009375722256247242,0.0008928654939629808,1.0500710711344803,1.0500710711344803,0.2936854380019358,0.9086677616837285,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP2,-0.0006593040447809417,0.0008656708552179367,-0.7616105368534775,-0.7616105368534775,0.44629248417286804,0.9086677616837285,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP3,-0.00010232563163161773,0.0009059493676936029,-0.11294851045828516,-0.11294851045828516,0.9100713765865299,0.9999999999071667,False,False,nm,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP4,-0.0007751963261163854,0.0009628974380931043,-0.8050663502143728,-0.8050663502143728,0.4207813925566576,0.9086677616837285,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP5,-0.010478377342224121,95489.83675146349,-1.0973290664949774e-07,-1.0973290664949774e-07,0.999999912445808,0.9999999999071667,False,False,nm,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP6,3.670174011863419e-05,0.0018054450608506966,0.02032836164028216,0.02032836164028216,0.9837814311415753,0.9999999999071667,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CPz,0.0003218914104126399,0.0010695386037407842,0.3009628724823982,0.3009628724823982,0.76344280613816,0.9999999999071667,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Cz,0.0021616332880228274,0.001073716208266954,2.01322590772085,2.01322590772085,0.04409086888190306,0.7586195603200109,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F1,0.0016041116694824422,0.0009055824844213397,1.771358983944414,1.771358983944414,0.0765010246493349,0.7586195603200109,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F2,0.0008661039053103179,0.0010154698936833124,0.8529094862367468,0.8529094862367468,0.39370950067181365,0.9086677616837285,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F3,0.0009624232408764923,0.0010922135592342512,0.8811676368046971,0.8811676368046971,0.37822709307532776,0.9086677616837285,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F4,0.0007607741132270543,0.0008003064292701982,0.9506035256030699,0.9506035256030699,0.34180567824053965,0.9086677616837285,False,False,nm,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F5,0.0009686835553751099,0.0007664402221988492,1.2638735902925897,1.2638735902925897,0.20627540229287478,0.9086677616837285,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F6,0.00041995863324631905,0.0008985912018043618,0.46735226474847125,0.46735226474847125,0.640247869048418,0.9999999999071667,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F7,0.0011051046472786944,0.0006890020112606326,1.603920785741597,1.603920785741597,0.10873151448667086,0.7586195603200109,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F8,0.0001606450478762667,0.0007129639495066885,0.2253200151107495,0.2253200151107495,0.8217303301696841,0.9999999999071667,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC1,-0.0044651031494140625,112029.2051276591,-3.9856599395898645e-08,-3.9856599395898645e-08,0.9999999681990347,0.9999999999071667,False,False,nm,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC2,0.0009805120214017684,0.0010271162917479604,0.9546261015226618,0.9546261015226618,0.33976681265654984,0.9086677616837285,False,True,nm,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC3,-0.00013061453511817146,0.0008389668003766527,-0.15568498665207287,-0.15568498665207287,0.8762813317796616,0.9999999999071667,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC4,5.130765508350158e-05,,,,,,False,False,nm,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC5,-3.50696342453165e-05,,,,,,False,False,nm,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC6,5.002035360344334e-05,0.0008435041355150791,0.059300661961661644,0.059300661961661644,0.9527126338753575,0.9999999999071667,False,False,nm,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FCz,0.002876729273644066,0.0013703434253326764,2.0992761525788226,2.0992761525788226,0.035792564365047116,0.7586195603200109,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT10,-3.550191956627868e-05,0.0009591925619140567,-0.037012296566848936,-0.037012296566848936,0.970475201216638,0.9999999999071667,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT7,0.0003032037116821431,0.001190005161349253,0.25479192992605537,0.25479192992605537,0.798883808602468,0.9999999999071667,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT8,-3.7861096861525584e-05,244383.54326191448,-1.5492490351917235e-10,-1.5492490351917235e-10,0.9999999998763878,0.9999999999071667,False,False,nm,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT9,0.0007298578645288457,0.0010706584472068251,0.6816906609506767,0.6816906609506767,0.4954345739995981,0.9753868175617089,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp1,0.001092026048871523,0.0011631312251447184,0.938867451293513,0.938867451293513,0.3477988023573557,0.9086677616837285,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp2,-0.00040428258302900697,0.002442179658026845,-0.16554170439518215,-0.16554170439518215,0.868517627255702,0.9999999999071667,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fz,0.0015322528417950874,0.0010814861950072705,1.4168029595465956,1.4168029595465956,0.1565405441930181,0.7586195603200109,False,True,nm,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Iz,-0.0002807332476277676,0.0013713964205072657,-0.20470612539875757,-0.20470612539875757,0.8378017343793769,0.9999999999071667,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O1,-0.04146575927734375,105450.0576912761,-3.932265205462682e-07,-3.932265205462682e-07,0.9999996862506304,0.9999999999071667,False,False,nm,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O2,0.0017664841852139425,0.0011079441015105617,1.5943802424739053,1.5943802424739053,0.11085089492560476,0.7586195603200109,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Oz,0.0013041332653165774,0.0011651862837589256,1.1192487274304368,1.1192487274304368,0.2630340427933705,0.9086677616837285,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P1,0.00044059463683170005,0.0007504148457857802,0.587134755270388,0.587134755270388,0.5571132071623282,0.9999999999071667,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P2,-0.0048656463623046875,95736.13449040303,-5.082350972497683e-08,-5.082350972497683e-08,0.9999999594487062,0.9999999999071667,False,False,nm,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P3,0.00019138461032823832,0.0009575801969007957,0.19986274877827864,0.19986274877827864,0.8415879247697415,0.9999999999071667,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P4,0.0095139741897583,100947.39787412374,9.424684925134715e-08,9.424684925134715e-08,0.999999924801894,0.9999999999071667,False,False,nm,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P5,-0.002228939364949015,0.00278298103603078,-0.8009179135938471,-0.8009179135938471,0.4231791688322971,0.9086677616837285,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P6,0.002013181088428355,0.0011721501930042062,1.717511203294347,1.717511203294347,0.08588580922303758,0.7586195603200109,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P7,0.000789905164784356,0.0010390461570221185,0.7602214391016135,0.7602214391016135,0.4471222319396124,0.9086677616837285,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P8,0.0024039507365584815,0.0029381656931707634,0.8181807929164893,0.8181807929164893,0.41325396084076027,0.9086677616837285,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO3,-0.000784505373136395,0.0019593119013146033,-0.4003984116107445,-0.4003984116107445,0.6888630939687717,0.9999999999071667,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO4,0.0008741985229345834,0.0010397811071999766,0.8407524592254902,0.8407524592254902,0.40048662529160994,0.9086677616837285,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO7,0.0009059170798398809,0.004351065234107905,0.20820581423105697,0.20820581423105697,0.8350682689711129,0.9999999999071667,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO8,0.002638208002709286,0.001568871746530986,1.6815957126787227,1.6815957126787227,0.09264726253849884,0.7586195603200109,False,False,nm,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
POz,0.0001628883828981575,0.0010200445344124163,0.1596875208904357,0.1596875208904357,0.8731272316364183,0.9999999999071667,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Pz,-4.362372799067263e-05,374937.5187233165,-1.1634932705378192e-10,-1.1634932705378192e-10,0.9999999999071667,0.9999999999071667,False,False,nm,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T7,0.0007625233700964658,0.0008252951946110677,0.9239401550808932,0.9239401550808932,0.3555174748512725,0.9086677616837285,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T8,0.001236205582072958,0.0008647354691648408,1.4295765886264409,1.4295765886264409,0.15283857878472665,0.7586195603200109,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP10,0.0005737830355155601,0.0011976667833897873,0.4790840352869829,0.4790840352869829,0.6318788466417941,0.9999999999071667,False,False,nm,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP7,-0.00019350256323259277,0.0007879740510380846,-0.24556971511646944,-0.24556971511646944,0.8060153352683671,0.9999999999071667,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP8,0.0015092158286873793,0.0009116662683928103,1.655447701655122,1.655447701655122,0.09783371666143348,0.7586195603200109,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP9,0.0003003262000913127,0.0009381819817014143,0.3201150799620606,0.3201150799620606,0.7488810945226825,0.9999999999071667,False,True,lbfgs,b_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
