channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,random_formula,z_scored_pc1,z_scored_markers,fdr_alpha,fdr_method
AF3,0.0017543948391779748,0.0012461523141259136,1.407849441268788,1.407849441268788,0.1591756567053818,0.9317025910960812,False,True,lbfgs,g_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF4,0.0007684602606663107,0.001404907215791106,0.546982926722025,0.546982926722025,0.5843904618141795,0.9317025910960812,False,True,lbfgs,g_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF7,0.001191564836850157,0.0009768610995958497,1.2197894228187973,1.2197894228187973,0.2225447120777866,0.9317025910960812,False,False,nm,g_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF8,0.001189974428126056,0.0012044193045813905,0.9880067710635417,0.9880067710635417,0.32314933209056207,0.9317025910960812,False,True,lbfgs,g_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AFz,0.0012814568932642265,0.0013880784454450054,0.9231876609490921,0.9231876609490921,0.35590941795908027,0.9317025910960812,False,True,lbfgs,g_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C1,7.322795192110849e-05,0.0001938167286714947,0.3778205958951281,0.3778205958951281,0.7055638725364469,0.9317025910960812,False,True,lbfgs,g_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C2,0.00010378515983786386,0.00020238682937552367,0.5128058982795423,0.5128058982795423,0.6080871034561873,0.9317025910960812,False,False,nm,g_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C3,-0.0003356360651609907,0.0007523838329311728,-0.4460968597017877,-0.4460968597017877,0.6555272811020258,0.9317025910960812,False,True,lbfgs,g_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C4,0.00017643803803742288,0.0004949374298731518,0.3564855421879134,0.3564855421879134,0.7214769775429853,0.9317025910960812,False,True,lbfgs,g_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C5,-0.0002647218245372166,0.0006034154546773149,-0.4387057416001723,-0.4387057416001723,0.6608747662470194,0.9317025910960812,False,True,lbfgs,g_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C6,0.0008874137675091611,0.0010431320129077905,0.8507204807524258,0.8507204807524258,0.39492464339003663,0.9317025910960812,False,True,lbfgs,g_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP1,0.00014890167489037387,0.00018163057251649822,0.8198051287695443,0.8198051287695443,0.41232720681904456,0.9317025910960812,False,True,lbfgs,g_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP2,-0.00030498687698185664,0.0006094878828736324,-0.5003985896223154,-0.5003985896223154,0.6167944462532541,0.9317025910960812,False,False,nm,g_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP3,-0.0006290109323580675,0.0010592215878218773,-0.5938426289550326,-0.5938426289550326,0.5526173740546758,0.9317025910960812,False,True,lbfgs,g_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP4,-0.00014271564071130518,0.0005102139341758376,-0.2797172541785587,-0.2797172541785587,0.7796944396250065,0.938521084733804,False,True,lbfgs,g_n,mean ~ PC1,~1 + PC1,True,False,0.05,indep
