channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,random_formula,z_scored_pc1,z_scored_markers,fdr_alpha,fdr_method
FT7,0.0007556443813777627,0.009984850760379175,0.07567908619888747,0.07567908619888747,0.9396744150639877,0.9692830980942749,False,True,lbfgs,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT8,-0.019439796474548517,0.009123017990848886,-2.130851489501411,-2.130851489501411,0.03310137891254536,0.8632599279489954,False,True,lbfgs,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT9,-0.0005945328199370999,0.010390549086584062,-0.05721861424096839,-0.05721861424096839,0.9543710504312861,0.9692830980942749,False,True,lbfgs,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp1,-0.010278552843665032,0.01180546547373499,-0.8706605314744208,-0.8706605314744208,0.38393953483899146,0.8741547158088855,False,True,lbfgs,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp2,0.001339631478822187,0.011827772793809005,0.11326151610921951,0.11326151610921951,0.9098232265583011,0.9692830980942749,False,True,lbfgs,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fz,-0.0176740996996242,0.014067454959895944,-1.256382177871564,-1.256382177871564,0.20897744010618446,0.8632599279489954,False,True,lbfgs,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Iz,-0.015657400560621797,0.016321026343261172,-0.9593392125787861,-0.9593392125787861,0.3373878872450743,0.8741547158088855,False,True,lbfgs,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O1,0.012415518237530246,0.009593843507352349,1.2941130661570073,1.2941130661570073,0.19562636894422636,0.8632599279489954,False,False,nm,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O2,0.0011641531499359085,0.009937303658197848,0.11714980139260736,0.11714980139260736,0.906741345594464,0.9692830980942749,False,True,lbfgs,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Oz,0.012550226334911435,0.009747927388101232,1.287476387055449,1.287476387055449,0.1979282947048756,0.8632599279489954,False,False,nm,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P1,0.007039145748733909,0.009221774797242739,0.7633178974223678,0.7633178974223678,0.4452738309283232,0.8741547158088855,False,True,lbfgs,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P2,0.0026556895997355318,0.010309181672594774,0.25760430692527575,0.25760430692527575,0.7967123054289176,0.9247553545157079,False,True,lbfgs,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P3,0.0005883006688761883,0.010071500134825183,0.05841241731626108,0.05841241731626108,0.9534201240734193,0.9692830980942749,False,True,lbfgs,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P4,0.0077575046811101485,0.010010289674432038,0.7749530666354361,0.7749530666354361,0.4383673931445916,0.8741547158088855,False,True,lbfgs,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P5,0.008858487285827797,0.008922242808643161,0.9928543165454314,0.9928543165454314,0.3207809553798354,0.8741547158088855,False,True,nm,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P6,0.0039386755774308965,0.00989871526407447,0.3978976536203219,0.3978976536203219,0.6907056296939622,0.9247553545157079,False,True,lbfgs,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P7,0.011976272404971233,0.009257919098472005,1.2936246555608686,1.2936246555608686,0.19579510180809,0.8632599279489954,False,True,lbfgs,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P8,-0.003128983037818706,0.010497117727755691,-0.29808020820279874,-0.29808020820279874,0.7656419468954498,0.9247553545157079,False,True,lbfgs,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO3,-0.005557097793869493,0.00972050780233635,-0.5716880133087111,-0.5716880133087111,0.5675333565406894,0.8783254327415431,False,False,nm,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO4,0.010655076227038256,0.01062112976425446,1.0031961254157766,1.0031961254157766,0.3157662420773111,0.8741547158088855,False,True,lbfgs,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO7,0.00929589550150203,0.009277495686120806,1.0019832739355243,1.0019832739355243,0.3163516711618133,0.8741547158088855,False,True,lbfgs,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO8,0.0031411588955355704,0.011211872499699327,0.28016362972552605,0.28016362972552605,0.7793519689801943,0.9247553545157079,False,True,lbfgs,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
POz,0.006307723163979562,0.010584627423737798,0.5959324699359221,0.5959324699359221,0.5512203407656628,0.8741547158088855,False,True,lbfgs,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Pz,0.012503012860770168,0.0089169573563547,1.4021613383470823,1.4021613383470823,0.16086707376538467,0.8632599279489954,False,True,lbfgs,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T7,0.01344959418104032,0.011368099842721682,1.1830995827901085,1.1830995827901085,0.23676968318908387,0.8632599279489954,False,True,lbfgs,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T8,-0.02579670909739803,0.010463426098588665,-2.4654170492853735,-2.4654170492853735,0.013685385873522532,0.8632599279489954,False,True,lbfgs,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP10,-0.0037859856339530515,0.009043730368346513,-0.4186309719277104,-0.4186309719277104,0.6754858506716671,0.9247553545157079,False,True,nm,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP7,0.007442542714307255,0.010361533217894387,0.7182858518905262,0.7182858518905262,0.4725810519050261,0.8741547158088855,False,True,lbfgs,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP8,-0.002736607800337008,0.00842419365660827,-0.32485100792884847,-0.32485100792884847,0.7452938375322395,0.9247553545157079,False,True,nm,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP9,0.0037859856339530515,0.009043730368346513,0.4186309719277104,0.4186309719277104,0.6754858506716671,0.9247553545157079,False,True,nm,skew,mean ~ PC1,~1 + PC1,True,False,0.05,indep
