channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,random_formula,z_scored_pc1,z_scored_markers,fdr_alpha,fdr_method
AF3,-0.03321792861912232,0.2733883965553134,-0.12150452995689409,-0.12150452995689409,0.9032914269025372,0.9939992937070519,False,True,lbfgs,p3a_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF4,-0.04076655000498881,0.3059559295384233,-0.1332432094599074,-0.1332432094599074,0.8940010392742965,0.9939992937070519,False,True,lbfgs,p3a_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF7,-0.08570221258052371,0.2650503054398999,-0.3233431949391082,-0.3233431949391082,0.7464353445636692,0.9939992937070519,False,True,lbfgs,p3a_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF8,-0.09293114964879921,0.29383055290588334,-0.31627463083652135,-0.31627463083652135,0.7517940652576389,0.9939992937070519,False,True,lbfgs,p3a_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AFz,0.024983886785048634,0.27776007336687947,0.08994772532353366,0.08994772532353366,0.9283287555041478,0.9939992937070519,False,True,lbfgs,p3a_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C1,-0.03400894433917946,0.2563384754202576,-0.13267202390676247,-0.13267202390676247,0.8944527689275754,0.9939992937070519,False,True,lbfgs,p3a_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C2,-0.07155479027954893,0.2498459589488885,-0.2863956278523882,-0.2863956278523882,0.7745751229952444,0.9939992937070519,False,True,lbfgs,p3a_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C3,0.08986456422007483,0.22500411948038462,0.39939075083427095,0.39939075083427095,0.6896053079859873,0.9939992937070519,False,True,lbfgs,p3a_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C4,0.01446144023887197,0.22359216034424448,0.0646777606898516,0.0646777606898516,0.9484305701381557,0.9939992937070519,False,False,nm,p3a_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C5,0.14159531839491718,0.19672565398322378,0.7197603135531679,0.7197603135531679,0.47167258384124056,0.9939992937070519,False,True,lbfgs,p3a_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
