channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,random_formula,z_scored_pc1,z_scored_markers,fdr_alpha,fdr_method
AF3,0.0019526190440389078,0.0013961652405119626,1.3985587002029203,1.3985587002029203,0.16194535839245938,0.4935477589103524,False,True,lbfgs,p3b_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF4,0.0024735615110717483,0.0012078523276128539,2.0479006038431753,2.0479006038431753,0.04056973969673506,0.41683233873043724,False,True,lbfgs,p3b_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF7,0.0019492566764606058,0.0011924905264656873,1.6346097794485863,1.6346097794485863,0.10213087625718845,0.485233364304061,False,True,nm,p3b_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF8,0.002207611669017585,0.0018154252451182454,1.2160300595984028,1.2160300595984028,0.22397347138433132,0.602337319213691,False,True,lbfgs,p3b_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AFz,0.00197468108221588,0.0012382488578546779,1.5947368492930447,1.5947368492930447,0.11077109408763247,0.485233364304061,False,True,lbfgs,p3b_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C1,0.0005231239602095886,0.0014612988701010986,0.3579856050757069,0.3579856050757069,0.7203540861377895,0.8554085414199138,False,True,lbfgs,p3b_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C2,0.0011535023563112939,0.001336393680228304,0.8631456234619684,0.8631456234619684,0.3880574062103308,0.6747119612589698,False,True,lbfgs,p3b_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C3,0.00023596354325720406,0.0011740255144346325,0.20098672503794385,0.20098672503794385,0.8407089541537809,0.9119554756922369,False,True,lbfgs,p3b_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C4,0.0008043418609425877,0.001719127461549189,0.46787796654574776,0.46787796654574776,0.639871860899123,0.802976452893017,False,True,lbfgs,p3b_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C5,0.0007890420771584403,0.0011938939199066484,0.6608979776194323,0.6608979776194323,0.5086777431207603,0.7500791455286743,False,False,nm,p3b_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C6,6.1005058317271554e-05,0.0012452364286428708,0.048990743375343045,0.048990743375343045,0.9609266727994903,0.9756846664160446,False,True,nm,p3b_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP1,0.0004589939838684919,0.0012992640299434122,0.3532722936141646,0.3532722936141646,0.7238843146223686,0.8554085414199138,False,True,nm,p3b_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP2,-0.0004213677108828829,0.0012454448076499051,-0.3383270846646217,-0.3383270846646217,0.7351167152827385,0.8554085414199138,False,False,nm,p3b_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP3,-0.00020912883465090196,0.0013210010219006916,-0.15831088029742915,-0.15831088029742915,0.8742118350209055,0.9324926240222992,False,True,lbfgs,p3b_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP4,0.00015687865752544015,0.0013000942532422708,0.12066714173545849,0.12066714173545849,0.9039546858721097,0.9484114737018856,False,False,nm,p3b_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP5,0.0012560256728693445,0.0015222355357192114,0.8251191378710715,0.8251191378710715,0.40930395550489795,0.6893540303240386,False,True,lbfgs,p3b_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP6,0.001071894953041205,0.0014585397509551375,0.734909660390994,0.734909660390994,0.46239451459410097,0.7217865593664015,False,True,lbfgs,p3b_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CPz,0.0011608556460030246,0.0012150642052030966,0.9553862594520172,0.9553862594520172,0.3393824000560063,0.6571668558736503,False,False,nm,p3b_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Cz,0.0011518251795432078,0.0012038976420817868,0.9567467692282086,0.9567467692282086,0.3386950856798697,0.6571668558736503,False,True,nm,p3b_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F1,0.002502866475495413,0.0012011687743432203,2.0836925908800286,2.0836925908800286,0.03718813860606788,0.41683233873043724,False,False,nm,p3b_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F2,0.0015095290566684732,0.0013626574688993852,1.1077832038653967,1.1077832038653967,0.2679554555760264,0.6124696127452032,False,True,lbfgs,p3b_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
