channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,random_formula,z_scored_pc1,z_scored_markers,fdr_alpha,fdr_method
AF3,1.543471258692378e-14,2.7889596310459137e-13,0.05534218715505561,0.05534218715505561,0.9558658531565212,0.9849827510120122,False,False,nm,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF4,-2.257215189517004e-14,2.8080746607589517e-13,-0.08038301905074474,-0.08038301905074474,0.9359326320324145,0.9849827510120122,False,False,nm,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF7,1.0965607360537536e-13,2.7569052736763856e-13,0.39775060337545404,0.39775060337545404,0.6908140321730101,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF8,1.0076512633252415e-13,3.6191844474340867e-13,0.2784194279016759,0.2784194279016759,0.7806904075591063,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AFz,-2.905623978245654e-14,2.621710557373866e-13,-0.1108293198146244,-0.1108293198146244,0.9117516947220042,0.9849827510120122,False,False,nm,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C1,1.206528173708819e-14,1.3631112589395929e-13,0.08851281696898426,0.08851281696898426,0.9294690978541589,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C2,-1.8875913063323892e-14,1.2927301310567598e-13,-0.146015882277715,-0.146015882277715,0.8839088505609596,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C3,-1.7358352521423588e-15,9.222157619103349e-14,-0.018822441817158298,-0.018822441817158298,0.9849827510120122,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C4,-2.2646836194343355e-14,8.987132605130327e-14,-0.2519917885868887,-0.2519917885868887,0.8010474108042119,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C5,-8.490006455245981e-14,1.625221179220144e-13,-0.5223908329400357,-0.5223908329400357,0.6013982373392732,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C6,-1.2901178225851256e-13,1.4015741591118422e-13,-0.9204777458244914,-0.9204777458244914,0.3573231572167268,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP1,6.578696267309661e-14,1.0481864642877778e-13,0.6276265236624436,0.6276265236624436,0.5302486291175812,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP2,5.11391456103857e-14,1.1235064561181174e-13,0.4551744703548842,0.4551744703548842,0.6489837255907829,0.9849827510120122,False,False,nm,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP3,1.4823529213070014e-14,1.1605621798358526e-13,0.1277271435397509,0.1277271435397509,0.8983649085880421,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP4,3.191894271806988e-14,1.0547859359297419e-13,0.30261062108241804,0.30261062108241804,0.7621866193224822,0.9849827510120122,False,False,nm,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP5,-1.2706329900798192e-13,1.9325529287493756e-13,-0.6574893609263739,-0.6574893609263739,0.5108663096440458,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP6,-2.594765324266274e-14,1.5964020933743743e-13,-0.16253833135370188,-0.16253833135370188,0.8708819455248862,0.9849827510120122,False,False,nm,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CPz,6.166637097369118e-14,1.391721363310374e-13,0.44309423279247806,0.44309423279247806,0.6576975765035885,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Cz,3.7242346304993115e-14,1.8186574786647672e-13,0.2047793316877674,0.2047793316877674,0.8377445357356288,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F1,-2.7083608427997545e-13,2.6898753289525157e-13,-1.0068722567355706,-1.0068722567355706,0.3139961656625503,0.9849827510120122,False,False,nm,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F2,-9.803920859081405e-14,1.900978096496589e-13,-0.5157303430875695,-0.5157303430875695,0.6060427589796833,0.9849827510120122,False,False,nm,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F3,-2.3692489296795537e-13,2.0255492274165086e-13,-1.1696822262381732,-1.1696822262381732,0.2421288733843755,0.9849827510120122,False,False,nm,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F4,-1.2257910446779997e-13,1.4762109041747544e-13,-0.8303630878294137,-0.8303630878294137,0.4063335287385561,0.9849827510120122,False,True,nm,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F5,-1.557978514335258e-14,1.348711105347856e-13,-0.11551610334916226,-0.11551610334916226,0.9080360572922541,0.9849827510120122,False,False,nm,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F6,-9.376586872018852e-14,1.5134116193578568e-13,-0.6195662007668049,-0.6195662007668049,0.5355434248387568,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F7,5.96601565040195e-15,2.965836981450156e-13,0.020115790880336402,0.020115790880336402,0.9839510033933588,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F8,2.4278424475497256e-14,2.709298130366734e-13,0.08961149090008377,0.08961149090008377,0.9285959527299674,0.9849827510120122,False,False,nm,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC1,-7.170608355234721e-14,2.2914467040873723e-13,-0.3129293097868755,-0.3129293097868755,0.7543343690960245,0.9849827510120122,False,False,nm,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC2,-1.978267682626952e-13,1.9705931966169473e-13,-1.0038945054835164,-1.0038945054835164,0.3154294652384938,0.9849827510120122,False,True,nm,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC3,-7.863310903102883e-14,1.3701986478161018e-13,-0.573881087653667,-0.573881087653667,0.5660482718343134,0.9849827510120122,False,False,nm,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC4,-7.812087517891656e-14,9.593155260115057e-14,-0.8143397355791321,-0.8143397355791321,0.415450352172149,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC5,-8.703126943376389e-14,1.257736511855933e-13,-0.6919674241255775,-0.6919674241255775,0.4889577867015775,0.9849827510120122,False,False,nm,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC6,-7.960603509464569e-14,1.0660367073917825e-13,-0.7467475983018794,-0.7467475983018794,0.45521593212932343,0.9849827510120122,False,False,nm,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FCz,-3.89364773156729e-14,2.568281016604096e-13,-0.1516052062213837,-0.1516052062213837,0.8794983269061548,0.9849827510120122,False,False,nm,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT10,1.1627790918460741e-13,4.473019388143518e-13,0.2599539574829954,0.2599539574829954,0.794899289475216,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT7,1.163415339911987e-14,3.100586190213419e-13,0.0375224318415708,0.0375224318415708,0.970068454715767,0.9849827510120122,False,True,nm,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT8,-8.137663881325201e-14,2.6563617868704856e-13,-0.3063462184084627,-0.3063462184084627,0.7593410524548438,0.9849827510120122,False,False,nm,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT9,3.1908561582701366e-14,4.82046921982299e-13,0.06619389135705976,0.06619389135705976,0.9472234601008418,0.9849827510120122,False,False,nm,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp1,2.0743878965592717e-13,4.3809769008198935e-13,0.473498934945549,0.473498934945549,0.63585726065876,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp2,1.9152274309822547e-13,4.865989275028857e-13,0.39359466754494576,0.39359466754494576,0.6938803187825999,0.9849827510120122,False,False,nm,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fz,-1.743983008262382e-13,2.5742762707103926e-13,-0.6774653630245815,-0.6774653630245815,0.4981107392234507,0.9849827510120122,False,False,nm,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Iz,-3.9305593555766534e-13,5.05910729850144e-13,-0.7769274545216557,-0.7769274545216557,0.4372015723798913,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O1,-7.038325644675791e-14,3.4385288857713137e-13,-0.20469002525470972,-0.20469002525470972,0.8378143141021679,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O2,-4.2595332227195845e-14,2.21684991842438e-13,-0.19214350900881175,-0.19214350900881175,0.8476297945506912,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Oz,-3.893365937331621e-14,1.7663883059134085e-13,-0.22041393301221732,-0.22041393301221732,0.8255487952491478,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P1,1.1804776711870018e-13,1.3834440259377785e-13,0.8532890735400774,0.8532890735400774,0.39349901784357555,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P2,5.857944049480057e-14,1.4882390844112357e-13,0.3936157913630878,0.3936157913630878,0.6938647207103212,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P3,3.8396594449887576e-14,1.364759216716212e-13,0.28134336064258114,0.28134336064258114,0.7784470558173224,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P4,3.692218630314212e-14,1.6853912100051793e-13,0.21907190499129667,0.21907190499129667,0.8265940357664294,0.9849827510120122,False,False,nm,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P5,-2.1297863235095209e-13,1.685708804397175e-13,-1.2634366730208495,-1.2634366730208495,0.20643229157918874,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P6,1.1749040990655634e-13,3.0487234452520736e-13,0.38537575485743025,0.38537575485743025,0.6999590428627254,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P7,-5.814468413657087e-13,4.950107536779964e-13,-1.1746145655331337,-1.1746145655331337,0.24014895331885588,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P8,2.5416729068347897e-13,4.1674247508936223e-13,0.6098905340257861,0.6098905340257861,0.5419343234622189,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO3,-4.545814677465195e-14,2.5908232433773425e-13,-0.17545830998255854,-0.17545830998255854,0.8607195263779613,0.9849827510120122,False,True,lbfgs,t,mean ~ PC1,~1 + PC1,True,False,0.05,indep
