channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,random_formula,z_scored_pc1,z_scored_markers,fdr_alpha,fdr_method
FC4,0.1663995940371567,0.1745327433575416,0.9534004384282002,0.9534004384282002,0.34038721937484384,0.8332432207578637,False,True,lbfgs,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC5,0.037046716126385104,0.14514232315469974,0.2552440619742521,0.2552440619742521,0.7985346012672732,0.9305929985986209,False,True,lbfgs,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC6,0.09962833708291881,0.1274616670476785,0.7816337208711673,0.7816337208711673,0.43442986349951673,0.8332432207578637,False,True,lbfgs,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FCz,0.12280268954934469,0.1912206265628068,0.6422042002305117,0.6422042002305117,0.5207406061962256,0.8332432207578637,False,True,lbfgs,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT10,-0.01864537648230835,0.12547587771583732,-0.1485972987137349,-0.1485972987137349,0.8818714046593608,0.9566062694610015,False,True,nm,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT7,-0.03221080841366805,0.1302048375762272,-0.2473856502820837,-0.2473856502820837,0.8046097785402719,0.9305929985986209,False,False,nm,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT8,0.05059568752559948,0.11718571150528347,0.4317564562751177,0.4317564562751177,0.6659184301605844,0.852375590605548,False,True,lbfgs,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT9,-0.002186541260010939,0.12345320854989887,-0.017711498029856027,-0.017711498029856027,0.9858690079858329,0.9999999998244077,False,True,lbfgs,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp1,-0.11575435307667982,0.19777799208361976,-0.5852741847421493,-0.5852741847421493,0.5583633700946259,0.833663601216492,False,True,lbfgs,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp2,0.020374308622520064,0.19806748555222375,0.10286548832442285,0.10286548832442285,0.9180697286857563,0.9647968467087144,False,True,lbfgs,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fz,0.09046886637263477,0.19271948927553156,0.4694328877308884,0.4694328877308884,0.638760245275796,0.8450136766629762,False,True,lbfgs,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
