channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,random_formula,z_scored_pc1,z_scored_markers,fdr_alpha,fdr_method
AF3,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF4,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF7,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF8,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AFz,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C1,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C2,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C3,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C4,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C5,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C6,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP1,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP2,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP3,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP4,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP5,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP6,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CPz,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Cz,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F1,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F2,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F3,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F4,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F5,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F6,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F7,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F8,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC1,0.12439076952789184,0.2809484755037585,0.44275296139212456,0.44275296139212456,0.6579444302504323,0.6579444302504323,False,True,lbfgs,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC2,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC3,,,,,,,False,False,,p1_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
