channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,random_formula,z_scored_pc1,z_scored_markers,fdr_alpha,fdr_method
AF3,0.10263359410576159,0.25111313591067685,0.40871455702050274,0.40871455702050274,0.6827491496377363,0.999999999897465,False,True,lbfgs,std,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF4,0.07656607856054302,0.28632014202075046,0.26741422388297803,0.26741422388297803,0.7891502490184251,0.999999999897465,False,True,lbfgs,std,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF7,-0.007491278843486734,,,,,,False,False,nm,std,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF8,0.1265471794805681,0.26633684388169454,0.4751395925408642,0.4751395925408642,0.6346874799384878,0.999999999897465,False,True,lbfgs,std,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AFz,-0.09130859375,17082017.543606836,-5.345304997896657e-09,-5.345304997896657e-09,0.9999999957350637,0.999999999897465,False,False,nm,std,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C1,-1.4638671875,,,,,,False,False,nm,std,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C2,0.01257537863692365,0.24382759545576133,0.05157487860805014,0.05157487860805014,0.9588674366589599,0.999999999897465,False,True,lbfgs,std,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C3,0.0897015884418825,0.18431883002997881,0.4866653527873026,0.4866653527873026,0.6264955022074994,0.999999999897465,False,True,lbfgs,std,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C4,2.35791015625,,,,,,False,False,nm,std,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C5,-0.006087228309345818,,,,,,False,False,nm,std,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C6,0.015370624451263255,0.09753774425766717,0.15758642531919137,0.15758642531919137,0.8747827009349636,0.999999999897465,False,True,lbfgs,std,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP1,0.10596397894428446,0.079154769167725,1.338693550097431,1.338693550097431,0.180670456881182,0.999999999897465,False,True,lbfgs,std,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP2,-0.008519017733032578,26548652.291096993,-3.2088324633674167e-10,-3.2088324633674167e-10,0.9999999997439722,0.999999999897465,False,False,nm,std,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP3,0.0172040784587101,0.07933570152849755,0.21685165855034835,0.21685165855034835,0.8283239519901126,0.999999999897465,False,True,lbfgs,std,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP4,-0.0014967899881699193,0.20904546963962004,-0.007160116843241243,-0.007160116843241243,0.9942871021313909,0.999999999897465,False,True,lbfgs,std,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP5,0.09487180125566537,0.07273995302476577,1.3042598642229584,1.3042598642229584,0.19214499489755432,0.999999999897465,False,True,lbfgs,std,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP6,3.30419921875,10353601.075318472,3.191352646014869e-07,3.191352646014869e-07,0.9999997453668996,0.999999999897465,False,False,nm,std,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CPz,0.05165078827770665,0.08840534454850789,0.5842496122999208,0.5842496122999208,0.559052387170734,0.999999999897465,False,True,lbfgs,std,mean ~ PC1,~1 + PC1,True,False,0.05,indep
